source,target,ligand.complex,ligand,receptor.complex,receptor,receptor.prop,ligand.prop,ligand.expr,receptor.expr,global_mean,LRscore
TAM_like_MRC1,TAM_like_MRC1,HLA-C,HLA-C,LILRB1,LILRB1,0.65084388185654,0.9957805907173,4.23807573436059,0.42606044829362,0.112813318067921,0.92254853616715
TAM_like_MRC1,TAM_like_MRC1,CDH1,CDH1,PTPRM,PTPRM,0.30379746835443,0.726793248945148,0.546828255312147,0.128711696645923,0.112813318067921,0.701640176792672
TAM_like_MRC1,TAM_like_MRC1,ICAM2,ICAM2,ITGAM_ITGB2,ITGAM,0.687763713080169,0.187763713080169,0.0749138857186664,1.02402095982626,0.112813318067921,0.71057562999115
TAM_like_MRC1,TAM_like_MRC1,ICAM2,ICAM2,ITGAL_ITGB2,ITGAL,0.729957805907173,0.187763713080169,0.0749138857186664,1.00613041967892,0.112813318067921,0.70875988211973
TAM_like_MRC1,TAM_like_MRC1,CD99,CD99,CD81,CD81,0.973628691983122,0.927215189873418,1.37021338612701,2.45464535802212,0.112813318067921,0.942050954577838
TAM_like_MRC1,TAM_like_MRC1,CD99,CD99,CD99L2,CD99L2,0.445147679324895,0.927215189873418,1.37021338612701,0.217593242354403,0.112813318067921,0.828770740636494
TAM_like_MRC1,TAM_like_MRC1,CD99,CD99,PILRA,PILRA,0.856540084388186,0.927215189873418,1.37021338612701,0.820615016888312,0.112813318067921,0.903841272271906
TAM_like_MRC1,TAM_like_MRC1,ST6GAL1,ST6GAL1,CD22,CD22,0.255274261603376,0.216244725738397,0.0998519832738096,0.126211955677579,0.112813318067921,0.498772852917298
TAM_like_MRC1,TAM_like_MRC1,SPN,SPN,SIGLEC1,SIGLEC1,0.762658227848101,0.886075949367089,1.21808373502905,0.710020392729396,0.112813318067921,0.891816307834355
TAM_like_MRC1,TAM_like_MRC1,CD58,CD58,CD2,CD2,0.158227848101266,0.607594936708861,0.373121629916905,0.0941611880076136,0.112813318067921,0.624272274985983
TAM_like_MRC1,TAM_like_MRC1,HLA-DPA1,HLA-DPA1,CD4,CD4,0.908227848101266,0.99789029535865,3.68067845000777,1.25371888728581,0.112813318067921,0.950103807353317
TAM_like_MRC1,TAM_like_MRC1,CD22,CD22,PTPRC,PTPRC,0.935654008438819,0.255274261603376,0.126211955677579,1.63971390949273,0.112813318067921,0.801291435758881
TAM_like_MRC1,TAM_like_MRC1,MRC1,MRC1,PTPRC,PTPRC,0.935654008438819,0.967299578059072,2.54981696900531,1.63971390949273,0.112813318067921,0.947712436072027
TAM_like_MRC1,TAM_like_MRC1,HLA-DMA,HLA-DMA,CD4,CD4,0.908227848101266,0.966244725738397,1.89407203951716,1.25371888728581,0.112813318067921,0.931785311230647
TAM_like_MRC1,TAM_like_MRC1,HLA-DMB,HLA-DMB,CD4,CD4,0.908227848101266,0.963080168776371,2.08721379530533,1.25371888728581,0.112813318067921,0.934807307366277
TAM_like_MRC1,TAM_like_MRC1,HLA-F,HLA-F,LILRB2,LILRB2,0.426160337552743,0.913502109704641,1.23942623410522,0.234882777642466,0.112813318067921,0.827071195351559
TAM_like_MRC1,TAM_like_MRC1,HLA-F,HLA-F,LILRB1,LILRB1,0.65084388185654,0.913502109704641,1.23942623410522,0.42606044829362,0.112813318067921,0.865618107380444
TAM_like_MRC1,TAM_like_MRC1,SDC2,SDC2,PTPRJ,PTPRJ,0.463080168776371,0.383966244725738,0.377157971685318,0.2432371061144,0.112813318067921,0.728616784133877
TAM_like_MRC1,TAM_like_MRC1,TNFSF10,TNFSF10,TNFRSF10A,TNFRSF10A,0.213080168776371,0.475738396624473,0.342253890271396,0.0910767574681605,0.112813318067921,0.610138238925474
TAM_like_MRC1,TAM_like_MRC1,TNFSF10,TNFSF10,TNFRSF10B,TNFRSF10B,0.379746835443038,0.475738396624473,0.342253890271396,0.17667131592695,0.112813318067921,0.685504982159473
TAM_like_MRC1,TAM_like_MRC1,TNFSF10,TNFSF10,TNFRSF10D,TNFRSF10D,0.104430379746835,0.475738396624473,0.342253890271396,0.0423625542383466,0.112813318067921,0.516287840910055
TAM_like_MRC1,TAM_like_MRC1,B2M,B2M,TFRC,TFRC,0.895569620253165,0.998945147679325,4.9318286934076,1.69315494294456,0.112813318067921,0.962427003687825
TAM_like_MRC1,TAM_like_MRC1,B2M,B2M,LILRB2,LILRB2,0.426160337552743,0.998945147679325,4.9318286934076,0.234882777642466,0.112813318067921,0.905127458579562
TAM_like_MRC1,TAM_like_MRC1,B2M,B2M,LILRB1,LILRB1,0.65084388185654,0.998945147679325,4.9318286934076,0.42606044829362,0.112813318067921,0.927794147468374
TAM_like_MRC1,TAM_like_MRC1,SIRPA,SIRPA,CD47,CD47,0.901898734177215,0.916666666666667,1.24722112271749,1.15089147357878,0.112813318067921,0.913942209209876
TAM_like_MRC1,TAM_like_MRC1,ADAM17,ADAM17,ITGB1,ITGB1,0.909282700421941,0.842827004219409,0.873328059641916,1.19879066800072,0.112813318067921,0.900693635519015
TAM_like_MRC1,TAM_like_MRC1,ADAM17,ADAM17,ITGA5,ITGA5,0.796413502109705,0.842827004219409,0.873328059641916,0.708974949634436,0.112813318067921,0.874608041233022
TAM_like_MRC1,TAM_like_MRC1,ADAM17,ADAM17,IL6R,IL6R,0.362869198312236,0.842827004219409,0.873328059641916,0.198383977273112,0.112813318067921,0.786763103064412
TAM_like_MRC1,TAM_like_MRC1,ADAM17,ADAM17,NOTCH1,NOTCH1,0.268987341772152,0.842827004219409,0.873328059641916,0.115998230111004,0.112813318067921,0.738311064160468
TAM_like_MRC1,TAM_like_MRC1,ADAM17,ADAM17,RHBDF2,RHBDF2,0.387130801687764,0.842827004219409,0.873328059641916,0.194911195075644,0.112813318067921,0.785277937634539
TAM_like_MRC1,TAM_like_MRC1,HLA-DRB3,HLA-DRB3,CD4,CD4,0.908227848101266,0.505274261603376,0.865261706792843,1.25371888728581,0.112813318067921,0.902270981603137
TAM_like_MRC1,TAM_like_MRC1,EFNB1,EFNB1,EPHB6,EPHB6,0.136075949367089,0.231012658227848,0.0977900467918296,0.0618363819319805,0.112813318067921,0.408039228119063
TAM_like_MRC1,TAM_like_MRC1,CD47,CD47,SIRPA,SIRPA,0.916666666666667,0.901898734177215,1.15089147357878,1.24722112271749,0.112813318067921,0.913942209209876
TAM_like_MRC1,TAM_like_MRC1,ADAM9,ADAM9,ITGB1,ITGB1,0.909282700421941,0.643459915611814,0.392263129799746,1.19879066800072,0.112813318067921,0.858728144726437
TAM_like_MRC1,TAM_like_MRC1,ADAM9,ADAM9,ITGAV,ITGAV,0.435654008438819,0.643459915611814,0.392263129799746,0.227546544590756,0.112813318067921,0.725898045228429
TAM_like_MRC1,TAM_like_MRC1,ADAM9,ADAM9,ITGB5,ITGB5,0.660337552742616,0.643459915611814,0.392263129799746,0.458750642155262,0.112813318067921,0.789926997475317
TAM_like_MRC1,TAM_like_MRC1,ADAM9,ADAM9,ITGA6,ITGA6,0.362869198312236,0.643459915611814,0.392263129799746,0.212036974109015,0.112813318067921,0.718819276371519
TAM_like_MRC1,TAM_like_MRC1,ADAM9,ADAM9,ITGA3,ITGA3,0.132911392405063,0.643459915611814,0.392263129799746,0.064054161621579,0.112813318067921,0.584213971613465
TAM_like_MRC1,TAM_like_MRC1,ADAM15,ADAM15,ITGB1,ITGB1,0.909282700421941,0.25210970464135,0.109088544026768,1.19879066800072,0.112813318067921,0.762218271939318
TAM_like_MRC1,TAM_like_MRC1,ADAM15,ADAM15,ITGAV,ITGAV,0.435654008438819,0.25210970464135,0.109088544026768,0.227546544590756,0.112813318067921,0.582737898395344
TAM_like_MRC1,TAM_like_MRC1,ADAM15,ADAM15,ITGA5,ITGA5,0.796413502109705,0.25210970464135,0.109088544026768,0.708974949634436,0.112813318067921,0.71141281635461
TAM_like_MRC1,TAM_like_MRC1,ALCAM,ALCAM,NRP1,NRP1,0.548523206751055,0.800632911392405,0.770101815035521,0.346620203272313,0.112813318067921,0.820780116676834
TAM_like_MRC1,TAM_like_MRC1,SELPLG,SELPLG,SIGLEC5,SIGLEC5,0.209915611814346,0.732067510548523,0.583687876732818,0.0973214475641619,0.112813318067921,0.678733701115064
TAM_like_MRC1,TAM_like_MRC1,SELPLG,SELPLG,ITGB2,ITGB2,0.937763713080169,0.732067510548523,0.583687876732818,1.46746814698474,0.112813318067921,0.891349056075709
TAM_like_MRC1,TAM_like_MRC1,SELPLG,SELPLG,ITGAM,ITGAM,0.687763713080169,0.732067510548523,0.583687876732818,0.580573772667778,0.112813318067921,0.837665145779005
TAM_like_MRC1,TAM_like_MRC1,SELPLG,SELPLG,SELL,SELL,0.132911392405063,0.732067510548523,0.583687876732818,0.0676831223561665,0.112813318067921,0.637924507178837
TAM_like_MRC1,TAM_like_MRC1,ICAM4,ICAM4,ITGB2,ITGB2,0.937763713080169,0.10337552742616,0.0429360004212471,1.46746814698474,0.112813318067921,0.689924818772069
TAM_like_MRC1,TAM_like_MRC1,ICAM4,ICAM4,ITGB1,ITGB1,0.909282700421941,0.10337552742616,0.0429360004212471,1.19879066800072,0.112813318067921,0.667889544789646
TAM_like_MRC1,TAM_like_MRC1,ICAM4,ICAM4,ITGAV,ITGAV,0.435654008438819,0.10337552742616,0.0429360004212471,0.227546544590756,0.112813318067921,0.466997633679432
TAM_like_MRC1,TAM_like_MRC1,ICAM4,ICAM4,ITGAM,ITGAM,0.687763713080169,0.10337552742616,0.0429360004212471,0.580573772667778,0.112813318067921,0.583249993165092
TAM_like_MRC1,TAM_like_MRC1,ICAM4,ICAM4,ITGA4,ITGA4,0.209915611814346,0.10337552742616,0.0429360004212471,0.0999068086216777,0.112813318067921,0.367313307827113
TAM_like_MRC1,TAM_like_MRC1,ICAM4,ICAM4,ITGAL,ITGAL,0.729957805907173,0.10337552742616,0.0429360004212471,0.544792692373102,0.112813318067921,0.57549911332026
TAM_like_MRC1,TAM_like_MRC1,HLA-DRB5,HLA-DRB5,CD4,CD4,0.908227848101266,0.777426160337553,2.600151841881,1.25371888728581,0.112813318067921,0.941191649420379
TAM_like_MRC1,TAM_like_MRC1,LILRB4,LILRB4,LAIR1,LAIR1,0.905063291139241,0.690928270042194,0.655817622751594,1.09805538150548,0.112813318067921,0.882659029087332
TAM_like_MRC1,TAM_like_MRC1,SEMA4D,SEMA4D,PLXNB2,PLXNB2,0.677215189873418,0.364978902953586,0.171019354285191,0.455364390906093,0.112813318067921,0.712120048246086
TAM_like_MRC1,TAM_like_MRC1,SEMA4A,SEMA4A,NRP1_PLXNA3,PLXNA3,0.393459915611814,0.285864978902954,0.147639945017005,0.270990126375211,0.112813318067921,0.639384810072134
TAM_like_MRC1,TAM_like_MRC1,SEMA4A,SEMA4A,NRP1_PLXNA1,PLXNA1,0.407172995780591,0.285864978902954,0.147639945017005,0.278205615635126,0.112813318067921,0.64240872156762
TAM_like_MRC1,TAM_like_MRC1,SEMA4A,SEMA4A,PLXNB2,PLXNB2,0.677215189873418,0.285864978902954,0.147639945017005,0.455364390906093,0.112813318067921,0.696820505412401
TAM_like_MRC1,TAM_like_MRC1,SEMA4A,SEMA4A,LILRB2,LILRB2,0.426160337552743,0.285864978902954,0.147639945017005,0.234882777642466,0.112813318067921,0.622740621893471
TAM_like_MRC1,TAM_like_MRC1,SEMA4A,SEMA4A,PLXND1,PLXND1,0.505274261603376,0.285864978902954,0.147639945017005,0.266175704015163,0.112813318067921,0.637315651589171
TAM_like_MRC1,TAM_like_MRC1,CD274,CD274,CD80,CD80,0.203586497890295,0.433544303797468,0.273438655126699,0.0892411144260328,0.112813318067921,0.580658012662188
TAM_like_MRC1,TAM_like_MRC1,TNFSF13B,TNFSF13B,TFRC,TFRC,0.895569620253165,0.767932489451477,0.6988005942286,1.69315494294456,0.112813318067921,0.906032207426462
TAM_like_MRC1,TAM_like_MRC1,TNFSF13B,TNFSF13B,HLA-DPB1,HLA-DPB1,0.99789029535865,0.767932489451477,0.6988005942286,3.39032010588644,0.112813318067921,0.931711899922947
TAM_like_MRC1,TAM_like_MRC1,TNFSF13B,TNFSF13B,CD40,CD40,0.695147679324895,0.767932489451477,0.6988005942286,0.550417489257283,0.112813318067921,0.846093792555518
TAM_like_MRC1,TAM_like_MRC1,F11R,F11R,ITGAL_ITGB2,ITGAL,0.729957805907173,0.644514767932489,0.402787893963598,1.00613041967892,0.112813318067921,0.849464107505679
TAM_like_MRC1,TAM_like_MRC1,AGRN,AGRN,ITGB1,ITGB1,0.909282700421941,0.140295358649789,0.0523103411017859,1.19879066800072,0.112813318067921,0.689417380710732
TAM_like_MRC1,TAM_like_MRC1,AGRN,AGRN,LRP1,LRP1,0.893459915611814,0.140295358649789,0.0523103411017859,1.09167323272132,0.112813318067921,0.679308567286314
TAM_like_MRC1,TAM_like_MRC1,AGRN,AGRN,DAG1,DAG1,0.141350210970464,0.140295358649789,0.0523103411017859,0.0552926012359517,0.112813318067921,0.322825337600797
TAM_like_MRC1,TAM_like_MRC1,FN1,FN1,ITGAV_ITGB1,ITGAV,0.435654008438819,0.848101265822785,2.5461768574366,0.713168606295739,0.112813318067921,0.922749089577357
TAM_like_MRC1,TAM_like_MRC1,FN1,FN1,ITGA5_ITGB1,ITGA5,0.796413502109705,0.848101265822785,2.5461768574366,0.953882808817579,0.112813318067921,0.932498022157599
TAM_like_MRC1,TAM_like_MRC1,FN1,FN1,ITGA4_ITGB1,ITGA4,0.209915611814346,0.848101265822785,2.5461768574366,0.6493487383112,0.112813318067921,0.919340848956585
TAM_like_MRC1,TAM_like_MRC1,FN1,FN1,ITGA3_ITGB1,ITGA3,0.132911392405063,0.848101265822785,2.5461768574366,0.631422414811151,0.112813318067921,0.918296783298657
TAM_like_MRC1,TAM_like_MRC1,FN1,FN1,ITGAV_ITGB8,ITGB8,0.2542194092827,0.848101265822785,2.5461768574366,0.188036506972267,0.112813318067921,0.859815423640523
TAM_like_MRC1,TAM_like_MRC1,FN1,FN1,CD44,CD44,0.955696202531646,0.848101265822785,2.5461768574366,1.96492030465666,0.112813318067921,0.951985337675649
TAM_like_MRC1,TAM_like_MRC1,FN1,FN1,C5AR1,C5AR1,0.939873417721519,0.848101265822785,2.5461768574366,1.86535324307753,0.112813318067921,0.950782804286777
TAM_like_MRC1,TAM_like_MRC1,FN1,FN1,ITGA6,ITGA6,0.362869198312236,0.848101265822785,2.5461768574366,0.212036974109015,0.112813318067921,0.866899671043044
TAM_like_MRC1,TAM_like_MRC1,FN1,FN1,SDC2,SDC2,0.383966244725738,0.848101265822785,2.5461768574366,0.377157971685318,0.112813318067921,0.896763692940956
TAM_like_MRC1,TAM_like_MRC1,FN1,FN1,PLAUR,PLAUR,0.944092827004219,0.848101265822785,2.5461768574366,1.62492718961141,0.112813318067921,0.947451981376726
TAM_like_MRC1,TAM_like_MRC1,FN1,FN1,IL17RC,IL17RC,0.133966244725738,0.848101265822785,2.5461768574366,0.0543088692066604,0.112813318067921,0.767238520616306
TAM_like_MRC1,TAM_like_MRC1,COL6A1,COL6A1,ITGA3_ITGB1,ITGA3,0.132911392405063,0.209915611814346,0.126194947564586,0.631422414811151,0.112813318067921,0.714464530279379
TAM_like_MRC1,TAM_like_MRC1,COL6A1,COL6A1,ITGAV_ITGB8,ITGB8,0.2542194092827,0.209915611814346,0.126194947564586,0.188036506972267,0.112813318067921,0.577250771521043
TAM_like_MRC1,TAM_like_MRC1,COL6A1,COL6A1,CD44,CD44,0.955696202531646,0.209915611814346,0.126194947564586,1.96492030465666,0.112813318067921,0.815293943895626
TAM_like_MRC1,TAM_like_MRC1,COL6A1,COL6A1,ITGA6,ITGA6,0.362869198312236,0.209915611814346,0.126194947564586,0.212036974109015,0.112813318067921,0.591835848966354
TAM_like_MRC1,TAM_like_MRC1,LAMB2,LAMB2,ITGA6_ITGB1,ITGA6,0.362869198312236,0.14873417721519,0.062704483020113,0.705413821054868,0.112813318067921,0.650871998293585
TAM_like_MRC1,TAM_like_MRC1,LAMB2,LAMB2,ITGA3_ITGB1,ITGA3,0.132911392405063,0.14873417721519,0.062704483020113,0.631422414811151,0.112813318067921,0.638179096103931
TAM_like_MRC1,TAM_like_MRC1,LAMB2,LAMB2,ITGAV_ITGB8,ITGB8,0.2542194092827,0.14873417721519,0.062704483020113,0.188036506972267,0.112813318067921,0.490451195437659
TAM_like_MRC1,TAM_like_MRC1,LAMB2,LAMB2,RPSA,RPSA,0.904008438818565,0.14873417721519,0.062704483020113,0.952790883460553,0.112813318067921,0.684208345966842
TAM_like_MRC1,TAM_like_MRC1,LAMB2,LAMB2,CD44,CD44,0.955696202531646,0.14873417721519,0.062704483020113,1.96492030465666,0.112813318067921,0.756776198778446
TAM_like_MRC1,TAM_like_MRC1,LAMB2,LAMB2,DAG1,DAG1,0.141350210970464,0.14873417721519,0.062704483020113,0.0552926012359517,0.112813318067921,0.342944835460373
TAM_like_MRC1,TAM_like_MRC1,COL9A2,COL9A2,ITGA3_ITGB1,ITGA3,0.132911392405063,0.165611814345992,0.0710476393196667,0.631422414811151,0.112813318067921,0.652473238712124
TAM_like_MRC1,TAM_like_MRC1,COL9A2,COL9A2,ITGAV_ITGB8,ITGB8,0.2542194092827,0.165611814345992,0.0710476393196667,0.188036506972267,0.112813318067921,0.506064447371618
