source,target,ligand,receptor,prob_MPR,pval_MPR,prob_NMPR,pval_NMPR,presence
Resident M2,Ciliated,PECAM1,CD38,0.00693076386907836,0,0.00596752749626197,0,Both
SPP1+ immunosuppressive,Ciliated,PECAM1,CD38,0.0140720172151237,0,0.00560080424093693,0,Both
IFN-stimulated,tumor,HBEGF,EGFR,0.00883100838672056,0,0.0094246069584305,0,Both
M2-SIGLEC8+,tumor,HBEGF,EGFR,0.025577878714487,0,0.0135631341841265,0,Both
MRC1+ M2-like,tumor,HBEGF,EGFR,0.0467626713250352,0,0.00922707336398968,0,Both
Resident M2,tumor,HBEGF,EGFR,0.00792850512297869,0,0.0096477837550538,0,Both
SPP1+ immunosuppressive,tumor,HBEGF,EGFR,0.0389437876534858,0,0.0208709820845699,0,Both
M2-SIGLEC8+,tumor,IGF1,IGF1R,0.000628728109322721,0,0.000360494665992838,0,Both
SPP1+ immunosuppressive,tumor,IGF1,IGF1R,0.00108165416394687,0,0.000335494945790434,0,Both
M2-SIGLEC8+,tumor,IGF1,ITGA6_ITGB4,0.000786608630247069,0,0.00115367922613395,0,Both
SPP1+ immunosuppressive,tumor,IGF1,ITGA6_ITGB4,0.00135287741857037,0,0.00107353019231204,0,Both
IFN-stimulated,tumor,TNF,TNFRSF1A,0.00356413550916546,0,0.00104080786441904,0,Both
IFN-stimulated,tumor,TNFSF10,TNFRSF10A,0.0150847029260134,0,0.00253533652929656,0,Both
M2-SIGLEC8+,tumor,TNFSF10,TNFRSF10A,0.00539124160238839,0,0.000992069931901866,0,Both
Resident M2,tumor,TNFSF10,TNFRSF10A,0.00366545551793031,0,0.000515405014684582,0,Both
SPP1+ immunosuppressive,tumor,TNFSF10,TNFRSF10A,0.00205410803609675,0,0.000509710744862946,0,Both
MRC1+ M2-like,tumor,RETN,CAP1,0.00241610496631672,0,0.00307266888129262,0,Both
tumor,MRC1+ M2-like,MDK,SDC2,0.00471673859382479,0,0.0438667557251382,0,Both
tumor,IFN-stimulated,MDK,SDC4,0.00401175680528434,0,0.00797368204002491,0,Both
tumor,M2-SIGLEC8+,MDK,SDC4,0.00404861592783801,0,0.0160795269167494,0,Both
tumor,MRC1+ M2-like,MDK,SDC4,0.00979513854289758,0,0.0247861877029821,0,Both
tumor,Resident M2,MDK,SDC4,0.0108456312776729,0,0.00666190563734944,0,Both
tumor,IFN-stimulated,MDK,ITGA4_ITGB1,0.0152239941213214,0,0.0181537266742551,0,Both
tumor,SPP1+ immunosuppressive,MDK,ITGA4_ITGB1,0.0140052115931694,0,0.0248125260613331,0,Both
tumor,MRC1+ M2-like,MDK,ITGA6_ITGB1,0.0104340302344946,0,0.0320308397198449,0,Both
tumor,IFN-stimulated,MDK,LRP1,0.0246107173124093,0,0.034132607849189,0,Both
tumor,M2-SIGLEC8+,MDK,LRP1,0.0379837620417979,0,0.0456070911396008,0,Both
tumor,MRC1+ M2-like,MDK,LRP1,0.0345768713228625,0,0.051459037103896,0,Both
tumor,Resident M2,MDK,LRP1,0.0299449425963873,0,0.0504914144018788,0,Both
tumor,SPP1+ immunosuppressive,MDK,LRP1,0.0325745677617313,0,0.0352710390799146,0,Both
tumor,IFN-stimulated,MDK,NCL,0.0332456360373771,0,0.048370976245334,0,Both
tumor,M2-SIGLEC8+,MDK,NCL,0.0339417742344429,0,0.0384047219616731,0,Both
tumor,MRC1+ M2-like,MDK,NCL,0.0317678212473474,0,0.0575294829161463,0,Both
tumor,Resident M2,MDK,NCL,0.032570862157073,0,0.050908315520341,0,Both
tumor,SPP1+ immunosuppressive,MDK,NCL,0.0263178842756625,0,0.061835484297428,0,Both
tumor,M2-SIGLEC8+,EDN1,EDNRB,0.000543855187442657,0,0.000244507553806259,0,Both
tumor,IFN-stimulated,ANXA1,FPR1,0.0298232095650788,0,0.0992115041886172,0,Both
tumor,M2-SIGLEC8+,ANXA1,FPR1,0.0203471336185252,0,0.0839072887201677,0,Both
tumor,MRC1+ M2-like,ANXA1,FPR1,0.0126437142871533,0,0.0630388320882852,0,Both
tumor,Resident M2,ANXA1,FPR1,0.0364298241499589,0,0.123779450585177,0,Both
tumor,SPP1+ immunosuppressive,ANXA1,FPR1,0.0152615855688045,0,0.0522279424366442,0,Both
tumor,MRC1+ M2-like,GRN,SORT1,0.0256674255940027,0,0.0286400997833958,0,Both
tumor,IFN-stimulated,PROS1,AXL,0.00226108019231187,0,0.00111707926310698,0,Both
tumor,M2-SIGLEC8+,PROS1,AXL,0.00334377972342194,0,0.00210341682499943,0,Both
tumor,MRC1+ M2-like,PROS1,AXL,0.00333405961913281,0,0.00294531138229626,0,Both
tumor,SPP1+ immunosuppressive,PROS1,AXL,0.000993888433708811,0,0.00301087595389583,0,Both
IFN-stimulated,tumor,LGALS9,CD44,0.119372080615872,0,0.0629291754303525,0,Both
M2-SIGLEC8+,tumor,LGALS9,CD44,0.11994198946263,0,0.0615607712850501,0,Both
MRC1+ M2-like,tumor,LGALS9,CD44,0.124643589758901,0,0.0695075492222912,0,Both
Resident M2,tumor,LGALS9,CD44,0.0939519456096058,0,0.0737058601845719,0,Both
tumor,IFN-stimulated,ANXA1,FPR3,0.0341527170344556,0,0.139170565867058,0,Both
tumor,M2-SIGLEC8+,ANXA1,FPR3,0.0343883674105633,0,0.118615896932166,0,Both
tumor,MRC1+ M2-like,ANXA1,FPR3,0.0193757736437242,0,0.088822672154843,0,Both
tumor,Resident M2,ANXA1,FPR3,0.0347544694428451,0,0.112730866566362,0,Both
tumor,SPP1+ immunosuppressive,ANXA1,FPR3,0.0243786835805337,0,0.127080097427947,0,Both
tumor,IFN-stimulated,MT-RNR2,FPR3,0.219797936439075,0,0.237703998597487,0,Both
tumor,M2-SIGLEC8+,MT-RNR2,FPR3,0.221021395744426,0,0.206080430161493,0,Both
tumor,MRC1+ M2-like,MT-RNR2,FPR3,0.136008384064897,0,0.158263157737992,0,Both
tumor,Resident M2,MT-RNR2,FPR3,0.22291572392782,0,0.196824983538736,0,Both
tumor,SPP1+ immunosuppressive,MT-RNR2,FPR3,0.166027624406457,0,0.219233483516254,0,Both
IFN-stimulated,tumor,LGALS9,P4HB,0.08624480243477,0,0.0790252107899783,0,Both
M2-SIGLEC8+,tumor,LGALS9,P4HB,0.086672120232287,0,0.077335682086141,0,Both
MRC1+ M2-like,tumor,LGALS9,P4HB,0.0902032472808359,0,0.0871297507575975,0,Both
Resident M2,tumor,LGALS9,P4HB,0.0673396446965562,0,0.0922868892052379,0,Both
SPP1+ immunosuppressive,tumor,LGALS9,P4HB,0.0494335345081945,0,0.058273270504059,0,Both
tumor,IFN-stimulated,NTS,SORT1,0.00379669679147862,0,0.00780890607545647,0,Both
tumor,M2-SIGLEC8+,NTS,SORT1,0.00356403058217954,0,0.0111960730342491,0,Both
tumor,MRC1+ M2-like,NTS,SORT1,0.0232294180604651,0,0.0385073674467459,0,Both
tumor,SPP1+ immunosuppressive,NTS,SORT1,0.00441249317569549,0,0.00700249775500823,0,Both
tumor,MRC1+ M2-like,PPIA,BSG,0.121752107315021,0,0.097703768530057,0,Both
IFN-stimulated,tumor,PPIA,BSG,0.0839151412852979,0,0.0943890569355061,0,Both
M2-SIGLEC8+,tumor,PPIA,BSG,0.0783658202479416,0,0.091555803380646,0,Both
MRC1+ M2-like,tumor,PPIA,BSG,0.092696061923819,0,0.0967321917013179,0,Both
Resident M2,tumor,PPIA,BSG,0.0824875350795012,0,0.0973082799449244,0,Both
SPP1+ immunosuppressive,tumor,PPIA,BSG,0.0826099407804203,0,0.0877750074930428,0,Both
tumor,IFN-stimulated,PROS1,MERTK,0.000748192685813746,0,0.000435812973963066,0,Both
tumor,M2-SIGLEC8+,PROS1,MERTK,0.00172489734748949,0,0.00219632567509351,0,Both
tumor,Resident M2,PROS1,MERTK,0.000948142449615997,0,0.00281353105068124,0,Both
tumor,SPP1+ immunosuppressive,PROS1,MERTK,0.000821233896904956,0,0.00287099371632515,0,Both
tumor,MRC1+ M2-like,LAMA3,ITGA6_ITGB1,0.000944352491383808,0,0.00276341055526617,0,Both
tumor,MRC1+ M2-like,LAMA5,ITGA6_ITGB1,0.00376522722700213,0,0.00251477050133876,0,Both
tumor,MRC1+ M2-like,LAMC1,ITGA6_ITGB1,0.00456240223963054,0,0.00266436853689236,0,Both
tumor,MRC1+ M2-like,LAMC2,ITGA6_ITGB1,0.00110551888634366,0,0.00399927905921571,0,Both
IFN-stimulated,tumor,FN1,ITGAV_ITGB1,0.021004099554816,0,0.0306812328377086,0,Both
MRC1+ M2-like,tumor,FN1,ITGAV_ITGB1,0.0501080768459514,0,0.0324740180656703,0,Both
IFN-stimulated,tumor,FN1,ITGAV_ITGB8,0.0198769337558807,0,0.0097210965089035,0,Both
MRC1+ M2-like,tumor,FN1,ITGAV_ITGB8,0.0474948434787223,0,0.0103021427645914,0,Both
IFN-stimulated,tumor,FN1,CD44,0.0793600130228636,0,0.0881487773252457,0,Both
MRC1+ M2-like,tumor,FN1,CD44,0.174879737777863,0,0.0929774437276712,0,Both
tumor,IFN-stimulated,COL4A5,CD44,0.0245821149443239,0,0.00822163276844925,0,Both
tumor,M2-SIGLEC8+,COL4A5,CD44,0.0167962489277459,0,0.00763880810569276,0,Both
tumor,MRC1+ M2-like,COL4A5,CD44,0.0278430585731038,0,0.0063548768446942,0,Both
tumor,Resident M2,COL4A5,CD44,0.0286163134962289,0,0.00893743692516454,0,Both
tumor,SPP1+ immunosuppressive,COL4A5,CD44,0.0104289020595332,0,0.0056163031233109,0,Both
tumor,IFN-stimulated,LAMA3,CD44,0.00500543724621659,0,0.00794124082446313,0,Both
tumor,M2-SIGLEC8+,LAMA3,CD44,0.0033984674070923,0,0.00737814504256367,0,Both
tumor,MRC1+ M2-like,LAMA3,CD44,0.00568456873133315,0,0.00613775506379756,0,Both
tumor,Resident M2,LAMA3,CD44,0.00584614072048478,0,0.00863284556729745,0,Both
tumor,SPP1+ immunosuppressive,LAMA3,CD44,0.00209928644894783,0,0.00542427782232161,0,Both
tumor,IFN-stimulated,LAMA5,CD44,0.0197177561998775,0,0.00723009907812378,0,Both
tumor,M2-SIGLEC8+,LAMA5,CD44,0.0134513266223278,0,0.00671708735721103,0,Both
tumor,MRC1+ M2-like,LAMA5,CD44,0.0223482020174995,0,0.00558720671818125,0,Both
tumor,Resident M2,LAMA5,CD44,0.0229724603400849,0,0.0078602610105451,0,Both
tumor,SPP1+ immunosuppressive,LAMA5,CD44,0.00834125995148662,0,0.00493740948687209,0,Both
tumor,IFN-stimulated,LAMC1,CD44,0.0238116780418995,0,0.00765804786411517,0,Both
tumor,M2-SIGLEC8+,LAMC1,CD44,0.0162657624566989,0,0.00711488865244009,0,Both
tumor,MRC1+ M2-like,LAMC1,CD44,0.0269732454687011,0,0.00591849260345288,0,Both
tumor,Resident M2,LAMC1,CD44,0.0277230328884511,0,0.00832519622870391,0,Both
tumor,SPP1+ immunosuppressive,LAMC1,CD44,0.0100974541734206,0,0.00523036917425427,0,Both
tumor,IFN-stimulated,LAMC2,CD44,0.0058556198811265,0,0.0114661433691055,0,Both
tumor,M2-SIGLEC8+,LAMC2,CD44,0.00397679420090509,0,0.0106557892218556,0,Both
tumor,MRC1+ M2-like,LAMC2,CD44,0.00664933221574453,0,0.00886929580925859,0,Both
tumor,Resident M2,LAMC2,CD44,0.00683813700800406,0,0.0124608768784028,0,Both
tumor,SPP1+ immunosuppressive,LAMC2,CD44,0.00245707302616498,0,0.00784079835337383,0,Both
IFN-stimulated,tumor,FN1,SDC1,0.0767571139744922,0,0.151537733360719,0,Both
MRC1+ M2-like,tumor,FN1,SDC1,0.169721481451969,0,0.159232395910113,0,Both
MRC1+ M2-like,tumor,THBS1,SDC1,0.00616522771998707,0,0.0302786603809892,0,Both
tumor,IFN-stimulated,COL4A5,SDC4,0.00180567594132012,0,0.000696571936465849,0,Both
tumor,M2-SIGLEC8+,COL4A5,SDC4,0.00182230317224103,0,0.00141524320588126,0,Both
tumor,MRC1+ M2-like,COL4A5,SDC4,0.00442287603782675,0,0.00219931059691985,0,Both
tumor,Resident M2,COL4A5,SDC4,0.00490006442057108,0,0.000581275133450844,0,Both
IFN-stimulated,tumor,FN1,SDC4,0.0117815119719004,0,0.0588070359661795,0,Both
MRC1+ M2-like,tumor,FN1,SDC4,0.0284780989467266,0,0.0621379320474081,0,Both
MRC1+ M2-like,tumor,THBS1,SDC4,0.000888779764078544,0,0.0108052266560829,0,Both
MRC1+ M2-like,tumor,THBS1,CD47,0.00235820804598333,0,0.00209501617038424,0,Both
tumor,IFN-stimulated,PGE2-PTGES2,PTGER4,0.00521205370736694,0,0.000650840868413646,0,Both
tumor,M2-SIGLEC8+,PGE2-PTGES2,PTGER4,0.00607231016613862,0,0.00271169626239536,0,Both
tumor,MRC1+ M2-like,PGE2-PTGES2,PTGER4,0.00808978575414306,0,0.00172377880917539,0,Both
tumor,Resident M2,PGE2-PTGES2,PTGER4,0.00648622924766379,0,0.000685236805045845,0,Both
tumor,SPP1+ immunosuppressive,PGE2-PTGES2,PTGER4,0.00757811864137969,0,0.0027065490475786,0,Both
tumor,IFN-stimulated,PGE2-PTGES3,PTGER4,0.0199611533479653,0,0.0117042070044363,0,Both
tumor,M2-SIGLEC8+,PGE2-PTGES3,PTGER4,0.0231989979216981,0,0.047114906446673,0,Both
tumor,MRC1+ M2-like,PGE2-PTGES3,PTGER4,0.0307307435334423,0,0.030443964606909,0,Both
tumor,SPP1+ immunosuppressive,PGE2-PTGES3,PTGER4,0.0288286885576405,0,0.047029449750821,0,Both
MRC1+ M2-like,tumor,Cholesterol-DHCR24,RORA,0.00091060733755825,0,0.00192897865987999,0,Both
IFN-stimulated,tumor,Cholesterol-LIPA,RORA,0.0161569724603037,0,0.0178899036628619,0,Both
M2-SIGLEC8+,tumor,Cholesterol-LIPA,RORA,0.0220450779568282,0,0.0268609355243922,0,Both
MRC1+ M2-like,tumor,Cholesterol-LIPA,RORA,0.0226928668386213,0,0.0262589160174892,0,Both
Resident M2,tumor,Cholesterol-LIPA,RORA,0.0108080120581725,0,0.0215083359989077,0,Both
SPP1+ immunosuppressive,tumor,Cholesterol-LIPA,RORA,0.0140076221211232,0,0.0107187867148622,0,Both
IFN-stimulated,tumor,DHEA-STS,PPARA,0.000299558079700606,0,0.000519461020414542,0,Both
M2-SIGLEC8+,tumor,DHEA-STS,PPARA,0.000296827754485882,0,0.000571721910335098,0,Both
MRC1+ M2-like,tumor,DHEA-STS,PPARA,0.00115279266485192,0,0.00194436901153323,0,Both
SPP1+ immunosuppressive,tumor,DHEA-STS,PPARA,0.000130016111744059,0,0.000386474218067163,0,Both
tumor,IFN-stimulated,Desmosterol-DHCR7,NR1H2,0.00125335973288267,0,0.000719919857723314,0,Both
tumor,MRC1+ M2-like,Desmosterol-DHCR7,NR1H2,0.00297707305944082,0,0.000665157718246748,0,Both
tumor,SPP1+ immunosuppressive,Desmosterol-DHCR7,NR1H2,0.00190288909959826,0,0.000650336943473006,0,Both
tumor,IFN-stimulated,Desmosterol-DHCR7,NR1H3,0.0104827702442057,0,0.0012779810985059,0,Both
tumor,M2-SIGLEC8+,Desmosterol-DHCR7,NR1H3,0.00961501362958291,0,0.00626665706180919,0,Both
tumor,MRC1+ M2-like,Desmosterol-DHCR7,NR1H3,0.00602457629221649,0,0.00221583651765301,0,Both
tumor,Resident M2,Desmosterol-DHCR7,NR1H3,0.0110386707372033,0,0.00509327452570077,0,Both
MRC1+ M2-like,tumor,DHEAS-SULT2B,PPARA,0.000339232170209902,0,0.000478468498213494,0,Both
MRC1+ M2-like,tumor,DHEAS-SULT2B,PPARD,0.00033111683092175,0,0.00036606647575331,0,Both
tumor,IFN-stimulated,APP,CD74,0.191595435317681,0,0.181450909349489,0,Both
tumor,M2-SIGLEC8+,APP,CD74,0.196161252363162,0,0.186298098538006,0,Both
tumor,MRC1+ M2-like,APP,CD74,0.190357018321815,0,0.172142310492267,0,Both
tumor,Resident M2,APP,CD74,0.191827491429378,0,0.173183930248514,0,Both
tumor,SPP1+ immunosuppressive,APP,CD74,0.203837250859254,0,0.184295916728113,0,Both
IFN-stimulated,tumor,CD46,JAG1,0.0165812495845343,0,0.0128057748935504,0,Both
M2-SIGLEC8+,tumor,CD46,JAG1,0.0164957570196031,0,0.0219603698208964,0,Both
MRC1+ M2-like,tumor,CD46,JAG1,0.0230967012389444,0,0.0225879407627456,0,Both
Resident M2,tumor,CD46,JAG1,0.0184642771122295,0,0.0185659500200971,0,Both
SPP1+ immunosuppressive,tumor,CD46,JAG1,0.0171771002262147,0,0.0142209862091559,0,Both
tumor,IFN-stimulated,CD99,PILRA,0.0372676023373908,0,0.0293820187651114,0,Both
tumor,M2-SIGLEC8+,CD99,PILRA,0.0337216971915067,0,0.0277373543186835,0,Both
tumor,MRC1+ M2-like,CD99,PILRA,0.0342445888691811,0,0.0180272257948923,0,Both
tumor,Resident M2,CD99,PILRA,0.0296559861069812,0,0.0315767093800701,0,Both
tumor,MRC1+ M2-like,CD99,CD99,0.056411281360446,0,0.0568828542339541,0,Both
MRC1+ M2-like,tumor,CD99,CD99,0.056411281360446,0,0.0568828542339541,0,Both
tumor,MRC1+ M2-like,CD99,CD99L2,0.00411150324649076,0,0.00365416290594919,0,Both
tumor,IFN-stimulated,CDH1,CDH1,0.00269096707516406,0,0.0048168791973343,0,Both
tumor,M2-SIGLEC8+,CDH1,CDH1,0.0101885945395174,0,0.0289920524287223,0,Both
tumor,MRC1+ M2-like,CDH1,CDH1,0.0119859405490747,0,0.0119889783552685,0,Both
tumor,SPP1+ immunosuppressive,CDH1,CDH1,0.0032381218579392,0,0.00390730245502391,0,Both
IFN-stimulated,tumor,CDH1,CDH1,0.00269096707516406,0,0.0048168791973343,0,Both
M2-SIGLEC8+,tumor,CDH1,CDH1,0.0101885945395174,0,0.0289920524287223,0,Both
MRC1+ M2-like,tumor,CDH1,CDH1,0.0119859405490747,0,0.0119889783552685,0,Both
SPP1+ immunosuppressive,tumor,CDH1,CDH1,0.0032381218579392,0,0.00390730245502391,0,Both
IFN-stimulated,tumor,CDH1,ITGA2_ITGB1,0.00264722408596553,0,0.00404236360440196,0,Both
M2-SIGLEC8+,tumor,CDH1,ITGA2_ITGB1,0.0100241989616804,0,0.0244257694013183,0,Both
MRC1+ M2-like,tumor,CDH1,ITGA2_ITGB1,0.0117928898555448,0,0.0100729191418835,0,Both
Resident M2,tumor,CDH1,ITGA2_ITGB1,0.00242031527796426,0,0.0149195604684907,0,Both
SPP1+ immunosuppressive,tumor,CDH1,ITGA2_ITGB1,0.00318551300873335,0,0.0032785576981436,0,Both
M2-SIGLEC8+,tumor,DSC2,DSG2,0.0197733673456593,0,0.0188683873022619,0,Both
MRC1+ M2-like,tumor,DSC2,DSG2,0.0131914200296427,0,0.0144787717151461,0,Both
Resident M2,tumor,DSC2,DSG2,0.0292653334068686,0,0.00804340420839585,0,Both
SPP1+ immunosuppressive,tumor,DSC2,DSG2,0.0222754448270683,0,0.00745576917309266,0,Both
tumor,IFN-stimulated,F11R,ITGAL_ITGB2,0.0822543081706762,0,0.054343162311518,0,Both
tumor,M2-SIGLEC8+,F11R,ITGAL_ITGB2,0.0354535218371799,0,0.020759930083304,0,Both
tumor,MRC1+ M2-like,F11R,ITGAL_ITGB2,0.0622117154116752,0,0.0415352754729851,0,Both
tumor,Resident M2,F11R,ITGAL_ITGB2,0.035298697034169,0,0.0263551732839594,0,Both
tumor,M2-SIGLEC8+,F11R,F11R,0.0286557645589381,0,0.0246864864610033,0,Both
tumor,MRC1+ M2-like,F11R,F11R,0.0264324159147432,0,0.0167914558411689,0,Both
tumor,Resident M2,F11R,F11R,0.0145823999249152,0,0.0096247989104943,0,Both
tumor,SPP1+ immunosuppressive,F11R,F11R,0.0097193255381322,0,0.00773095895729457,0,Both
M2-SIGLEC8+,tumor,F11R,F11R,0.0286557645589381,0,0.0246864864610033,0,Both
MRC1+ M2-like,tumor,F11R,F11R,0.0264324159147432,0,0.0167914558411689,0,Both
Resident M2,tumor,F11R,F11R,0.0145823999249152,0,0.0096247989104943,0,Both
SPP1+ immunosuppressive,tumor,F11R,F11R,0.0097193255381322,0,0.00773095895729457,0,Both
tumor,IFN-stimulated,HLA-F,LILRB1,0.0336429339544781,0,0.0136517810796163,0,Both
tumor,M2-SIGLEC8+,HLA-F,LILRB1,0.0131573855604845,0,0.0151639307489622,0,Both
tumor,Resident M2,HLA-F,LILRB1,0.0223791037213407,0,0.0210262388071571,0,Both
tumor,M2-SIGLEC8+,MPZL1,MPZL1,0.00337419216926161,0,0.00129409795823429,0,Both
tumor,MRC1+ M2-like,MPZL1,MPZL1,0.00232201291382294,0,0.000525234806334974,0,Both
tumor,Resident M2,MPZL1,MPZL1,0.00416122834614526,0,0.00061839706131334,0,Both
M2-SIGLEC8+,tumor,MPZL1,MPZL1,0.00337419216926161,0,0.00129409795823429,0,Both
MRC1+ M2-like,tumor,MPZL1,MPZL1,0.00232201291382294,0,0.000525234806334974,0,Both
Resident M2,tumor,MPZL1,MPZL1,0.00416122834614526,0,0.00061839706131334,0,Both
tumor,M2-SIGLEC8+,JAG1,NOTCH2,0.00340642199403172,0,0.0030926485724779,0,Both
tumor,MRC1+ M2-like,JAG1,NOTCH2,0.00239803611401081,0,0.00362130416002684,0,Both
tumor,Resident M2,JAG1,NOTCH2,0.0030159084004786,0,0.00512231392519656,0,Both
tumor,MRC1+ M2-like,SEMA4A,NRP1_PLXNA1,0.000641319755302528,0,0.000543390432823081,0,Both
tumor,MRC1+ M2-like,SEMA4A,NRP1_PLXNA3,0.000632848021874071,0,0.000471898077361423,0,Both
tumor,IFN-stimulated,SEMA4A,PLXNB2,0.00206208157812394,0,0.00199359510258509,0,Both
tumor,MRC1+ M2-like,SEMA4A,PLXNB2,0.00151745210835792,0,0.0014863943843505,0,Both
tumor,SPP1+ immunosuppressive,SEMA4A,PLXNB2,0.00206031030505966,0,0.00183207436848578,0,Both
IFN-stimulated,tumor,SEMA4A,PLXNB2,0.0164031746748214,0,0.00931719039514096,0,Both
M2-SIGLEC8+,tumor,SEMA4A,PLXNB2,0.0109060427002872,0,0.0139372455869963,0,Both
Resident M2,tumor,SEMA4A,PLXNB2,0.0225862068238948,0,0.0157662509656557,0,Both
SPP1+ immunosuppressive,tumor,SEMA4A,PLXNB2,0.00361226571302683,0,0.00227817822373893,0,Both
IFN-stimulated,tumor,SEMA4D,PLXNB2,0.0101298623640041,0,0.00781152949417779,0,Both
tumor,IFN-stimulated,ITGAV_ITGB1,ADGRE2,0.0139215145475177,0,0.00830979574456206,0,Both
tumor,M2-SIGLEC8+,ITGAV_ITGB1,ADGRE2,0.00341813068926763,0,0.00498311936176888,0,Both
tumor,Resident M2,ITGAV_ITGB1,ADGRE2,0.0138778993832594,0,0.00883763742440642,0,Both
tumor,SPP1+ immunosuppressive,ITGAV_ITGB1,ADGRE2,0.00377607887477481,0,0.00297785402967339,0,Both
tumor,MRC1+ M2-like,CD55,ADGRE5,0.0037691832766772,0,0.00474513220765314,0,Both
tumor,IFN-stimulated,ITGAV_ITGB1,ADGRE5,0.0125307730913442,0,0.00943865570953871,0,Both
tumor,MRC1+ M2-like,ITGAV_ITGB1,ADGRE5,0.0158726380745364,0,0.0136375539358596,0,Both
IFN-stimulated,tumor,TGM2,ADGRG1,0.00553891130638543,0,0.00873387543398782,0,Both
M2-SIGLEC8+,tumor,TGM2,ADGRG1,0.00223897867373944,0,0.00899209382144668,0,Both
MRC1+ M2-like,tumor,TGM2,ADGRG1,0.00724204095472072,0,0.00744181753449282,0,Both
tumor,IFN-stimulated,APP,SORL1,0.00807073874455312,0,0.00627950204469851,0,Both
tumor,M2-SIGLEC8+,APP,SORL1,0.0215658651824242,0,0.0141024289973656,0,Both
tumor,MRC1+ M2-like,APP,SORL1,0.00424240473904924,0,0.00591382135467974,0,Both
tumor,Resident M2,APP,SORL1,0.0076097270143536,0,0.0200297722533377,0,Both
tumor,SPP1+ immunosuppressive,APP,SORL1,0.0114515216411877,0,0.00579657411253934,0,Both
MRC1+ M2-like,tumor,APP,SORL1,0.00660923617595351,0,0.00421034535379785,0,Both
tumor,M2-SIGLEC8+,APP,TNFRSF21,0.0159032437645763,0,0.0131066512950764,0,Both
tumor,SPP1+ immunosuppressive,APP,TNFRSF21,0.00417369964832325,0,0.00707852343136027,0,Both
IFN-stimulated,tumor,APP,TNFRSF21,0.0143117642330781,0,0.00334361363875084,0,Both
MRC1+ M2-like,tumor,APP,TNFRSF21,0.0118809757809538,0,0.00407908958753069,0,Both
Resident M2,tumor,APP,TNFRSF21,0.00452848741366119,0,0.00312539609776619,0,Both
tumor,IFN-stimulated,APP,TREM2_TYROBP,0.0223054431362826,0,0.0349083490774517,0,Both
tumor,M2-SIGLEC8+,APP,TREM2_TYROBP,0.0574836660247895,0,0.0285783875531631,0,Both
tumor,MRC1+ M2-like,APP,TREM2_TYROBP,0.053784757192186,0,0.0727067233468014,0,Both
tumor,SPP1+ immunosuppressive,APP,TREM2_TYROBP,0.0309157005372352,0,0.0496131864946687,0,Both
tumor,M2-SIGLEC8+,CNTN1,NOTCH2,0.000311743581186799,0,0.000413564013261255,0,Both
tumor,MRC1+ M2-like,CNTN1,NOTCH2,0.000219258155625831,0,0.000484480972196687,0,Both
tumor,Resident M2,CNTN1,NOTCH2,0.00027590695158205,0,0.000686190976000381,0,Both
IFN-stimulated,normal,HBEGF,EGFR,0.00168238832350378,0,0.00496151936674474,0,Both
M2-SIGLEC8+,normal,HBEGF,EGFR,0.00494039198908368,0,0.00715437324124661,0,Both
MRC1+ M2-like,normal,HBEGF,EGFR,0.00919352433883398,0,0.00485707049796038,0,Both
Resident M2,normal,HBEGF,EGFR,0.00150934065009836,0,0.00507955120264176,0,Both
SPP1+ immunosuppressive,normal,HBEGF,EGFR,0.00760621081347837,0,0.011047839332239,0,Both
M2-SIGLEC8+,normal,OSM,OSMR_IL6ST,0.00210145854730512,0,0.00682324693384541,0,Both
SPP1+ immunosuppressive,normal,OSM,OSMR_IL6ST,0.00226507095714886,0,0.00334810325039806,0,Both
IFN-stimulated,normal,TNF,TNFRSF1A,0.001152113453073,0,0.00126288119257099,0,Both
MRC1+ M2-like,normal,RETN,CAP1,0.00117123751515431,0,0.00342698780874778,0,Both
normal,MRC1+ M2-like,MDK,SDC2,0.00236939178758481,0,0.0106468323954542,0,Both
normal,M2-SIGLEC8+,MDK,SDC4,0.00203308992058367,0,0.0038185956317563,0,Both
normal,MRC1+ M2-like,MDK,SDC4,0.00493298579302846,0,0.00592625677048808,0,Both
normal,IFN-stimulated,MDK,ITGA4_ITGB1,0.00768796528390694,0,0.00431812162317467,0,Both
normal,SPP1+ immunosuppressive,MDK,ITGA4_ITGB1,0.00706816204314546,0,0.00593267606227073,0,Both
normal,MRC1+ M2-like,MDK,ITGA6_ITGB1,0.00525642518568963,0,0.00770195382983148,0,Both
normal,IFN-stimulated,MDK,LRP1,0.0124870854179783,0,0.00822089107301152,0,Both
normal,M2-SIGLEC8+,MDK,LRP1,0.0194034055304917,0,0.0110845054768482,0,Both
normal,MRC1+ M2-like,MDK,LRP1,0.01763250375824,0,0.0125651017013295,0,Both
normal,Resident M2,MDK,LRP1,0.0152346287366902,0,0.012319332160025,0,Both
normal,SPP1+ immunosuppressive,MDK,LRP1,0.0165945612064022,0,0.00850269201936455,0,Both
normal,IFN-stimulated,MDK,NCL,0.016942190796392,0,0.0117820773826548,0,Both
normal,M2-SIGLEC8+,MDK,NCL,0.0173030573969307,0,0.00928099986733575,0,Both
normal,MRC1+ M2-like,MDK,NCL,0.0161769600562393,0,0.0141156423002521,0,Both
normal,Resident M2,MDK,NCL,0.0165926422704269,0,0.012425175742392,0,Both
