source,target,ligand.complex,receptor.complex,aggregate_rank,mean_rank,sca.LRscore,sca.rank,natmi.edge_specificity,natmi.rank,connectome.weight_sc,connectome.rank
Lipid-associated,M2-SIGLEC8+,HLA-DRB3,CD4,0.0542178321469049,12264.3333333333,0.932132572122106,4167,0.0109753906939477,25304,0.877311924412853,7322
Resident M2,Monocyte-derived,GNAI2,CCR5,0.0542236526761126,21726.6666666667,0.87609922121341,18773,0.0122323346846513,22317,0.504139967329613,24090
SPP1+ immunosuppressive,MRC1+ M2-like,HLA-DRB1,CD4,0.054232226733828,13310,0.947972486439123,1345,0.00910967377336441,31262,0.877171259713084,7323
IFN-stimulated,M2-SIGLEC8+,CCL2,CCR1,0.0542371590657906,19559.3333333333,0.88706349623664,15731,0.011450118943827,24092,0.589047944507074,18855
IFN-stimulated,M2-SIGLEC8+,FN1,SDC2,0.0542371590657906,20542,0.866393008643506,21569,0.0163465305003798,15965,0.504102767418518,24092
tumor_MPR,Resident M2,PCSK9,CD81,0.0542466231161224,12886,0.850402132917834,26130,0.0356808079314842,5204,0.877170437945164,7324
SPP1+ immunosuppressive,SPP1+ immunosuppressive,MMP12,PLAUR,0.0542506676981235,22661.3333333333,0.857585270123485,24094,0.0133390738740084,20204,0.510153708267258,23686
Resident M2,MRC1+ M2-like,TNFSF12,CD163,0.0542574228553437,17257.3333333333,0.899859816906387,12365,0.0114493669501667,24095,0.657735426800962,15312
CD8.TEX,CD8.TEX,GNAI2,CXCR3,0.0542574228553437,16632.6666666667,0.868959193020644,20837,0.0364079905906456,4966,0.504036096531237,24095
Monocyte-derived,tumor_NMPR,LGALS9,MET,0.0542574228553437,14871.3333333333,0.857585087764279,24095,0.0224246047346426,10660,0.79264628337117,9859
IFN-stimulated,IFN-stimulated,HLA-C,LILRB2,0.0542610212937416,12980.3333333333,0.942214832307795,2268,0.00961349049910322,29348,0.877121286421562,7325
tumor_NMPR,tumor_NMPR,CEACAM1,EGFR,0.0542754212666391,18855,0.770097342101367,48224,0.078805737264747,1015,0.877074960321852,7326
CD8.TPEX,M2-SIGLEC8+,HLA-B,CANX,0.0542807042853622,28870,0.95452309353192,557,0.00484346884167818,55559,0.41660914670001,30494
MRC1+ M2-like,tumor_NMPR,COL9A2,SDC1,0.0542898230347683,20635.6666666667,0.760417587413303,50757,0.0291883645138834,7327,1.05356004534577,3823
CD8.TEX,normal_MPR,S100A4,EGFR,0.0542912070529138,20036,0.876442653469118,18678,0.0152797532875482,17330,0.503971283741333,24100
Resident M2,Resident M2,PLAU,ST14,0.0543047246577284,18508,0.85756292694042,24102,0.0130758146169049,20648,0.768174926883511,10774
IFN-stimulated,Resident M2,C1QB,CD33,0.0543182445061289,20422.3333333333,0.879435337557599,17859,0.0114449326752116,24104,0.581577766064835,19304
