source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
MRC1+ M2-like,Regulatory,ANXA1,FPR1,0.0919017965490603,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
normal_NMPR,Regulatory,ANXA1,FPR1,0.0680566748600552,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
Regulatory,Regulatory,ANXA1,FPR1,0.0771788679674553,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
Resident M2,Regulatory,ANXA1,FPR1,0.0562526164300011,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
SPP1+ immunosuppressive,Regulatory,ANXA1,FPR1,0.0754253323034049,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
Stress-response,Regulatory,ANXA1,FPR1,0.0785614411902508,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
tumor_NMPR,Regulatory,ANXA1,FPR1,0.145231052393268,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
CD8.CM,Resident M2,ANXA1,FPR1,0.0643103423148467,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
CD8.EM,Resident M2,ANXA1,FPR1,0.0241694011079882,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
CD8.NaiveLike,Resident M2,ANXA1,FPR1,0.0985216553139217,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
CD8.TEMRA,Resident M2,ANXA1,FPR1,0.0648575473424762,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
CD8.TEX,Resident M2,ANXA1,FPR1,0.0426699953776178,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
CD8.TPEX,Resident M2,ANXA1,FPR1,0.0646508531936208,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
Ciliated,Resident M2,ANXA1,FPR1,0.0876818811469039,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
IFN-stimulated,Resident M2,ANXA1,FPR1,0.0537660368758281,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
Lipid-associated,Resident M2,ANXA1,FPR1,0.0823276604142727,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
M2-SIGLEC8+,Resident M2,ANXA1,FPR1,0.047073093476583,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
Monocyte-derived,Resident M2,ANXA1,FPR1,0.0424694384981472,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
MRC1+ M2-like,Resident M2,ANXA1,FPR1,0.0776120531976636,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
normal_NMPR,Resident M2,ANXA1,FPR1,0.0572408841468374,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
Regulatory,Resident M2,ANXA1,FPR1,0.0650144846950301,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
Resident M2,Resident M2,ANXA1,FPR1,0.0472177194019215,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
SPP1+ immunosuppressive,Resident M2,ANXA1,FPR1,0.0635183054491958,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
Stress-response,Resident M2,ANXA1,FPR1,0.0661947775507932,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
tumor_NMPR,Resident M2,ANXA1,FPR1,0.123779450585177,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
CD8.CM,SPP1+ immunosuppressive,ANXA1,FPR1,0.0261109325219344,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
CD8.NaiveLike,SPP1+ immunosuppressive,ANXA1,FPR1,0.0408892423426782,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
CD8.TEMRA,SPP1+ immunosuppressive,ANXA1,FPR1,0.0263422562533968,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
CD8.TEX,SPP1+ immunosuppressive,ANXA1,FPR1,0.0170898652272054,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
CD8.TPEX,SPP1+ immunosuppressive,ANXA1,FPR1,0.0262548601277928,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
Ciliated,SPP1+ immunosuppressive,ANXA1,FPR1,0.0361362518690421,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
IFN-stimulated,SPP1+ immunosuppressive,ANXA1,FPR1,0.0216846423847931,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
Lipid-associated,SPP1+ immunosuppressive,ANXA1,FPR1,0.0338129636940322,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
M2-SIGLEC8+,SPP1+ immunosuppressive,ANXA1,FPR1,0.0189054881619517,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
Monocyte-derived,SPP1+ immunosuppressive,ANXA1,FPR1,0.0170074037314238,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
MRC1+ M2-like,SPP1+ immunosuppressive,ANXA1,FPR1,0.0317799723450185,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
normal_NMPR,SPP1+ immunosuppressive,ANXA1,FPR1,0.0231367973688024,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
Regulatory,SPP1+ immunosuppressive,ANXA1,FPR1,0.0264086291244386,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
Resident M2,SPP1+ immunosuppressive,ANXA1,FPR1,0.018965295160326,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
SPP1+ immunosuppressive,SPP1+ immunosuppressive,ANXA1,FPR1,0.0257763938614565,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
Stress-response,SPP1+ immunosuppressive,ANXA1,FPR1,0.026908229794674,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
tumor_NMPR,SPP1+ immunosuppressive,ANXA1,FPR1,0.0522279424366442,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
CD8.CM,Stress-response,ANXA1,FPR1,0.0315399705945653,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
CD8.NaiveLike,Stress-response,ANXA1,FPR1,0.0492356721623724,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
CD8.TEMRA,Stress-response,ANXA1,FPR1,0.0318178202441915,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
CD8.TEX,Stress-response,ANXA1,FPR1,0.0206830595818794,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
CD8.TPEX,Stress-response,ANXA1,FPR1,0.031712849446002,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
Ciliated,Stress-response,ANXA1,FPR1,0.0435565474751386,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
IFN-stimulated,Stress-response,ANXA1,FPR1,0.0262181333142625,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
Lipid-associated,Stress-response,ANXA1,FPR1,0.0407763727754544,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
M2-SIGLEC8+,Stress-response,ANXA1,FPR1,0.0228715397824023,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
Monocyte-derived,Stress-response,ANXA1,FPR1,0.0205836233935673,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
MRC1+ M2-like,Stress-response,ANXA1,FPR1,0.0383413233770653,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
normal_NMPR,Stress-response,ANXA1,FPR1,0.0279652042301698,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
Regulatory,Stress-response,ANXA1,FPR1,0.0318975375599192,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
Resident M2,Stress-response,ANXA1,FPR1,0.0229435998685349,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
SPP1+ immunosuppressive,Stress-response,ANXA1,FPR1,0.0311380979494529,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
Stress-response,Stress-response,ANXA1,FPR1,0.0324975117986205,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
tumor_NMPR,Stress-response,ANXA1,FPR1,0.0627374647852262,0,ANXA1_FPR1,ANXA1 - FPR1,ANNEXIN,Secreted Signaling,PMID: 23230437
Ciliated,IFN-stimulated,GAS6,AXL,0.00180382352589436,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
M2-SIGLEC8+,IFN-stimulated,GAS6,AXL,0.000858293825628071,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
Regulatory,IFN-stimulated,GAS6,AXL,0.000884729219004099,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
SPP1+ immunosuppressive,IFN-stimulated,GAS6,AXL,0.00173043897495376,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
Ciliated,Lipid-associated,GAS6,AXL,0.00212484223895081,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
M2-SIGLEC8+,Lipid-associated,GAS6,AXL,0.00101121115135585,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
Regulatory,Lipid-associated,GAS6,AXL,0.00104235147477667,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
SPP1+ immunosuppressive,Lipid-associated,GAS6,AXL,0.00203842442496512,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
Ciliated,M2-SIGLEC8+,GAS6,AXL,0.00339446897317825,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
M2-SIGLEC8+,M2-SIGLEC8+,GAS6,AXL,0.00161650368683012,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
Regulatory,M2-SIGLEC8+,GAS6,AXL,0.00166625294893945,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
SPP1+ immunosuppressive,M2-SIGLEC8+,GAS6,AXL,0.00325658366806999,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
Ciliated,MRC1+ M2-like,GAS6,AXL,0.00475064831636536,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
M2-SIGLEC8+,MRC1+ M2-like,GAS6,AXL,0.002263952949843,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
Regulatory,MRC1+ M2-like,GAS6,AXL,0.00233358143443945,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
SPP1+ immunosuppressive,MRC1+ M2-like,GAS6,AXL,0.00455792616298428,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
Ciliated,Regulatory,GAS6,AXL,0.00124779843823535,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
M2-SIGLEC8+,Regulatory,GAS6,AXL,0.00059355311776408,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
Regulatory,Regulatory,GAS6,AXL,0.000611839507973712,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
SPP1+ immunosuppressive,Regulatory,GAS6,AXL,0.00119700740614489,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
Ciliated,SPP1+ immunosuppressive,GAS6,AXL,0.0048562051397575,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
M2-SIGLEC8+,SPP1+ immunosuppressive,GAS6,AXL,0.00231438524099517,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
Regulatory,SPP1+ immunosuppressive,GAS6,AXL,0.00238556107578936,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
SPP1+ immunosuppressive,SPP1+ immunosuppressive,GAS6,AXL,0.00465922085174663,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
Ciliated,Stress-response,GAS6,AXL,0.00158338377886661,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
M2-SIGLEC8+,Stress-response,GAS6,AXL,0.00075331716329443,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
Regulatory,Stress-response,GAS6,AXL,0.000776521795240041,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
SPP1+ immunosuppressive,Stress-response,GAS6,AXL,0.00151895368233392,0,GAS6_AXL,GAS6 - AXL,GAS,Secreted Signaling,PMID: 27801848
Ciliated,IFN-stimulated,GAS6,MERTK,0.000704031911622759,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
M2-SIGLEC8+,IFN-stimulated,GAS6,MERTK,0.000334798528127306,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
Regulatory,IFN-stimulated,GAS6,MERTK,0.000345115870070119,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
SPP1+ immunosuppressive,IFN-stimulated,GAS6,MERTK,0.000675359666154923,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
Ciliated,Lipid-associated,GAS6,MERTK,0.00189317817811311,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
M2-SIGLEC8+,Lipid-associated,GAS6,MERTK,0.00090085275309725,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
Regulatory,Lipid-associated,GAS6,MERTK,0.000928597740377219,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
SPP1+ immunosuppressive,Lipid-associated,GAS6,MERTK,0.00181616504579367,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
Ciliated,M2-SIGLEC8+,GAS6,MERTK,0.00354420162794254,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
M2-SIGLEC8+,M2-SIGLEC8+,GAS6,MERTK,0.00168794174794368,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
Regulatory,M2-SIGLEC8+,GAS6,MERTK,0.00173988574508886,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
SPP1+ immunosuppressive,M2-SIGLEC8+,GAS6,MERTK,0.00340025484682488,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
Ciliated,Monocyte-derived,GAS6,MERTK,0.00497692143192736,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
M2-SIGLEC8+,Monocyte-derived,GAS6,MERTK,0.00237206719461682,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
Regulatory,Monocyte-derived,GAS6,MERTK,0.00244501261370237,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
SPP1+ immunosuppressive,Monocyte-derived,GAS6,MERTK,0.00477506397426632,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
Ciliated,MRC1+ M2-like,GAS6,MERTK,0.00139435319574377,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
M2-SIGLEC8+,MRC1+ M2-like,GAS6,MERTK,0.000663317360719496,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
Regulatory,MRC1+ M2-like,GAS6,MERTK,0.000683751601435684,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
SPP1+ immunosuppressive,MRC1+ M2-like,GAS6,MERTK,0.00133760471248188,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
Ciliated,Regulatory,GAS6,MERTK,0.00440178985053399,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
M2-SIGLEC8+,Regulatory,GAS6,MERTK,0.00209731732086791,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
Regulatory,Regulatory,GAS6,MERTK,0.00216183198604128,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
SPP1+ immunosuppressive,Regulatory,GAS6,MERTK,0.00422315997683991,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
Ciliated,Resident M2,GAS6,MERTK,0.00453846053577717,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
M2-SIGLEC8+,Resident M2,GAS6,MERTK,0.00216259211436102,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
Regulatory,Resident M2,GAS6,MERTK,0.00222911018382993,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
SPP1+ immunosuppressive,Resident M2,GAS6,MERTK,0.00435430865982935,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
Ciliated,SPP1+ immunosuppressive,GAS6,MERTK,0.00463098900668926,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
M2-SIGLEC8+,SPP1+ immunosuppressive,GAS6,MERTK,0.00220678963076373,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
Regulatory,SPP1+ immunosuppressive,GAS6,MERTK,0.00227466405013913,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
SPP1+ immunosuppressive,SPP1+ immunosuppressive,GAS6,MERTK,0.00444309946706994,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
Ciliated,Stress-response,GAS6,MERTK,0.000923219264408849,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
M2-SIGLEC8+,Stress-response,GAS6,MERTK,0.000439082385753019,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
Regulatory,Stress-response,GAS6,MERTK,0.00045261194335696,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
SPP1+ immunosuppressive,Stress-response,GAS6,MERTK,0.000885628355250747,0,GAS6_MERTK,GAS6 - MERTK,GAS,Secreted Signaling,PMID: 27801848
IFN-stimulated,Ciliated,GRN,SORT1,0.0153941520375587,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
Lipid-associated,Ciliated,GRN,SORT1,0.0154152941817946,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
M2-SIGLEC8+,Ciliated,GRN,SORT1,0.0183543100373879,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
Monocyte-derived,Ciliated,GRN,SORT1,0.0155909532083519,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
MRC1+ M2-like,Ciliated,GRN,SORT1,0.0167345106992937,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
Regulatory,Ciliated,GRN,SORT1,0.0172363506363897,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
Resident M2,Ciliated,GRN,SORT1,0.0176509809720805,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
SPP1+ immunosuppressive,Ciliated,GRN,SORT1,0.0142470819446878,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
Stress-response,Ciliated,GRN,SORT1,0.0145643511264164,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
IFN-stimulated,IFN-stimulated,GRN,SORT1,0.0188396762141052,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
Lipid-associated,IFN-stimulated,GRN,SORT1,0.0188654597321265,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
M2-SIGLEC8+,IFN-stimulated,GRN,SORT1,0.0224472729303472,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
Monocyte-derived,IFN-stimulated,GRN,SORT1,0.019079671924496,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
MRC1+ M2-like,IFN-stimulated,GRN,SORT1,0.0204737962325689,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
Regulatory,IFN-stimulated,GRN,SORT1,0.0210853664314106,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
Resident M2,IFN-stimulated,GRN,SORT1,0.0215905529208613,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
SPP1+ immunosuppressive,IFN-stimulated,GRN,SORT1,0.0174404161328469,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
Stress-response,IFN-stimulated,GRN,SORT1,0.017827511795452,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
IFN-stimulated,M2-SIGLEC8+,GRN,SORT1,0.0268818826219655,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
Lipid-associated,M2-SIGLEC8+,GRN,SORT1,0.0269183705437855,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
M2-SIGLEC8+,M2-SIGLEC8+,GRN,SORT1,0.0319792823264804,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
Monocyte-derived,M2-SIGLEC8+,GRN,SORT1,0.0272214844042839,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
MRC1+ M2-like,M2-SIGLEC8+,GRN,SORT1,0.0291928143741465,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
Regulatory,M2-SIGLEC8+,GRN,SORT1,0.0300568375043784,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
Resident M2,M2-SIGLEC8+,GRN,SORT1,0.0307702159316007,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
SPP1+ immunosuppressive,M2-SIGLEC8+,GRN,SORT1,0.0249004708401499,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
Stress-response,M2-SIGLEC8+,GRN,SORT1,0.0254488562503151,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
IFN-stimulated,MRC1+ M2-like,GRN,SORT1,0.0890121021757968,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
Lipid-associated,MRC1+ M2-like,GRN,SORT1,0.0891251983516546,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
M2-SIGLEC8+,MRC1+ M2-like,GRN,SORT1,0.104624111771669,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
Monocyte-derived,MRC1+ M2-like,GRN,SORT1,0.0900639580467396,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
MRC1+ M2-like,MRC1+ M2-like,GRN,SORT1,0.0961364707290124,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
normal_NMPR,MRC1+ M2-like,GRN,SORT1,0.0262747752761656,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
Regulatory,MRC1+ M2-like,GRN,SORT1,0.0987802305733232,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
Resident M2,MRC1+ M2-like,GRN,SORT1,0.100954940973191,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
SPP1+ immunosuppressive,MRC1+ M2-like,GRN,SORT1,0.0828410419640384,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
Stress-response,MRC1+ M2-like,GRN,SORT1,0.0845548082613984,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
tumor_NMPR,MRC1+ M2-like,GRN,SORT1,0.0286400997833958,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
IFN-stimulated,Regulatory,GRN,SORT1,0.0224453061319166,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
Lipid-associated,Regulatory,GRN,SORT1,0.0224759111877453,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
M2-SIGLEC8+,Regulatory,GRN,SORT1,0.0267245364787048,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
Monocyte-derived,Regulatory,GRN,SORT1,0.0227301693230139,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
MRC1+ M2-like,Regulatory,GRN,SORT1,0.0243843995246863,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
Regulatory,Regulatory,GRN,SORT1,0.0251097884026587,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
Resident M2,Regulatory,GRN,SORT1,0.0257088641545805,0,GRN_SORT1,GRN - SORT1,GRN,Secreted Signaling,PMID: 29555433
