source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
Ciliated,M2-SIGLEC8+,MDK,NCL,0.00837172974919244,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
MRC1+ M2-like,M2-SIGLEC8+,MDK,NCL,0.00297457700383568,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
normal_MPR,M2-SIGLEC8+,MDK,NCL,0.0173030573969307,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
tumor_MPR,M2-SIGLEC8+,MDK,NCL,0.0339417742344429,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
Ciliated,MRC1+ M2-like,MDK,NCL,0.00782226381361899,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
MRC1+ M2-like,MRC1+ M2-like,MDK,NCL,0.00277835260416485,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
normal_MPR,MRC1+ M2-like,MDK,NCL,0.0161769600562393,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
tumor_MPR,MRC1+ M2-like,MDK,NCL,0.0317678212473474,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
Ciliated,normal_MPR,MDK,NCL,0.0105556679792388,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
MRC1+ M2-like,normal_MPR,MDK,NCL,0.00375588949671219,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
normal_MPR,normal_MPR,MDK,NCL,0.0217657758297506,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
tumor_MPR,normal_MPR,MDK,NCL,0.0425102282280551,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
Ciliated,Regulatory,MDK,NCL,0.00949462101075741,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
MRC1+ M2-like,Regulatory,MDK,NCL,0.00337601845411206,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
normal_MPR,Regulatory,MDK,NCL,0.0196002198919667,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
tumor_MPR,Regulatory,MDK,NCL,0.0383616694123161,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
Ciliated,Resident M2,MDK,NCL,0.0080250153974697,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
MRC1+ M2-like,Resident M2,MDK,NCL,0.00285074260942489,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
normal_MPR,Resident M2,MDK,NCL,0.0165926422704269,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
tumor_MPR,Resident M2,MDK,NCL,0.032570862157073,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
Ciliated,SPP1+ immunosuppressive,MDK,NCL,0.006452934958498,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
MRC1+ M2-like,SPP1+ immunosuppressive,MDK,NCL,0.00228994933168963,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
normal_MPR,SPP1+ immunosuppressive,MDK,NCL,0.0133647977934937,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
tumor_MPR,SPP1+ immunosuppressive,MDK,NCL,0.0263178842756625,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
Ciliated,tumor_MPR,MDK,NCL,0.015663417272763,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
MRC1+ M2-like,tumor_MPR,MDK,NCL,0.00559191064770956,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
normal_MPR,tumor_MPR,MDK,NCL,0.0321218478915188,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
tumor_MPR,tumor_MPR,MDK,NCL,0.0621097592014188,0,MDK_NCL,MDK - NCL,MK,Secreted Signaling,PMID: 28356350
IFN-stimulated,IFN-stimulated,C3,C3AR1,0.00623706064482809,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
Lipid-associated,IFN-stimulated,C3,C3AR1,0.00313931383018531,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
M2-SIGLEC8+,IFN-stimulated,C3,C3AR1,0.0168870323690836,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
normal_MPR,IFN-stimulated,C3,C3AR1,0.0247326283563764,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
Regulatory,IFN-stimulated,C3,C3AR1,0.00538757635895653,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
Resident M2,IFN-stimulated,C3,C3AR1,0.00373969627647617,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
SPP1+ immunosuppressive,IFN-stimulated,C3,C3AR1,0.0208961698969463,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
IFN-stimulated,Lipid-associated,C3,C3AR1,0.00407529376948839,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
Lipid-associated,Lipid-associated,C3,C3AR1,0.00204901303160977,0.01,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
M2-SIGLEC8+,Lipid-associated,C3,C3AR1,0.0110751204509611,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
normal_MPR,Lipid-associated,C3,C3AR1,0.0162652165049133,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
Regulatory,Lipid-associated,C3,C3AR1,0.00351919829669468,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
Resident M2,Lipid-associated,C3,C3AR1,0.00244139005524799,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
SPP1+ immunosuppressive,Lipid-associated,C3,C3AR1,0.0137237176581397,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
IFN-stimulated,M2-SIGLEC8+,C3,C3AR1,0.00728598378886294,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
Lipid-associated,M2-SIGLEC8+,C3,C3AR1,0.00366919421046887,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
M2-SIGLEC8+,M2-SIGLEC8+,C3,C3AR1,0.0196915336111116,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
normal_MPR,M2-SIGLEC8+,C3,C3AR1,0.0288019089676245,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
Regulatory,M2-SIGLEC8+,C3,C3AR1,0.00629454163772631,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
Resident M2,M2-SIGLEC8+,C3,C3AR1,0.00437047007997632,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
SPP1+ immunosuppressive,M2-SIGLEC8+,C3,C3AR1,0.0243499945837797,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
IFN-stimulated,MRC1+ M2-like,C3,C3AR1,0.00115752734335646,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
Lipid-associated,MRC1+ M2-like,C3,C3AR1,0.000581145514637225,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
M2-SIGLEC8+,MRC1+ M2-like,C3,C3AR1,0.00316163508737533,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
normal_MPR,MRC1+ M2-like,C3,C3AR1,0.00466073917108899,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
Regulatory,MRC1+ M2-like,C3,C3AR1,0.000999177146452787,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
Resident M2,MRC1+ M2-like,C3,C3AR1,0.000692627426582706,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
SPP1+ immunosuppressive,MRC1+ M2-like,C3,C3AR1,0.00392524673507767,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
IFN-stimulated,Regulatory,C3,C3AR1,0.00641837737313177,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
Lipid-associated,Regulatory,C3,C3AR1,0.00323086916814279,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
M2-SIGLEC8+,Regulatory,C3,C3AR1,0.0173725405911991,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
normal_MPR,Regulatory,C3,C3AR1,0.0254378638517093,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
Regulatory,Regulatory,C3,C3AR1,0.00554433562497956,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
Resident M2,Regulatory,C3,C3AR1,0.00384869364115476,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
SPP1+ immunosuppressive,Regulatory,C3,C3AR1,0.0214944221643583,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
IFN-stimulated,Resident M2,C3,C3AR1,0.00154231465724105,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
Lipid-associated,Resident M2,C3,C3AR1,0.000774479511781811,0.01,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
M2-SIGLEC8+,Resident M2,C3,C3AR1,0.00420982361614943,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
normal_MPR,Resident M2,C3,C3AR1,0.00620283858961853,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
Regulatory,Resident M2,C3,C3AR1,0.00133139556872678,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
Resident M2,Resident M2,C3,C3AR1,0.000923014687625789,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
SPP1+ immunosuppressive,Resident M2,C3,C3AR1,0.00522527120588744,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
IFN-stimulated,SPP1+ immunosuppressive,C3,C3AR1,0.00825136104858011,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
Lipid-associated,SPP1+ immunosuppressive,C3,C3AR1,0.00415736149116843,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
M2-SIGLEC8+,SPP1+ immunosuppressive,C3,C3AR1,0.0222637559537687,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
normal_MPR,SPP1+ immunosuppressive,C3,C3AR1,0.032524697874842,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
Regulatory,SPP1+ immunosuppressive,C3,C3AR1,0.00712949836714453,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
Resident M2,SPP1+ immunosuppressive,C3,C3AR1,0.00495147480253085,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
SPP1+ immunosuppressive,SPP1+ immunosuppressive,C3,C3AR1,0.0275136533369367,0,C3_C3AR1,C3 - C3AR1,COMPLEMENT,Secreted Signaling,KEGG: hsa04080
IFN-stimulated,IFN-stimulated,C3,ITGAM_ITGB2,0.00616422875729816,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Lipid-associated,IFN-stimulated,C3,ITGAM_ITGB2,0.00310254225822795,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
M2-SIGLEC8+,IFN-stimulated,C3,ITGAM_ITGB2,0.0166919266881761,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
normal_MPR,IFN-stimulated,C3,ITGAM_ITGB2,0.0244491322063147,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Regulatory,IFN-stimulated,C3,ITGAM_ITGB2,0.00532461098526053,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Resident M2,IFN-stimulated,C3,ITGAM_ITGB2,0.00369591834716036,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
SPP1+ immunosuppressive,IFN-stimulated,C3,ITGAM_ITGB2,0.0206557175296727,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
IFN-stimulated,Lipid-associated,C3,ITGAM_ITGB2,0.00752520916527184,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Lipid-associated,Lipid-associated,C3,ITGAM_ITGB2,0.00379012060530641,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
M2-SIGLEC8+,Lipid-associated,C3,ITGAM_ITGB2,0.02032973688595,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
normal_MPR,Lipid-associated,C3,ITGAM_ITGB2,0.0297264262588578,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Regulatory,Lipid-associated,C3,ITGAM_ITGB2,0.00650142755047088,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Resident M2,Lipid-associated,C3,ITGAM_ITGB2,0.00451440384756672,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
SPP1+ immunosuppressive,Lipid-associated,C3,ITGAM_ITGB2,0.0251353075570647,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
IFN-stimulated,M2-SIGLEC8+,C3,ITGAM_ITGB2,0.00513856185290999,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Lipid-associated,M2-SIGLEC8+,C3,ITGAM_ITGB2,0.00258498476002857,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
M2-SIGLEC8+,M2-SIGLEC8+,C3,ITGAM_ITGB2,0.0139391233008894,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
normal_MPR,M2-SIGLEC8+,C3,ITGAM_ITGB2,0.0204436216253189,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Regulatory,M2-SIGLEC8+,C3,ITGAM_ITGB2,0.00443802434614257,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Resident M2,M2-SIGLEC8+,C3,ITGAM_ITGB2,0.00307968128692422,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
SPP1+ immunosuppressive,M2-SIGLEC8+,C3,ITGAM_ITGB2,0.0172606875562931,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
IFN-stimulated,MRC1+ M2-like,C3,ITGAM_ITGB2,0.00815543885197203,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Lipid-associated,MRC1+ M2-like,C3,ITGAM_ITGB2,0.00410883492317429,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
M2-SIGLEC8+,MRC1+ M2-like,C3,ITGAM_ITGB2,0.0220085543510132,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
normal_MPR,MRC1+ M2-like,C3,ITGAM_ITGB2,0.0321557469057791,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Regulatory,MRC1+ M2-like,C3,ITGAM_ITGB2,0.00704652517806767,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Resident M2,MRC1+ M2-like,C3,ITGAM_ITGB2,0.00489372454210071,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
SPP1+ immunosuppressive,MRC1+ M2-like,C3,ITGAM_ITGB2,0.0271999481101073,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
IFN-stimulated,Regulatory,C3,ITGAM_ITGB2,0.00815099532635315,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Lipid-associated,Regulatory,C3,ITGAM_ITGB2,0.00410658707826333,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
M2-SIGLEC8+,Regulatory,C3,ITGAM_ITGB2,0.0219967302913077,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
normal_MPR,Regulatory,C3,ITGAM_ITGB2,0.0321386504321929,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Regulatory,Regulatory,C3,ITGAM_ITGB2,0.00704268155863998,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Resident M2,Regulatory,C3,ITGAM_ITGB2,0.00489104941178219,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
SPP1+ immunosuppressive,Regulatory,C3,ITGAM_ITGB2,0.0271854125108671,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
IFN-stimulated,Resident M2,C3,ITGAM_ITGB2,0.00579480847146911,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Lipid-associated,Resident M2,C3,ITGAM_ITGB2,0.00291606950260016,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
M2-SIGLEC8+,Resident M2,C3,ITGAM_ITGB2,0.0157015526781469,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
normal_MPR,Resident M2,C3,ITGAM_ITGB2,0.0230092735669532,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Regulatory,Resident M2,C3,ITGAM_ITGB2,0.00500525531107914,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Resident M2,Resident M2,C3,ITGAM_ITGB2,0.0034739060608608,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
SPP1+ immunosuppressive,Resident M2,C3,ITGAM_ITGB2,0.019434810135941,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
IFN-stimulated,SPP1+ immunosuppressive,C3,ITGAM_ITGB2,0.00813423616423664,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Lipid-associated,SPP1+ immunosuppressive,C3,ITGAM_ITGB2,0.0040981092161048,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
M2-SIGLEC8+,SPP1+ immunosuppressive,C3,ITGAM_ITGB2,0.0219521331523852,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
normal_MPR,SPP1+ immunosuppressive,C3,ITGAM_ITGB2,0.0320741654661596,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Regulatory,SPP1+ immunosuppressive,C3,ITGAM_ITGB2,0.00702818503957112,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Resident M2,SPP1+ immunosuppressive,C3,ITGAM_ITGB2,0.00488096000007722,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
SPP1+ immunosuppressive,SPP1+ immunosuppressive,C3,ITGAM_ITGB2,0.0271305874358642,0,C3_ITGAM_ITGB2,C3 - (ITGAM+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
IFN-stimulated,IFN-stimulated,C3,ITGAX_ITGB2,0.0114605550635075,0,C3_ITGAX_ITGB2,C3 - (ITGAX+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Lipid-associated,IFN-stimulated,C3,ITGAX_ITGB2,0.00578356579553015,0,C3_ITGAX_ITGB2,C3 - (ITGAX+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
M2-SIGLEC8+,IFN-stimulated,C3,ITGAX_ITGB2,0.030753780156912,0,C3_ITGAX_ITGB2,C3 - (ITGAX+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
normal_MPR,IFN-stimulated,C3,ITGAX_ITGB2,0.0447485296786057,0,C3_ITGAX_ITGB2,C3 - (ITGAX+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Regulatory,IFN-stimulated,C3,ITGAX_ITGB2,0.00990672591074367,0,C3_ITGAX_ITGB2,C3 - (ITGAX+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Resident M2,IFN-stimulated,C3,ITGAX_ITGB2,0.00688615857002468,0,C3_ITGAX_ITGB2,C3 - (ITGAX+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
SPP1+ immunosuppressive,IFN-stimulated,C3,ITGAX_ITGB2,0.0379280044093356,0,C3_ITGAX_ITGB2,C3 - (ITGAX+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
IFN-stimulated,Lipid-associated,C3,ITGAX_ITGB2,0.0121104101240114,0,C3_ITGAX_ITGB2,C3 - (ITGAX+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Lipid-associated,Lipid-associated,C3,ITGAX_ITGB2,0.00611350575278456,0.01,C3_ITGAX_ITGB2,C3 - (ITGAX+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
M2-SIGLEC8+,Lipid-associated,C3,ITGAX_ITGB2,0.032461706402268,0,C3_ITGAX_ITGB2,C3 - (ITGAX+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
normal_MPR,Lipid-associated,C3,ITGAX_ITGB2,0.0471958164887685,0,C3_ITGAX_ITGB2,C3 - (ITGAX+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Regulatory,Lipid-associated,C3,ITGAX_ITGB2,0.010469406349746,0,C3_ITGAX_ITGB2,C3 - (ITGAX+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Resident M2,Lipid-associated,C3,ITGAX_ITGB2,0.00727853858022321,0,C3_ITGAX_ITGB2,C3 - (ITGAX+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
SPP1+ immunosuppressive,Lipid-associated,C3,ITGAX_ITGB2,0.0400179047172121,0,C3_ITGAX_ITGB2,C3 - (ITGAX+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
IFN-stimulated,M2-SIGLEC8+,C3,ITGAX_ITGB2,0.0124361913462572,0,C3_ITGAX_ITGB2,C3 - (ITGAX+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Lipid-associated,M2-SIGLEC8+,C3,ITGAX_ITGB2,0.00627899006479214,0,C3_ITGAX_ITGB2,C3 - (ITGAX+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
M2-SIGLEC8+,M2-SIGLEC8+,C3,ITGAX_ITGB2,0.0333164929640217,0,C3_ITGAX_ITGB2,C3 - (ITGAX+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
normal_MPR,M2-SIGLEC8+,C3,ITGAX_ITGB2,0.0484191678811841,0,C3_ITGAX_ITGB2,C3 - (ITGAX+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Regulatory,M2-SIGLEC8+,C3,ITGAX_ITGB2,0.0107515234933267,0,C3_ITGAX_ITGB2,C3 - (ITGAX+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Resident M2,M2-SIGLEC8+,C3,ITGAX_ITGB2,0.00747532156055812,0,C3_ITGAX_ITGB2,C3 - (ITGAX+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
SPP1+ immunosuppressive,M2-SIGLEC8+,C3,ITGAX_ITGB2,0.0410632177246731,0,C3_ITGAX_ITGB2,C3 - (ITGAX+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
IFN-stimulated,MRC1+ M2-like,C3,ITGAX_ITGB2,0.00892608906297253,0,C3_ITGAX_ITGB2,C3 - (ITGAX+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
Lipid-associated,MRC1+ M2-like,C3,ITGAX_ITGB2,0.00449883472651567,0,C3_ITGAX_ITGB2,C3 - (ITGAX+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
M2-SIGLEC8+,MRC1+ M2-like,C3,ITGAX_ITGB2,0.024056507942219,0,C3_ITGAX_ITGB2,C3 - (ITGAX+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
normal_MPR,MRC1+ M2-like,C3,ITGAX_ITGB2,0.0351140217393434,0,C3_ITGAX_ITGB2,C3 - (ITGAX+ITGB2),COMPLEMENT,Secreted Signaling,PMID: 16234578
