source,target,ligand,receptor,prob_MPR,pval_MPR,prob_NMPR,pval_NMPR,presence
normal,CD8.TPEX,LAMC2,ITGA1_ITGB1,,,0.00803986186718115,0,NMPR_only
normal,CD8.TEX,LAMA5,CD44,,,0.00779579528187033,0,NMPR_only
normal,CD8.TPEX,LAMA5,CD44,,,0.00835077820305695,0,NMPR_only
normal,CD8.TEX,LAMB3,CD44,,,0.0157582008497634,0,NMPR_only
normal,CD8.TPEX,LAMB3,CD44,,,0.0168703896701756,0,NMPR_only
normal,CD8.TEX,LAMC1,CD44,,,0.00451524944030132,0,NMPR_only
normal,CD8.TPEX,LAMC1,CD44,,,0.00483782890991497,0,NMPR_only
normal,CD8.TEX,LAMC2,CD44,,,0.0138577907951212,0,NMPR_only
normal,CD8.TPEX,LAMC2,CD44,,,0.014837873725207,0,NMPR_only
normal,CD8.TEX,PGE2-PTGES,PTGER4,,,0.00146345350586783,0,NMPR_only
normal,CD8.TPEX,PGE2-PTGES,PTGER4,,,0.00152492616782263,0,NMPR_only
normal,CD8.TPEX,Cholesterol-DHCR24,RORA,,,0.00860822467175186,0,NMPR_only
normal,CD8.TPEX,Cholesterol-LIPA,RORA,,,0.00106634419183913,0,NMPR_only
CD8.TEX,normal,CD6,ALCAM,,,0.00224684044025513,0,NMPR_only
CD8.TPEX,normal,CD6,ALCAM,,,0.00233629717485174,0,NMPR_only
normal,CD8.TPEX,CDH1,ITGAE_ITGB7,,,0.00415899459416748,0,NMPR_only
normal,CD8.TPEX,HLA-F,CD8A,,,0.0510645488172826,0,NMPR_only
normal,CD8.TPEX,HLA-A,CD8B,,,0.0353260287149779,0,NMPR_only
normal,CD8.TPEX,HLA-B,CD8B,,,0.0314241144300633,0,NMPR_only
normal,CD8.TPEX,HLA-C,CD8B,,,0.032895961616999,0,NMPR_only
normal,CD8.TPEX,HLA-E,CD8B,,,0.0200575955163251,0,NMPR_only
normal,CD8.TPEX,HLA-F,CD8B,,,0.00674932853852537,0,NMPR_only
normal,CD8.TPEX,CD55,ADGRE5,,,0.0220606938036467,0,NMPR_only
normal,CD8.TEX,ITGAV_ITGB1,ADGRE5,,,0.0104248452314477,0,NMPR_only
CD8.TPEX,normal,SIRPG,CD47,,,0.00601150263646702,0,NMPR_only
Ciliated,CD8.TPEX,MDK,SDC4,,,0.00280453812183948,0.01,NMPR_only
