source,target,ligand.complex,receptor.complex,aggregate_rank,mean_rank,sca.LRscore,sca.rank,natmi.edge_specificity,natmi.rank,connectome.weight_sc,connectome.rank
CD8.TEX,tumor_NMPR,CCL5,SDC1,1.60857013720005e-08,111.666666666667,0.959543054498949,121,0.265291170828474,99,2.04017613411401,115
Ciliated,tumor_NMPR,OMG,NGFR,9.226798353231e-08,17265.3333333333,0.694026235788802,51787,0.697656949441603,2,3.58028613595435,7
Ciliated,tumor_NMPR,FGF14,FGFR2,2.27836639322262e-07,9698.33333333333,0.8156232376676,29081,0.52335079133377,11,3.86641155751184,3
Ciliated,Ciliated,OMG,RTN4RL1,2.71141815239604e-07,17913.3333333333,0.679254091081448,53722,0.515981202786195,12,3.6617618830075,6
Ciliated,Ciliated,TCTN1,TMEM67,6.10033781408238e-07,6491,0.860711986393506,19454,0.469406658066156,18,4.07484374188751,1
CD8.TPEX,tumor_NMPR,XCL1,ADGRV1,9.1124987388486e-07,14379,0.74785833612619,43096,0.448327268616817,19,3.32851926640071,22
Ciliated,Ciliated,PIP,AQP5,1.47598875162466e-06,14700,0.742425275886632,44063,0.566573742982279,9,2.84966985758037,28
normal_NMPR,Ciliated,MMP7,ERBB4,2.17620439596863e-06,8849.66666666667,0.82829764657897,26483,0.383623954698664,34,2.73431978185999,32
Ciliated,normal_NMPR,PIP,AQP5,2.57710865085031e-06,16879,0.70236825448174,50564,0.37977701628533,36,2.64198869115516,37
Ciliated,Ciliated,MMP7,ERBB4,3.64422602830592e-06,9310,0.821443497472214,27853,0.348890713479117,44,2.67799382169238,33
CD8.TPEX,tumor_NMPR,CCL5,SDC1,4.1291713970434e-06,435,0.951320382229367,769,0.180110623335275,243,1.61523745655408,293
tumor_NMPR,Ciliated,DCN,ERBB4,4.33676278758327e-06,20484.6666666667,0.602366303848442,61359,0.338569293747469,47,2.49574496457269,48
normal_NMPR,M2-SIGLEC8+,MXRA5,SIGLEC8,4.89565691382891e-06,15311.6666666667,0.732520632936775,45867,0.470076712672096,17,2.37383178616906,51
Ciliated,Ciliated,SLPI,PLSCR4,5.28705686683224e-06,6741.33333333333,0.857772560063253,20125,0.342747435105592,46,2.36171358172291,53
SPP1+ immunosuppressive,tumor_NMPR,CXCL8,SDC1,5.45897657580597e-06,556.333333333333,0.950383696086406,844,0.110274049093709,619,1.78952092087284,206
Stress-response,tumor_NMPR,CXCL8,SDC1,6.14564455801745e-06,584,0.94991345436615,878,0.108106075626542,653,1.7675465527072,221
Ciliated,tumor_NMPR,EFNB3,EPHB3,6.33136393430773e-06,17972.3333333333,0.678353138781729,53845,0.493533639900388,14,2.30588556388917,58
Ciliated,CD8.TEX,CD59,CD2,6.50958042237809e-06,581.333333333333,0.949761844522426,895,0.1003382820298,756,2.14347796205383,93
Ciliated,MRC1+ M2-like,OMG,RTN4R,1.29626173972317e-05,15931,0.721340821630116,47700,0.277272718800276,83,3.48132597439285,10
Ciliated,tumor_NMPR,EFNB3,EPHA4,1.32767231272069e-05,20699,0.593163315385411,62000,0.51096773397483,13,2.18233745308636,84
MRC1+ M2-like,Monocyte-derived,LPL,CD44,1.53011747483372e-05,1002,0.947336095813274,1190,0.0797794741395159,1139,1.34535268404126,677
tumor_NMPR,Ciliated,MDK,TSPAN1,1.62727330021357e-05,1102.66666666667,0.934729100112305,3189,0.271285386978276,93,3.13566292989131,26
MRC1+ M2-like,tumor_NMPR,LPL,SDC1,1.63664928683432e-05,476.333333333333,0.947114826489452,1217,0.419663676370596,24,1.81953473945583,188
Ciliated,tumor_NMPR,INHBB,SMAD3,1.73390177836643e-05,10733.6666666667,0.801793940803572,32046,0.269290217156217,96,2.30126549036903,59
Ciliated,CD8.TPEX,CD59,CD2,1.81201204909613e-05,780.333333333333,0.946680479157056,1259,0.0884991222595265,956,1.99358059179726,126
SPP1+ immunosuppressive,CD8.TEX,CCL13,CXCR3,1.91912743188222e-05,6115,0.866154897062011,18185,0.311457304947944,59,2.08806318172028,101
Ciliated,normal_NMPR,EFNB3,EPHB4,1.95729919301097e-05,21128.3333333333,0.57355411331468,63260,0.424006789917332,23,2.07695878145151,102
Ciliated,normal_NMPR,EFNB3,RHBDL2,1.99584647219103e-05,21389.6666666667,0.560026950401153,64046,0.438078463764809,20,2.0746904653348,103
MRC1+ M2-like,tumor_NMPR,FN1,SDC1,2.07415503833089e-05,647,0.946223495848702,1317,0.157547242881829,310,1.57296653893004,314
CD8.TPEX,tumor_NMPR,COL6A3,SDC1,2.11374130907959e-05,5349,0.876129087321202,15911,0.390913891839678,30,2.06495662042842,106
Ciliated,Ciliated,BTC,ERBB2_ERBB4,2.1537905515054e-05,16634,0.708020099115563,49753,0.35157271773475,42,2.06206609109441,107
MRC1+ M2-like,Resident M2,LPL,CD44,2.25892481615759e-05,1183.66666666667,0.945979389463876,1355,0.0756055147935117,1279,1.27795384750765,917
Ciliated,SPP1+ immunosuppressive,SLPI,CD4,2.4123105217553e-05,792.333333333333,0.949715491087689,901,0.0725056979075974,1385,2.14994812158141,91
CD8.TEX,Ciliated,CCL5,SDC4,2.50759216367923e-05,1001,0.945654508773003,1403,0.0754254096995902,1287,1.57376170490758,313
tumor_NMPR,Ciliated,TGFA,ERBB4,2.57493167436726e-05,15069.6666666667,0.737051736125028,45051,0.250543879816739,117,2.59627811929668,41
Monocyte-derived,tumor_NMPR,CXCL8,SDC1,2.7624157870108e-05,892,0.945366852192472,1449,0.0899937766383061,921,1.58396205210272,306
IFN-stimulated,tumor_NMPR,FN1,SDC1,3.06448618650455e-05,727.666666666667,0.945050386154299,1500,0.150518237048982,344,1.53353466231705,339
Ciliated,tumor_NMPR,SCGB3A1,NOTCH3,3.63355162660592e-05,4084.66666666667,0.893967965496894,12067,0.337893544733186,48,1.9531319454286,139
Ciliated,tumor_NMPR,EFNB3,EPHB4,3.899471493824e-05,22057,0.518353685255091,65935,0.27148620770282,92,1.94209494034056,144
tumor_NMPR,Ciliated,LYPD3,AGR2,4.06352422637897e-05,1730.33333333333,0.925600499786098,4975,0.297946303450395,69,1.93909770217701,147
Ciliated,normal_NMPR,FGF14,FGFR2,4.28751154054047e-05,14794,0.74160511717372,44219,0.220294518536909,151,3.42606797245544,12
MRC1+ M2-like,IFN-stimulated,LPL,CD44,5.13815250057841e-05,1624.33333333333,0.943139386834298,1782,0.067832494662049,1569,1.15243932525567,1522
Ciliated,M2-SIGLEC8+,SLPI,CD4,5.37526143157285e-05,1078,0.946291353904403,1302,0.0630978925490125,1809,2.00110323462432,123
MRC1+ M2-like,Stress-response,LPL,CD44,5.57376846107742e-05,1690.33333333333,0.9427794415092,1831,0.0669306627207093,1612,1.13787703114676,1628
Ciliated,Monocyte-derived,SLPI,PLSCR1,6.60914391876109e-05,1171.33333333333,0.945481716768224,1430,0.0612052816463542,1938,1.93914405425498,146
CD8.TEX,tumor_NMPR,GZMA,PARD3,6.71452983357094e-05,2570.33333333333,0.914397458647527,7473,0.334398822271449,49,1.81470740464795,189
tumor_NMPR,Ciliated,NRG4,ERBB2_ERBB4,6.85725567266713e-05,19102,0.650946348697291,57044,0.294781141498854,71,1.81377155894403,191
Monocyte-derived,CD8.TPEX,S100A8,CD69,7.16634432301336e-05,1221.33333333333,0.945607280176841,1414,0.0606370994608173,1991,1.68179315311066,259
MRC1+ M2-like,M2-SIGLEC8+,LPL,CD44,7.24219713976677e-05,1892.66666666667,0.941734224688663,1998,0.0644078424094945,1734,1.09713989413511,1946
CD8.TEX,tumor_NMPR,CD96,NECTIN1,7.70700088180376e-05,3460.83333333333,0.9027299652545,10126.5,0.321929874180896,53.5,1.79331874163019,202.5
tumor_NMPR,CD8.TEX,NECTIN1,CD96,7.70700088180376e-05,3460.83333333333,0.9027299652545,10126.5,0.321929874180896,53.5,1.79331874163019,202.5
Ciliated,Resident M2,SLPI,CD4,8.01872501955326e-05,1249,0.944708375252286,1535,0.0593376505819238,2067,1.94161084833553,145
CD8.TPEX,CD8.TPEX,TNFSF9,TNFRSF9,8.28786121438941e-05,4337,0.890994561353659,12670,0.191047310892561,210,1.98481705798859,131
Ciliated,tumor_NMPR,TFF3,ACKR3,8.60626353378129e-05,11213.6666666667,0.795697450868414,33365,0.307409656334406,62,1.78307385527197,214
Ciliated,Resident M2,SLPI,PLSCR1,8.93614905131945e-05,1308.66666666667,0.94414952436804,1618,0.0581560336323439,2143,1.88238937697036,165
Ciliated,Lipid-associated,SLPI,CD4,9.43296297166618e-05,1332,0.943869837759805,1661,0.0574758152985524,2182,1.91215396102512,153
Ciliated,Ciliated,NRG4,ERBB2_ERBB4,9.59740028225561e-05,19591.3333333333,0.63651682687754,58440,0.25992307316094,108,1.75548456095954,226
tumor_NMPR,Ciliated,BTC,ERBB2_ERBB4,0.000101131748487392,19354.3333333333,0.645065448370297,57638,0.197488090509075,193,1.73521862854422,232
CD8.TEX,CD8.TEX,LCK,CD8A_CD8B,0.000102004466955682,2225,0.91949167170009,6384,0.314099559269919,58,1.72873282993324,233
Ciliated,Ciliated,FGF14,FGFR2,0.000104645067365616,15867,0.72357874274841,47349,0.183254562604841,236,3.37224857173843,16
CD8.TEX,Resident M2,CCL5,CCR1,0.000106771482278176,1321,0.946329004390553,1297,0.0561986236646823,2274,1.48448392629873,392
Regulatory,tumor_NMPR,THBS1,SDC1,0.00011002726090193,1353.33333333333,0.932133515621847,3633,0.202942474026097,185,1.70879158722693,242
Ciliated,normal_NMPR,EFEMP1,EGFR,0.000110937383535216,9401.33333333333,0.821240399366379,27898,0.305481076553398,63,1.70813562787193,243
CD8.TEX,normal_NMPR,CCL5,SDC1,0.000112651473556574,1199.66666666667,0.939858433220645,2315,0.115174266292289,564,1.33510091037941,720
Ciliated,normal_NMPR,INHBB,SMAD3,0.000116476651683019,13206,0.767126643004579,39273,0.17857613354047,249,2.11756406460252,96
Ciliated,tumor_NMPR,EFEMP1,EGFR,0.000121195536466947,9543.33333333333,0.819370159298745,28306,0.29782677695285,70,1.69193755106138,254
Ciliated,Ciliated,INHBB,SMAD3,0.000122150529715574,13258.3333333333,0.766324969414841,39423,0.176982459837255,255,2.11433678037258,97
Stress-response,CD8.TEX,HLA-DQA1,LAG3,0.000123647932297634,1652,0.940858474443577,2159,0.0548389733428415,2388,1.4696805582526,409
Ciliated,M2-SIGLEC8+,OMG,RTN4R,0.000125037940083867,18242.6666666667,0.673610854013685,54453,0.176246118821231,258,3.36224513481226,17
Ciliated,MRC1+ M2-like,SCGB3A1,MARCO,0.00012520781224391,928.666666666667,0.939354292987003,2398,0.170985240471632,270,2.02958566597559,118
tumor_NMPR,tumor_NMPR,MDK,SDC1,0.000126981571425143,1512.66666666667,0.929670731123311,4133,0.224865185568196,145,1.6790134953302,260
M2-SIGLEC8+,CD8.TEX,HLA-A,CD8A,0.0001301838485057,1412,0.965557092403061,1,0.04281603622911,3877,1.51538830798936,358
tumor_NMPR,tumor_NMPR,BDNF,NTRK2,0.0001301838485057,11901.3333333333,0.786680371489741,35286,0.753435038464854,1,1.46575682549253,417
Ciliated,tumor_NMPR,OMG,RTN4R,0.000130913688814948,18346.3333333333,0.671085318212933,54757,0.172251011589209,264,3.3575360708281,18
Ciliated,SPP1+ immunosuppressive,EFNB3,EPHB2,0.00013190606225748,19771.6666666667,0.63162417179494,58950,0.172132065694688,265,2.09506117216011,100
CD8.TPEX,tumor_NMPR,CD96,NECTIN1,0.000132403650518098,3868.83333333333,0.897663173385051,11265.5,0.287585264986308,75.5,1.67344474954361,265.5
tumor_NMPR,CD8.TPEX,NECTIN1,CD96,0.000132403650518098,3868.83333333333,0.897663173385051,11265.5,0.287585264986308,75.5,1.67344474954361,265.5
CD8.TEX,normal_NMPR,CCL5,SDC4,0.000135998670166617,1718,0.938947555286001,2465,0.058919122902193,2093,1.37665415481722,596
Ciliated,MRC1+ M2-like,FGF14,FGFR1,0.000138957318016639,18157.6666666667,0.675545044783517,54188,0.169846867634581,272,3.40803047056495,13
Ciliated,normal_NMPR,SCGB3A1,NOTCH3,0.00013997958776921,6247,0.865821730741241,18276,0.197925961333111,192,1.65142340637516,273
CD8.TEX,Monocyte-derived,CCL5,CCR1,0.000143412126274,1480.66666666667,0.945158550511503,1477,0.0536923195129324,2509,1.44788661889051,456
tumor_NMPR,Ciliated,RGMA,BMPR1B,0.000145146982579432,19158.3333333333,0.649581486463048,57181,0.471864078989787,16,1.64544852136611,278
Lipid-associated,CD8.TEX,HLA-DQA1,LAG3,0.000150204229513916,1771,0.940039864551789,2292,0.0532590102725343,2548,1.43432462772189,473
M2-SIGLEC8+,CD8.TEX,HLA-F,CD8A,0.000153589489507179,1647,0.942197717011492,1914,0.0529163460766884,2567,1.4452185436298,460
Monocyte-derived,CD8.TEX,S100A8,CD69,0.000154668989987536,1617.33333333333,0.941964378019706,1953,0.0528540204402258,2573,1.54624291130571,326
M2-SIGLEC8+,CD8.TEX,HLA-DQB1,LAG3,0.000154849397033893,1730.33333333333,0.938252605557054,2574,0.056836726334708,2226,1.48475691961186,391
CD8.TEX,CD8.TEX,CCL5,CXCR3,0.000155761958852904,2538.33333333333,0.915509153514805,7241,0.276373703540497,86,1.62417369748357,288
M2-SIGLEC8+,SPP1+ immunosuppressive,C1QA,CD93,0.000156297706293006,1625.33333333333,0.940800353507665,2165,0.0527582547982868,2582,1.98584764687483,129
tumor_NMPR,tumor_NMPR,MDK,PTPRZ1,0.000156844000305328,4734.66666666667,0.885327645620836,13860,0.317355563577076,55,1.6192067510571,289
CD8.TEX,tumor_NMPR,HMGB1,SDC1,0.000157755018222578,1798.66666666667,0.938155308100916,2590,0.062305742099177,1850,1.26899658399236,956
Regulatory,CD8.TEX,HLA-DRB1,LAG3,0.000160142423002259,1437.66666666667,0.946455631928453,1276,0.0525550518218061,2603,1.45713086671234,434
CD8.TPEX,tumor_NMPR,HMGB1,SDC1,0.000161252378101179,1811.66666666667,0.938073369224876,2609,0.0621301158163144,1859,1.26602079941287,967
Monocyte-derived,Ciliated,EREG,ERBB2_ERBB4,0.000165634775755178,9921.33333333333,0.814344624959753,29324,0.158856683011187,297,1.94572966179442,143
Ciliated,normal_NMPR,LRIG1,EGFR,0.000168992929446505,9507,0.820406707578644,28096,0.244394603555486,125,1.5975060759841,300
Ciliated,Monocyte-derived,OMG,TNFRSF1B,0.000170119781368621,2446.66666666667,0.916430452119175,7037,0.158576914209338,301,4.05187335728186,2
Ciliated,SPP1+ immunosuppressive,FGF14,FGFR1,0.000171250366788308,18477.3333333333,0.667897392802796,55115,0.15846474831085,302,3.39064388977187,15
CD8.TEX,CD8.TEX,GZMA,F2R,0.000172384685596606,3659.66666666667,0.900413320937495,10645,0.390278578429722,31,1.59289195703476,303
Ciliated,tumor_NMPR,LRIG1,EGFR,0.0001792689935055,9647.33333333333,0.818529672547648,28504,0.238270919766372,129,1.58130799917355,309
tumor_NMPR,tumor_NMPR,DSG2,DSC3,0.000180429442983211,4263.66666666667,0.892140669309421,12442,0.357400909723406,39,1.57958313297351,310
M2-SIGLEC8+,CD8.TEX,HLA-DQA1,LAG3,0.000181314807065099,1912,0.939005332495621,2456,0.0513544568500582,2713,1.39170511353033,567
SPP1+ immunosuppressive,CD8.TPEX,CCL13,CXCR3,0.000183933186082119,9491.66666666667,0.821087655567188,27937,0.15664292913218,313,1.75757300430265,225
Ciliated,IFN-stimulated,SLPI,CD4,0.000186169393163019,1706,0.940682824434335,2188,0.0511186082535882,2737,1.81157388651208,193
SPP1+ immunosuppressive,IFN-stimulated,CCL13,CCR2,0.000187470518891537,9346.66666666667,0.822771898589627,27594,0.156452104031788,316,1.98584626132442,130
Stress-response,Ciliated,EREG,ERBB2_ERBB4,0.00019104143846956,10036,0.812956682833938,29640,0.15597482079444,319,1.93329194612395,149
Ciliated,CD8.TPEX,PCSK1N,GPR171,0.000192239208213446,7733.66666666667,0.845423381033334,22796,0.276815753083836,85,1.55817584851654,320
Ciliated,normal_NMPR,LRIG1,MET,0.000194645941874279,11641.3333333333,0.790381297409619,34455,0.224271195690721,147,1.55395246693278,322
Ciliated,Regulatory,SLPI,CD4,0.000195293081208071,1735,0.940474742793014,2228,0.0507393888143241,2781,1.80557409459274,196
Resident M2,CD8.TEX,HLA-F,CD8A,0.000196559843204967,1814,0.941021576216282,2121,0.0507000719641823,2787,1.40434830282113,534
M2-SIGLEC8+,MRC1+ M2-like,APOE,TREM2,0.000198257363998972,1704.66666666667,0.941572021558905,2027,0.0506363505064435,2795,1.61577773893274,292
M2-SIGLEC8+,CD8.TEX,HLA-E,CD8A,0.000206903465310197,1330.66666666667,0.960026326232064,111,0.0446954718467977,3549,1.53631329693108,332
SPP1+ immunosuppressive,tumor_NMPR,CD209,CEACAM1,0.000210653464635239,11318.3333333333,0.795594788802785,33391,0.185087734793001,229,1.53382886380007,335
CD8.TEX,Lipid-associated,CCL5,CCR1,0.000211301329021921,1719,0.943348164877254,1748,0.0501229626687869,2855,1.39576650825524,554
Ciliated,M2-SIGLEC8+,SAA1,SCARB1,0.000211910924141427,5548,0.875262409741481,16113,0.151962012085984,336,1.80647033222998,195
Ciliated,Stress-response,SLPI,CD4,0.000212636328218751,1781.66666666667,0.940097456570422,2284,0.05006206381574,2861,1.79485784792258,200
CD8.TEX,IFN-stimulated,CCL5,CCR1,0.000216223790556046,1736,0.943246859237242,1767,0.049933454751348,2877,1.39299929442528,564
normal_NMPR,Ciliated,TGFA,ERBB4,0.000219534000728723,17795.3333333333,0.685037284368129,52994,0.150847665327684,342,2.3922647761605,50
Ciliated,MRC1+ M2-like,SLPI,CD4,0.0002207645703992,1802.33333333333,0.939908741908988,2305,0.049728150137551,2897,1.78957485770445,205
Lipid-associated,Ciliated,EREG,ERBB2_ERBB4,0.000229906924470233,10287.6666666667,0.809556936494223,30357,0.149199907842957,350,1.90405236607288,156
SPP1+ immunosuppressive,CD8.TEX,HLA-DRB1,LAG3,0.00023452933928349,1697,0.944774832800521,1530,0.0492293494446749,2956,1.37409123039345,605
Stress-response,CD8.TEX,HLA-DQB1,LAG3,0.000235005702047914,2027.33333333333,0.936089254673934,2958,0.0528096787382947,2577,1.40024986722911,547
SPP1+ immunosuppressive,CD8.TEX,HLA-DQA1,LAG3,0.000238598999648145,2113.33333333333,0.937713002233025,2673,0.0491101022808899,2973,1.34148163316861,694
IFN-stimulated,CD8.TEX,HLA-C,CD8A,0.000239178962974979,1484,0.964883591315006,9,0.0416083325065567,4086,1.51539767337718,357
SPP1+ immunosuppressive,Monocyte-derived,CCL13,CCR2,0.000245913671675568,9692,0.818173816043877,28574,0.146982619481669,362,1.95289611384157,140
CD8.TEX,CD8.TEX,HLA-A,CD8A,0.000247271794404646,1422,0.965512888483763,2,0.0427024373360175,3901,1.5092513734084,363
CD8.TEX,SPP1+ immunosuppressive,CCL5,CCR1,0.000247618664912691,1821.66666666667,0.942635171430073,1858,0.0488108713418969,3010,1.3766072176303,597
M2-SIGLEC8+,CD8.TEX,HLA-A,CD8B,0.000248359791120746,2391.33333333333,0.938380913406071,2555,0.0487829521869606,3013,1.14101084867501,1606
Lipid-associated,tumor_NMPR,CXCL8,SDC1,0.00024885469590615,1859,0.935704574644422,3015,0.0636563221371846,1782,1.31700817535179,780
Ciliated,tumor_NMPR,LRIG1,MET,0.00025136852260853,12173.3333333333,0.783372386531923,35977,0.206285704568097,177,1.50742100280153,366
CD8.TEX,CD8.TEX,HLA-A,CD8B,0.000252837623729962,2413,0.938304060242887,2565,0.048653521958049,3031,1.13487391409405,1643
Regulatory,tumor_NMPR,THBS1,ITGA6,0.000259662589284868,3254.33333333333,0.907299223282271,9085,0.158119595674012,306,1.49988431968194,372
MRC1+ M2-like,CD8.TEX,HLA-DRB1,LAG3,0.000260675040677937,1767,0.94431744647388,1591,0.0483770391244851,3062,1.35280984950198,648
IFN-stimulated,CD8.TEX,HLA-B,CD8A,0.000261057974531581,1452.33333333333,0.964195843661579,20,0.0422780388374488,3964,1.49958732622458,373
Regulatory,CD8.TEX,HLA-DRB5,LAG3,0.000262210426381343,1336.33333333333,0.935408840335593,3068,0.106561794203956,673,1.66724934010995,268
CD8.TEX,tumor_NMPR,GZMB,CHRM3,0.000262457085430781,8684,0.832374080386103,25651,0.395787605277544,27,1.49843079578653,374
Resident M2,CD8.TEX,HLA-A,CD8B,0.000265040936614079,2499.33333333333,0.938032657009833,2616,0.0482003760635889,3079,1.11338800053799,1803
tumor_NMPR,CD8.TEX,NECTIN4,TIGIT,0.000265266483750802,5239,0.87933884132332,15201,0.227389259739131,140,1.497125636475,376
IFN-stimulated,CD8.TEX,HLA-B,CD8B,0.000265557753374633,2586.33333333333,0.936016783580523,2969,0.0481699785596572,3081,1.12520986691023,1709
M2-SIGLEC8+,CD8.TEX,HLA-C,CD8A,0.000266676770953703,1513.66666666667,0.964753637580445,10,0.0412909526993971,4154,1.49383517459244,377
Ciliated,CD8.TEX,PCSK1N,GPR171,0.000268090783373252,8087.33333333333,0.840938984846712,23773,0.258661250483927,111,1.49332301982316,378
IFN-stimulated,CD8.TEX,HLA-DQB1,LAG3,0.000269194294543259,2141.33333333333,0.93523900449889,3095,0.051338710944286,2715,1.36938180584032,614
M2-SIGLEC8+,CD8.TEX,CD59,CD2,0.000269977847949669,1868.66666666667,0.935216582225576,3098,0.058506117642346,2118,1.48599017101186,390
Resident M2,CD8.TEX,HLA-B,CD8B,0.000271024948975031,2620.33333333333,0.935908319182377,2984,0.0479959519821479,3102,1.11646164527458,1775
Resident M2,CD8.TEX,HLA-B,CD8A,0.000272355170842195,1463.66666666667,0.964133317989163,22,0.0421252984247959,3988,1.49083910458894,381
M2-SIGLEC8+,CD8.TEX,HLA-B,CD8B,0.000272863884220516,2625.33333333333,0.93589588422573,2985,0.0479760583240216,3109,1.11546160187361,1782
Stress-response,CD8.TEX,HLA-A,CD8B,0.000273390817871466,2549.66666666667,0.937888295515626,2638,0.0479618136544316,3111,1.10207656339701,1900
M2-SIGLEC8+,CD8.TEX,HLA-B,CD8A,0.000273784083038742,1466.33333333333,0.964126149293534,23,0.0421078380713552,3994,1.48983906118797,382
Resident M2,CD8.TPEX,S100A8,CD69,0.000275240427335236,2009.33333333333,0.939220154428251,2424,0.0479086549331873,3118,1.42613910958537,486
tumor_NMPR,tumor_NMPR,CNTN1,PTPRZ1,0.000276653081338429,12756.6666666667,0.77401021166338,37883,0.684780600250461,3,1.48910881693176,384
M2-SIGLEC8+,CD8.TEX,HLA-DPB1,LAG3,0.000278964635526854,1898.66666666667,0.942575102663382,1867,0.0477627419651698,3132,1.34099801594637,697
Resident M2,CD8.TEX,HLA-A,CD8A,0.000282435770513306,1450.66666666667,0.965356758923089,3,0.0423047182525163,3961,1.48776545985234,388
Ciliated,SPP1+ immunosuppressive,CP,SLC40A1,0.000282435770513306,2841.66666666667,0.911643853983461,8065,0.141322354802007,388,2.2494437358908,72
CD8.TEX,CD8.TEX,HLA-F,CD8A,0.000282452771329273,2073.66666666667,0.939292850535985,2408,0.0476780064916693,3145,1.34861848902949,668
IFN-stimulated,CD8.TEX,HLA-A,CD8B,0.0002832618335187,2616,0.937708146747379,2675,0.0476664857904422,3148,1.08807359209362,2025
CD8.TPEX,Ciliated,CCL5,SDC4,0.000290887709638977,2482.66666666667,0.934800861304761,3176,0.0512075751103496,2726,1.14882302734765,1546
Regulatory,CD8.TEX,HLA-B,CD8B,0.000292263713558694,2750,0.935552623096819,3045,0.0474315445789501,3181,1.08808919132738,2024
CD8.TEX,CD8.TPEX,LCK,CD8A_CD8B,0.000292698847071004,2866,0.911531060481536,8089,0.255631663299686,114,1.48131277071762,395
Stress-response,CD8.TPEX,HLA-DQA1,LAG3,0.000292815327845914,2256.66666666667,0.93667788587658,2861,0.0474127866459739,3183,1.33259925938215,726
IFN-stimulated,CD8.TEX,HLA-C,CD8B,0.000293091395075872,2513.66666666667,0.937210562744032,2752,0.0474069408103336,3184,1.14102021406282,1605
tumor_NMPR,MRC1+ M2-like,NTS,SORT1,0.000294179894758145,4398.66666666667,0.891387748762151,12596,0.191800179992768,204,1.47998493711603,396
Ciliated,Ciliated,ALCAM,CHL1,0.000294179894758145,9156.33333333333,0.827144557135206,26719,0.14015887816073,396,1.52139419110961,354
IFN-stimulated,CD8.TEX,HLA-DPA1,LAG3,0.000296417747572546,1755.66666666667,0.945400643057827,1444,0.0473498817785049,3196,1.36274924317498,627
IFN-stimulated,CD8.TEX,CXCL10,CXCR3,0.00029715315946272,5015.66666666667,0.882422246037878,14493,0.216506425479195,156,1.4786752042592,398
Stress-response,CD8.TEX,HLA-A,CD8A,0.000300141315881289,1467,0.965273696161649,4,0.0420953357470412,3997,1.47645402271136,400
Resident M2,Monocyte-derived,B2M,LILRB2,0.000301640978210922,3953.33333333333,0.960589138247679,92,0.0196623720345492,11367,1.47610342522019,401
normal_NMPR,Ciliated,MDK,TSPAN1,0.000301640978210922,2863,0.911201304845755,8154,0.139286675364341,401,2.66312906209539,34
Ciliated,Resident M2,CD24,SIGLEC10,0.000306263164036691,1370,0.934512062793283,3231,0.100551649747437,752,1.98799806817131,127
Ciliated,Monocyte-derived,CD24,SIGLEC10,0.000306832249981156,1371.66666666667,0.934491848261115,3233,0.100485255427958,754,1.98730710543381,128
Resident M2,CD8.TEX,HLA-E,CD8A,0.000307676852456061,1451,0.959379918005619,133,0.0432259975291118,3815,1.47336150323391,405
M2-SIGLEC8+,CD8.TEX,HLA-C,CD8B,0.000308543736751008,2595.66666666667,0.93698488879803,2802,0.0470453304110215,3239,1.11945771527809,1746
Ciliated,M2-SIGLEC8+,SLPI,PLSCR1,0.000309115643439238,2023.66666666667,0.938278074766441,2569,0.0470274230507492,3241,1.6752561102493,261
IFN-stimulated,Monocyte-derived,HLA-C,LILRB2,0.00031071712300916,3871.66666666667,0.956502981234018,287,0.0203325551415016,10921,1.47079248036044,407
M2-SIGLEC8+,Monocyte-derived,HLA-A,LILRB2,0.000312242841261984,3735.33333333333,0.957330106824689,231,0.0209227182423551,10567,1.47078311497262,408
tumor_NMPR,SPP1+ immunosuppressive,COL4A5,CD93,0.000316842326618037,11600.6666666667,0.79232778937116,34067,0.138263062147649,411,1.54770334105142,324
Ciliated,Lipid-associated,EFNB3,EPHB2,0.000318382931572717,20541.6666666667,0.605745324031596,61093,0.138214301246135,412,2.00824327508825,120
Stress-response,CD8.TEX,HLA-B,CD8B,0.000318946472940055,2895.66666666667,0.935166557512228,3106,0.0468296690067454,3275,1.05783323285204,2306
SPP1+ immunosuppressive,SPP1+ immunosuppressive,C1QA,CD93,0.00032070267473107,2060,0.937372206562702,2724,0.0467976050290252,3281,1.84650822148872,175
Ciliated,Monocyte-derived,SAA1,FPR2,0.000321475305582315,9320.33333333333,0.824815148807835,27181,0.145656104904068,366,1.46758665006034,414
Lipid-associated,CD8.TEX,HLA-DPB1,LAG3,0.000325713564107036,2017.33333333333,0.94194887543539,1958,0.0466757351586383,3298,1.31356700007657,796
CD8.TEX,Monocyte-derived,HLA-A,LILRB2,0.00032770470695159,3751.33333333333,0.957275811612308,235,0.0208672063864677,10601,1.46464618039166,418
Monocyte-derived,tumor_NMPR,TIMP1,FGFR2,0.00032770470695159,4475.66666666667,0.890834301138643,12704,0.136522941491868,418,1.58747540812205,305
CD8.TEX,CD8.TEX,HLA-B,CD8B,0.000328983557343156,2954.66666666667,0.935018678023882,3132,0.0466020268116723,3309,1.04638978320989,2423
SPP1+ immunosuppressive,CD8.TEX,HLA-DPB1,LAG3,0.000330776379335502,2034.33333333333,0.941853794595288,1975,0.0465138196918248,3315,1.30948100382241,813
Regulatory,CD8.TEX,HLA-B,CD8A,0.000332415826227641,1508,0.963928227696619,25,0.0416299268505074,4078,1.46246665064173,421
IFN-stimulated,CD8.TEX,HLA-A,CD8A,0.000333993640309797,1492,0.965170026293184,5,0.0418361310872744,4049,1.46245105140798,422
