final_group,PathResponse,TME_cell_type,HALLMARK_ADIPOGENESIS,HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANGIOGENESIS,HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_SURFACE,HALLMARK_APOPTOSIS,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_COAGULATION,HALLMARK_COMPLEMENT,HALLMARK_DNA_REPAIR,HALLMARK_E2F_TARGETS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_G2M_CHECKPOINT,HALLMARK_GLYCOLYSIS,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEME_METABOLISM,HALLMARK_HYPOXIA,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_MITOTIC_SPINDLE,HALLMARK_MTORC1_SIGNALING,HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V2,HALLMARK_MYOGENESIS,HALLMARK_NOTCH_SIGNALING,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_P53_PATHWAY,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PEROXISOME,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PROTEIN_SECRETION,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SPERMATOGENESIS,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_UP,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_XENOBIOTIC_METABOLISM,cell
tumor_NMPR,NMPR,Tumor_epithelial,0.0822257949267595,0.0667595569846374,0.106471516716889,0.0416432294596317,0.0733065380493033,0.0447469620058453,0.131905506020774,0.0447727497649562,0.106468006468006,0.0510842970685227,0.0505234012147195,0.0676354276354276,0.197220435869954,0.0668595927116827,0.0665023222579493,0.0993551268310111,0.0866983902084754,0.231616648803144,0.124958913897821,0.0147654404319946,0.0748374419435512,0.120414433726331,0.037916367552046,0.0419706012378426,0.0318095748481601,0.119729017314756,0.0827116827438371,0.030176848874598,0.0384726688102894,0.130272792534099,0.184374776705966,0.335632368703108,0.101566438813915,0.0444694533762058,0.075391809908999,0.169891032511611,0.147381207574134,0.065326123690436,0.103816261458749,0.111550992200612,0.13066942243656,0.215773088896576,0.0470980757293606,0.0940765893227693,0.131414790996785,0.158816747312323,0.0409272231951742,0.124673073752779,0.0205243409504485,0.0840889603429796,BD_immune07_513440
tumor_NMPR,NMPR,Tumor_epithelial,0.065928903179707,0.0765487674169346,0.121493826401274,0.00959988000150003,0.0733101107538406,0.0650976772804184,0.149626409990414,0.0329556138354199,0.111730191730192,0.0432325780486199,0.0553536977491962,0.0516578916578917,0.173018935334048,0.0569935691318328,0.0697659878528045,0.0848624508753126,0.102731699927375,0.159392640228653,0.104760628795999,0,0.0493158270811004,0.119215791354055,0.0653930366116295,0.0513175761020589,0.0364272954626652,0.128549809232168,0.0865684172918899,0.0305984280100036,0.0334762415148268,0.0716493180186647,0.191314755269739,0.401527331189711,0.171335107692668,0.0334548052876027,0.0448369565217391,0.173956770275098,0.151173633440515,0.064041906049341,0.0845423143350604,0.13786487642742,0.120256344011942,0.216534071255621,0.043293503000207,0.0799534678991385,0.168172561629153,0.193528109457313,0.0297820587662969,0.131897753955418,0.0209671964829219,0.0613647731332618,BD_immune07_91211
tumor_NMPR,NMPR,Tumor_epithelial,0.0823186852447303,0.0634494462307967,0.161190032046683,0.0730209622379721,0.0920650232225795,0.0911244423934779,0.132432952958737,0.0577836607452126,0.189059829059829,0.0564285316272308,0.0512575919971419,0.0298771498771498,0.109808860307253,0.0440675241157557,0.100444801714898,0.115334047874241,0.122968824491287,0.110987852804573,0.113985351911397,0.0384932688341396,0.067449088960343,0.122938549481958,0.0583901651112706,0.0263594164456233,0.0441282600928903,0.10717457565703,0.0792622365130403,0.039205073240443,0.0325008931761344,0.0561844938980617,0.217097177563416,0.34040192926045,0.130251263351663,0.0587959985709182,0.0456374283788339,0.181298678099321,0.155396570203644,0.0702771206488678,0.0937591337850405,0.15733372823905,0.133313956826272,0.222787962642684,0.0381440099317194,0.115097780293026,0.159267595569846,0.169803568033656,0.0656207433352792,0.138823912065194,0.0198157720984911,0.0937924258663808,BD_immune07_838615
tumor_NMPR,NMPR,Tumor_epithelial,0.0593444087173991,0.0828617363344052,0.13458581883033,0.0561367982900214,0.0643193997856377,0.0462544223965544,0.124466534476646,0.0287774011579,0.136290136290136,0.03201221828792,0.0519024651661307,0.0923552123552124,0.214792783136835,0.0764576634512326,0.0647195426938192,0.0923972847445517,0.0958033140407861,0.19048231511254,0.117424080028582,0.0313308583642704,0.0499142550911039,0.127222222222222,0.062735104091888,0.0540371984337502,0.0439299749910682,0.117821338998345,0.0924633797784923,0.0328581636298678,0.0222204358699536,0.106078607322326,0.214896391568417,0.368313683458378,0.113906834410065,0.0603804930332261,0.0819325075834176,0.181421936405859,0.154426580921758,0.042826968570463,0.0867809220140826,0.163797018461842,0.111131444482719,0.215856105153926,0.0484817918477136,0.0834748160724391,0.131120042872455,0.169818899907396,0.0326328079392878,0.125470617851621,0.0142035847142374,0.0817970703822794,BD_immune07_705954
tumor_NMPR,NMPR,Tumor_epithelial,0.08146123615577,0.0578617363344052,0.115890781624746,0.055696178797765,0.0843086816720258,0.070073834794647,0.121378453026582,0.0292413033796823,0.139440979440979,0.03921047166036,0.0411396927474098,0.0733426933426934,0.182829581993569,0.0578099321186137,0.0597963558413719,0.104205073240443,0.0953198864724937,0.142484816005716,0.108742408002858,0.0324839689503881,0.052636655948553,0.116205787781351,0.0499156496769562,0.0335670077049387,0.0343747767059665,0.0920232758069444,0.0681028938906753,0.0321150410861022,0.0312986780993212,0.0642964824120603,0.202665237584852,0.409962486602358,0.151121481081968,0.0438531618435155,0.0584133805190428,0.182622365130404,0.15394069310468,0.028387968908415,0.0754915637039989,0.133198407213611,0.121673699621082,0.202089242476652,0.0399544796192841,0.0876564170282337,0.161604144337263,0.171508472393428,0.0369064993189336,0.130790548879651,0.0183905824758039,0.0780850303679885,BD_immune07_844615
tumor_NMPR,NMPR,Tumor_epithelial,0.0796248660235799,0.059194355126831,0.165535808239209,0.0441838227022162,0.0960235798499464,0.0981079833871712,0.156931878367672,0.0471664852293533,0.227096327096327,0.0740670384835545,0.0670703822793854,0.0404984204984205,0.0452679528403001,0.0644533762057877,0.119424794569489,0.133451232583065,0.0990826015086505,0.0680850303679885,0.0919060378706681,0.0136967037912026,0.0735637727759915,0.151961414790997,0.0828248384781048,0.0420495452823039,0.0659967845659164,0.127910363986444,0.0961057520543052,0.0390853876384423,0.0691889960700251,0.0798887293610911,0.192706323687031,0.1827081100393,0.0337089190868694,0.0802250803858521,0.025414981462757,0.139260450160772,0.160135762772419,0.0525177424805677,0.0988840175368673,0.123562707736861,0.136288609484441,0.145430646835005,0.0140311400786262,0.140269131610388,0.207652733118971,0.126776197572658,0.0711349484335474,0.133011642361622,0.00209349888078325,0.0773544122901036,BD_immune07_102992
tumor_NMPR,NMPR,Tumor_epithelial,0.0950535905680601,0.0754001429081815,0.0914492070325045,0.0133123335958301,0.0726866738120757,0.0626518997077373,0.130640508800266,0.0196137859369587,0.0948533148533148,0.0448231843532969,0.040821722043587,0.109261729261729,0.138327974276527,0.0467792068595927,0.0693193997856377,0.0992890317970704,0.0857382184023275,0.104653447659879,0.092449088960343,0,0.0508770989639157,0.11707752768846,0.0697469490308686,0.0332038651004168,0.0359306895319758,0.140628219429189,0.101500535905681,0.0285744908896034,0.0347409789210432,0.0552225412778177,0.158444087173991,0.345644873168989,0.0882880559040439,0.0418899607002501,0.032334850016852,0.220255448374419,0.172725973561986,0.0647600540723218,0.0570977813205793,0.11870536742686,0.0745780227351016,0.170999654098928,0.0393803020897993,0.0804376532729674,0.129519471239729,0.131274569327667,0.0306723097878965,0.161253169012516,0.0114337246565857,0.0752304394426581,BD_immune07_94743
tumor_NMPR,NMPR,Tumor_epithelial,0.0956145051804216,0.0829331904251518,0.128401970631846,0.0487306408669892,0.0886209360485888,0.0628826334410091,0.135932486791941,0.0367719827799495,0.153573573573574,0.0504612251721046,0.0569721329046088,0.0509067509067509,0.0994837441943551,0.0648052876027152,0.105794926759557,0.102138263665595,0.0882021395568506,0.104001429081815,0.106868524473026,0.01494356320546,0.0838513754912469,0.149640943193998,0.0763962670495334,0.0411614247821145,0.0431475526973919,0.123245966166242,0.0819989281886389,0.0284798142193641,0.0336459449803501,0.0605258435032304,0.188867452661665,0.326223651304037,0.0988404131834118,0.0580100035727046,0.0715579710144928,0.206664880314398,0.160768131475527,0.0645234876647516,0.0803175235817722,0.160690426827262,0.114181450223906,0.253220338983051,0.029505483136768,0.116996793057914,0.153767416934619,0.199127309746779,0.0478692352597782,0.110408618822932,0.0337616954120167,0.0850732404430153,BD_immune07_662753
tumor_NMPR,NMPR,Tumor_epithelial,0.0716470167917114,0.0650911039657021,0.091999262038005,0.049565005437432,0.0868149339049661,0.0716889709275496,0.13731347856727,0.0310319659557623,0.0850404250404251,0.0554584644063847,0.0400553769203287,0.0619398619398619,0.166550553769203,0.0611789924973205,0.103894247945695,0.10813683458378,0.0884449672294031,0.179496248660236,0.1106841729189,0.041577605279934,0.0745677027509825,0.14454448017149,0.0576399856424982,0.0571475937855248,0.0526991782779565,0.0640510987800805,0.0727884958913898,0.0319078242229368,0.0426027152554483,0.141624192390524,0.179162200785995,0.338122543765631,0.0799165191290788,0.0532082886745267,0.0390335355578025,0.161486245087531,0.169317613433369,0.0287512673200405,0.0797661751029627,0.134669431006681,0.122021759099782,0.207173988239364,0.0464333747154976,0.106577375337987,0.178340478742408,0.156970789714153,0.0365659661412726,0.143843093223549,0.0200492777428861,0.0854180064308682,BD_immune07_809183
tumor_NMPR,NMPR,Tumor_epithelial,0.0781529117541979,0.0703001071811361,0.140858495787467,0.0525555930550868,0.0902911754197928,0.0758114136286725,0.090149654861485,0.0352905883517245,0.0844490644490644,0.0482424813458353,0.0530689531975706,0.0372130572130572,0.106854233654877,0.0562629510539479,0.0944444444444444,0.0882618792425867,0.0745213621518542,0.0923026080743122,0.109151482672383,0.0235684553943075,0.0752947481243301,0.138603072525902,0.0451094759511845,0.0503860363774157,0.0420096463022508,0.0687510213361564,0.0635709181850661,0.0262075741336192,0.0283083244015719,0.07454055994257,0.21380671668453,0.300646659521258,0.064457315714805,0.0505894962486603,0,0.203826366559486,0.146705966416577,0.0528641432916526,0.0778497409326425,0.18327245203541,0.164607015730853,0.196748529920443,0.0160924891371819,0.0998679494435012,0.11227938549482,0.186211739309084,0.0578857754426931,0.118459804222974,0.012601252878561,0.0844730260807431,BD_immune07_407970
tumor_NMPR,NMPR,Tumor_epithelial,0.0855627009646303,0.0676366559485531,0.143068965281621,0.0545055686803915,0.0819828510182208,0.0657898784802338,0.124600037643516,0.0504849324558365,0.15001155001155,0.0480195938381736,0.0467559842801001,0.0536445536445537,0.108247588424437,0.0527617006073597,0.0933476241514827,0.101087888531618,0.100405900935221,0.106870310825295,0.106066452304394,0.0255559305508681,0.0720042872454448,0.121529117541979,0.090710696338837,0.0575067891878237,0.0493801357627724,0.129690153253711,0.0883047516970347,0.0322793854948196,0.0470114326545195,0.0810606604450825,0.229448017148982,0.367509824937478,0.148248894933696,0.0497606287959985,0.0664812942366027,0.171398713826367,0.153896034297964,0.0375633660020277,0.0871761658031088,0.140257346891763,0.158725887013434,0.249754410238672,0.0355653838195738,0.0797648242469974,0.146009289031797,0.191516567622762,0.0509924109748978,0.10949077477622,0.0485530701966278,0.0888906752411576,BD_immune07_774324
tumor_NMPR,NMPR,Tumor_epithelial,0.0924276527331189,0.0802250803858521,0.154271638343959,0.0702178722765966,0.0868453018935335,0.0644900784494693,0.100534450382782,0.0281031965955763,0.11958881958882,0.046256756277576,0.0414183637013219,0.075991575991576,0.174578420864595,0.0520078599499821,0.0855501964987495,0.0992122186495177,0.0764573002018366,0.185811003929975,0.125253662022151,0.0271309108636142,0.0644623079671312,0.123254733833512,0.0552153625269203,0.0527543577112543,0.0291604144337263,0.0738665833019532,0.0612057877813504,0.0246391568417292,0.0260485887817078,0.124567480258435,0.205235798499464,0.345612718828153,0.120238248777685,0.0523722758127903,0.0500505561172902,0.168031439799929,0.146941764916042,0.0322744170327813,0.0758967716221602,0.160697008589199,0.118293575611437,0.274763057765479,0.0439426857024623,0.0888700245236748,0.132750982493748,0.153055029161224,0.0552928585327884,0.128324399948316,0.00745607678309745,0.0885512683101107,BD_immune07_850111
tumor_NMPR,NMPR,Tumor_epithelial,0.0852608074312254,0.0699446230796713,0.13987112997014,0.0849551880601492,0.081413004644516,0.0691278264882326,0.138237057852831,0.0446768766391212,0.182051282051282,0.0557370737909619,0.0606002143622723,0.0487399087399087,0.154764201500536,0.0553251161128975,0.0841979278313684,0.085789567702751,0.103054727565174,0.131191496963201,0.122981421936406,0.0260527993400083,0.0742068595927117,0.143149339049661,0.0694885139985643,0.0362826828344069,0.048174347981422,0.121629590683993,0.088388710253662,0.0331296891747053,0.0346856020007146,0.0775,0.225700250089318,0.340650232225795,0.110453868611427,0.0524544480171489,0.0548217896865521,0.189698106466595,0.14260092890318,0.0341922946941534,0.0897236614853195,0.146964162306249,0.144728154782409,0.26363196125908,0.041242499482723,0.103848330503679,0.146520185780636,0.20900716918416,0.0689604008561977,0.121215564139922,0.0487865758410229,0.10293497677742,BD_immune07_165520
tumor_NMPR,NMPR,Tumor_epithelial,0.0822186495176849,0.0789799928545909,0.144695214863101,0.0649679379007763,0.0931136120042872,0.0902245808337179,0.14214585549267,0.0477571873917562,0.138096558096558,0.0449244968567796,0.0450410861021794,0.0710775710775711,0.188152911754198,0.0586798856734548,0.112659878528046,0.108102893890675,0.106775114841895,0.179801714898178,0.114535548410146,0.0272902838714516,0.0652340121471954,0.140914612361558,0.0592300789662599,0.0514557281798661,0.052347266881029,0.0751774460556885,0.0829921400500179,0.0363504823151125,0.0401411218292247,0.11683776022972,0.213358342265095,0.33565737763487,0.0896364126675186,0.0678331546981065,0.077329794405123,0.166095033940693,0.175793140407288,0.0420834741466711,0.0912182808555866,0.158636917102708,0.127931593753588,0.246357661708751,0.0315254500310366,0.10852040495504,0.154717756341551,0.15829239723045,0.070770091457482,0.153014850360232,0.0284071694284748,0.10162200785995,BD_immune07_717176
tumor_NMPR,NMPR,Tumor_epithelial,0.0855198285101823,0.0678242229367632,0.151521363316456,0.0328214647316909,0.0954662379421222,0.0902630364559298,0.105115141009984,0.0412440001979316,0.175333795333795,0.0589334832758385,0.0668024294390854,0.0498537498537499,0.0478367274026438,0.0488978206502322,0.0922293676312968,0.115051804215791,0.0989266571317819,0.0646195069667739,0.0897284744551625,0.0180935238309521,0.0538352983208289,0.0986048588781707,0.0699246231155779,0.0464348869521284,0.0408360128617363,0.0908474070495285,0.0651982851018221,0.0164451589853519,0.0442783136834584,0.075935032304379,0.202148981779207,0.252692032868882,0.0395009907491001,0.0722972490175062,0.0408029996629592,0.144937477670597,0.12563058235084,0.0613974315647178,0.0895808423010496,0.140069766676539,0.126496296934206,0.175959875475614,0.0190745913511277,0.12219706973527,0.0920382279385494,0.169067638094187,0.0491486670558474,0.0956139530117315,0.00777010161521485,0.0864808860307252,BD_immune07_594849
tumor_NMPR,NMPR,Tumor_epithelial,0.0893997856377278,0.0702679528403001,0.120615788286903,0.0263246709416133,0.0834190782422294,0.089640055376096,0.112090134334826,0.0538621406304122,0.137616077616078,0.0548176628218572,0.0482422293676313,0.0525564525564526,0.130977134690961,0.0570614505180421,0.0886495176848875,0.102261521972133,0.0975253855167774,0.116346909610575,0.126570203644159,0.0145123185960175,0.0786334405144694,0.122683101107538,0.0632196697774587,0.0369142351900973,0.0373204715969989,0.12416250435178,0.0986530903894248,0.0296337977849231,0.0287888531618435,0.0581478822684853,0.209415862808146,0.373279742765273,0.120162037308445,0.0599428367274026,0.0412348331648129,0.187968917470525,0.164499821364773,0.0205812774586008,0.0817357512953368,0.134389706124329,0.104177431392812,0.248142511241785,0.035042933995448,0.0734767025089606,0.132188281529118,0.188183418271914,0.0431966335863009,0.119544731530616,0.0214503116092565,0.0912647374062166,BD_immune07_273377
tumor_NMPR,NMPR,Tumor_epithelial,0.0907538406573777,0.0697481243301179,0.143742013952948,0.0342651966850415,0.106788138620936,0.0875019227811106,0.14963954144945,0.0350555445593548,0.147826287826288,0.0648855928554423,0.0583226152197214,0.0691119691119692,0.0859878528045731,0.0610914612361557,0.108081457663451,0.11874062165059,0.0738441180008822,0.0705716327259736,0.0968560200071454,0.0147466906663667,0.0847731332618793,0.128819221150411,0.0773707824838478,0.0511123215864595,0.0581886387995713,0.104719816408165,0.0871364773133262,0.0298588781707753,0.0606948910325116,0.0728643216080402,0.207040014290818,0.26422293676313,0.0869455615612799,0.0821007502679528,0.054105578024941,0.158574490889603,0.169133619149696,0.0373943899966205,0.0687491696559054,0.155638924540099,0.126883827075439,0.165368384641992,0.0128853714049245,0.128598377664592,0.15722579492676,0.151843811135847,0.0657885775442694,0.126303806379462,0.00223843341868368,0.0605091103965703,BD_immune07_332500
tumor_NMPR,NMPR,Tumor_epithelial,0.0829421221864952,0.0651161128974633,0.107356387812694,0.0481025237184535,0.0689389067524115,0.0411167512690356,0.120809423135005,0.0484159285466871,0.102240702240702,0.0408669310923008,0.0451232583065381,0.0368573768573769,0.176413004644516,0.059108610217935,0.0891336191496963,0.10794926759557,0.0928024986744728,0.158099321186138,0.0981028938906753,0.0288840139498257,0.0670114326545195,0.105180421579135,0.0413478104809764,0.0614145193886573,0.0349160414433727,0.0546370437735796,0.067395498392283,0.0254376563058235,0.0303501250446588,0.0843305814788227,0.1956841729189,0.322579492675956,0.12336291901652,0.0509682029296177,0.0724743006403775,0.138345837799214,0.169633797784923,0.0231412639405204,0.0816028962402019,0.156899331951163,0.109480853140429,0.237993773780699,0.0191702876060418,0.16389989310193,0.166484458735263,0.184795074175605,0.0493627164818058,0.151956656374338,0.0603732869542812,0.0938692390139335,BD_immune07_399715
tumor_NMPR,NMPR,Tumor_epithelial,0.0866362986780993,0.0611789924973205,0.13987112997014,0.0266152923088462,0.0860932475884244,0.0558529457006615,0.14975115885126,0.037934831015884,0.121561561561562,0.0453753374972772,0.0472954626652375,0.0976904176904176,0.188554841014648,0.054199714183637,0.0648803143979992,0.0918399428367274,0.0807413150120968,0.160280457306181,0.0979206859592712,0.0177841526980913,0.0538370846730976,0.107456234369418,0.0590165111270639,0.0368866047745358,0.0432529474812433,0.156916310827229,0.116225437656306,0.0283511968560201,0.0267613433369061,0.083648600143575,0.202309753483387,0.390741336191497,0.150277292499619,0.0512218649517685,0.0199801988540613,0.175235798499464,0.152031082529475,0.0651233524839473,0.086963597714893,0.124293283311943,0.104618785164772,0.298145970252508,0.0359998965445892,0.066213921901528,0.109112182922472,0.20605118392729,0.033080365829928,0.146090920027268,0.0506063094835499,0.0906055734190783,BD_immune07_620619
tumor_NMPR,NMPR,Tumor_epithelial,0.0861664880314398,0.074908896034298,0.121237589597469,0.0435463306708667,0.0790961057520543,0.0606829718504845,0.152988063503736,0.0411666831609678,0.137144837144837,0.0530649565116079,0.0572132904608789,0.106673686673687,0.243327974276527,0.0615862808145766,0.0794873168988924,0.119540907466952,0.0912965215492851,0.192334762415148,0.119019292604502,0.0370214122323471,0.0746659521257592,0.12934262236513,0.0525915290739412,0.0418285019578123,0.0496052161486245,0.10818347815584,0.0961700607359771,0.0200714540907467,0.0289531975705609,0.100260229720029,0.20861914969632,0.352391925687746,0.101648512703866,0.0532940335834227,0.0221814964610718,0.153801357627724,0.163204715969989,0.0392869212571815,0.0837318984987379,0.152690295192023,0.123919939143415,0.225361466620547,0.0389095799710325,0.113532037980255,0.152123972847446,0.239787438902483,0.0485673282739833,0.15849072576513,0.0374011626970707,0.0792640228653091,BD_immune07_492817
tumor_NMPR,NMPR,Tumor_epithelial,0.0837352625937835,0.0614701679171132,0.110127161784501,0.0107623654704316,0.0714630225080386,0.0493001076757422,0.159571301633991,0.0371214557870256,0.145183645183645,0.0445800343449387,0.0587709896391568,0.0813314613314613,0.19239907109682,0.0671507681314756,0.0938978206502322,0.111582708110039,0.0777627774139076,0.157702750982494,0.113474455162558,0.0107623654704316,0.0613879957127546,0.137709896391568,0.0553266331658292,0.0410351143109764,0.0398910325116113,0.123601213524977,0.107768846016434,0.0245587709896392,0.028463737048946,0.0882824838478105,0.197354412290104,0.332027509824937,0.111831537478456,0.0448535191139693,0.0703572632288507,0.198842443729904,0.160326902465166,0.0522980736735383,0.0752424604756211,0.137091519399743,0.0982532437708118,0.275088204773435,0.0510966273536107,0.0713450292397661,0.186268310110754,0.182148792768262,0.0501581046896283,0.140991538903666,0.0231090068763387,0.0878420864594498,BD_immune07_826630
tumor_NMPR,NMPR,Tumor_epithelial,0.0807431225437656,0.0680493033226153,0.112839855414113,0.059989875126561,0.0869256877456235,0.0455545300722966,0.137503884723298,0.0587485773665198,0.141094941094941,0.0579608832424053,0.0462218649517685,0.0621715221715222,0.125746695248303,0.0459110396570204,0.0823794212218649,0.090800285816363,0.101965344703906,0.107129331904252,0.113965702036442,0.0298215022312222,0.0578581636298678,0.133188638799571,0.0432788944723618,0.0265962485790072,0.036659521257592,0.10478020845915,0.0785083958556627,0.033453018935334,0.037438370846731,0.0500771715721464,0.204290818149339,0.383374419435513,0.144532120203074,0.0522633083244016,0.0508404954499494,0.185862808145766,0.171686316541622,0.021189591078067,0.0916865949249369,0.148708329219732,0.144638448731198,0.261542718782428,0.0209859300641424,0.101320505564988,0.122674169346195,0.156066209163554,0.0445806577155089,0.136155035443929,0.0447123049422677,0.0922007859949982,BD_immune07_125613
tumor_NMPR,NMPR,Tumor_epithelial,0.0802161486245088,0.076530903894248,0.112101893419156,0.00934675816552288,0.0719239013933548,0.0430010767574219,0.153528641900735,0.0276392943737939,0.133799953799954,0.0517250986530503,0.0679671311182565,0.107778167778168,0.223186852447303,0.0606037870668096,0.078249374776706,0.0993979992854591,0.0786650270229328,0.161907824222937,0.0864790996784566,0.00934675816552288,0.050966416577349,0.101159342622365,0.0457770997846375,0.039783851206265,0.0384673097534833,0.177431845794227,0.117245444801715,0.0292675955698464,0.023361914969632,0.0800125628140703,0.18879421221865,0.362845659163987,0.129113953733776,0.0501429081814934,0.0505877148634984,0.155468024294391,0.170441229010361,0.0643122676579926,0.0688322040653647,0.164089906868069,0.11282509472959,0.213324109304739,0.0390673494723774,0.102156825756147,0.148647731332619,0.156109138410023,0.0345884413309983,0.161054896876211,0.023881991078474,0.0666470167917114,BD_immune07_436691
tumor_NMPR,NMPR,Tumor_epithelial,0.0755984280100036,0.0665398356555913,0.126471653376518,0.0710334870814114,0.0852304394426581,0.0750269189355484,0.172282553981239,0.0305773417784155,0.158724878724879,0.05299403775917,0.0513808503036799,0.0985749385749386,0.228588781707753,0.0719774919614148,0.089215791354055,0.107956413004645,0.0914079103899055,0.148067166845302,0.105403715612719,0.0205497431282109,0.070843158270811,0.109910682386567,0.0490183058147883,0.044204717696097,0.053329760628796,0.166554171669734,0.118122543765631,0.0325687745623438,0.0395462665237585,0.10495872218234,0.217874240800286,0.356448731689889,0.142404061485068,0.0517988567345481,0.0777932254802831,0.152245444801715,0.149092533047517,0.0554156809733017,0.0784044107878304,0.162855826504755,0.112297623148467,0.153144240747146,0.0410950755224498,0.0390492359932089,0.164431939978564,0.150332088385186,0.0496254135045728,0.165866894791012,0.0377071356104159,0.0880028581636299,BD_immune07_254287
tumor_NMPR,NMPR,Tumor_epithelial,0.0762915326902465,0.0880100035727045,0.0959794737237699,0.0346308171147861,0.10664880314398,0.0543224119366251,0.099961043338192,0.0214477460537384,0.111360591360591,0.0461731734622028,0.0523508395855663,0.0758160758160759,0.136450518042158,0.0793729903536977,0.0752965344765988,0.0896695248302966,0.0627631561359657,0.118231511254019,0.0967345480528761,0.0558368020399746,0.0613665594855305,0.114594498035013,0.049770279971285,0.0581620247568524,0.042550911039657,0.033606400136415,0.0290210789567703,0.0103662022150768,0.0241014648088603,0.0773223259152908,0.18800285816363,0.4404162200786,0.167108302360211,0.0521025366202215,0.0389071452645771,0.176275455519828,0.129201500535906,0.0243071983778304,0.053427660422479,0.145614901109027,0.131379894362154,0.195378761674161,0.0134414442375336,0.121650003144061,0.105353697749196,0.198596826915411,0.0381007978205876,0.109290274863103,0.02785158703319,0.0695301893533404,BD_immune07_824971
tumor_NMPR,NMPR,Tumor_epithelial,0.0616148624508753,0.0805466237942122,0.126697141763866,0.124245321933476,0.10900857449089,0.071481310567605,0.124201716719411,0.0297144836459003,0.125562485562486,0.0702906149162399,0.0526027152554484,0.0362208962208962,0.0947445516255806,0.0970025008931761,0.116929260450161,0.115446588067167,0.070887858170817,0.0905930689531975,0.135773490532333,0.0724678441519481,0.0941532690246517,0.197416934619507,0.0728822684852836,0.0448204812428951,0.0512968917470525,0.0763781821282159,0.0645819935691319,0.0378938906752412,0.0385762772418721,0.0809296482412061,0.191775634155055,0.294265809217578,0.0745934411237088,0.0625830653804931,0.0703572632288507,0.114508753126117,0.161371918542337,0.0196181142277797,0.0657433240334795,0.169013064797446,0.181410753243771,0.164130058803182,0.0298805090006208,0.139791234358297,0.142232940335834,0.152331364720745,0.0659831679315042,0.135339669130588,0.0756960883778605,0.0861682743837084,BD_immune07_207468
tumor_NMPR,NMPR,Tumor_epithelial,0.0711254019292604,0.0819614147909968,0.137278013515637,0.0592023849701879,0.0723311897106109,0.0484233194893093,0.112875833300505,0.0538590479489336,0.181344421344421,0.0596933270519581,0.0601839942836727,0.0733286533286534,0.128647731332619,0.0520614505180421,0.0839799928545909,0.0917256162915326,0.124356729445417,0.12045551982851,0.118272597356199,0.0137904526193423,0.0513879957127545,0.110619864237228,0.0643251974156497,0.0306579196665403,0.0411325473383352,0.117530036164181,0.091552340121472,0.0212147195426938,0.0233797784923187,0.0593575017946877,0.245466237942122,0.410641300464452,0.118749193917152,0.0459914255091104,0.0377591001011123,0.193042157913541,0.139149696320114,0.0230652247380871,0.0727779992028697,0.156102938756705,0.151868756458836,0.241715669318575,0.023463687150838,0.0704521159529649,0.129633797784923,0.183731042138122,0.0531572290328858,0.133978497498207,0.0407105013124628,0.0997784923186853,BD_immune07_432918
