source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
IFN-stimulated,Inflammatory Mono-derived,LGALS9,CD44,0.0803764923795289,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Inflammatory Mono-derived,Inflammatory Mono-derived,LGALS9,CD44,0.0503796421877541,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Lipid-associated,Inflammatory Mono-derived,LGALS9,CD44,0.0579341673120475,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Proliferating,Inflammatory Mono-derived,LGALS9,CD44,0.0578429769136378,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Resident M2,Inflammatory Mono-derived,LGALS9,CD44,0.0560045397868805,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Stress-response,Inflammatory Mono-derived,LGALS9,CD44,0.0575423468545524,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Classical Mono-derived,Lipid-associated,LGALS9,CD44,0.0394348455833825,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
IFN-stimulated,Lipid-associated,LGALS9,CD44,0.0552762208435174,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Inflammatory Mono-derived,Lipid-associated,LGALS9,CD44,0.0342975353998698,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Lipid-associated,Lipid-associated,LGALS9,CD44,0.0395409308525578,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Proliferating,Lipid-associated,LGALS9,CD44,0.0394774788263027,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Resident M2,Lipid-associated,LGALS9,CD44,0.0381990903919717,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Stress-response,Lipid-associated,LGALS9,CD44,0.0392683222902056,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Classical Mono-derived,Proliferating,LGALS9,CD44,0.0279782488076088,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
IFN-stimulated,Proliferating,LGALS9,CD44,0.0394061953393518,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Inflammatory Mono-derived,Proliferating,LGALS9,CD44,0.0242956783840927,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Lipid-associated,Proliferating,LGALS9,CD44,0.0280544143529564,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Proliferating,Proliferating,LGALS9,CD44,0.0280088574105296,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Resident M2,Proliferating,LGALS9,CD44,0.0270913793573994,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Stress-response,Proliferating,LGALS9,CD44,0.0278587007133819,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Classical Mono-derived,Resident M2,LGALS9,CD44,0.034326786601672,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
IFN-stimulated,Resident M2,LGALS9,CD44,0.0482192088933317,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Inflammatory Mono-derived,Resident M2,LGALS9,CD44,0.029834252402035,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Lipid-associated,Resident M2,LGALS9,CD44,0.0344196228663031,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Proliferating,Resident M2,LGALS9,CD44,0.0343640950535114,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Resident M2,Resident M2,LGALS9,CD44,0.0332455607007453,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Stress-response,Resident M2,LGALS9,CD44,0.0341810657834936,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Classical Mono-derived,Stress-response,LGALS9,CD44,0.049764941665141,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
IFN-stimulated,Stress-response,LGALS9,CD44,0.0694559664415787,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Inflammatory Mono-derived,Stress-response,LGALS9,CD44,0.0433426173783747,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Lipid-associated,Stress-response,LGALS9,CD44,0.0498973727981578,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Proliferating,Stress-response,LGALS9,CD44,0.0498181636289809,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Resident M2,Stress-response,LGALS9,CD44,0.0482217267874213,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
Stress-response,Stress-response,LGALS9,CD44,0.0495570475051003,0,LGALS9_CD44,LGALS9 - CD44,GALECTIN,Secreted Signaling,PMID: 25065622
CD8.CM,Classical Mono-derived,ANXA1,FPR2_LXA4,0.0278036404399082,0,ANXA1_FPR2_LXA4,ANXA1 - (FPR2+LXA4),ANNEXIN,Secreted Signaling,PMID: 22610094
CD8.EM,Classical Mono-derived,ANXA1,FPR2_LXA4,0.0158266980338635,0,ANXA1_FPR2_LXA4,ANXA1 - (FPR2+LXA4),ANNEXIN,Secreted Signaling,PMID: 22610094
CD8.MAIT,Classical Mono-derived,ANXA1,FPR2_LXA4,0.0235759304193968,0,ANXA1_FPR2_LXA4,ANXA1 - (FPR2+LXA4),ANNEXIN,Secreted Signaling,PMID: 22610094
CD8.NaiveLike,Classical Mono-derived,ANXA1,FPR2_LXA4,0.0204366643910664,0,ANXA1_FPR2_LXA4,ANXA1 - (FPR2+LXA4),ANNEXIN,Secreted Signaling,PMID: 22610094
CD8.TEMRA,Classical Mono-derived,ANXA1,FPR2_LXA4,0.0159530547810745,0,ANXA1_FPR2_LXA4,ANXA1 - (FPR2+LXA4),ANNEXIN,Secreted Signaling,PMID: 22610094
CD8.TEX,Classical Mono-derived,ANXA1,FPR2_LXA4,0.0114468169990177,0,ANXA1_FPR2_LXA4,ANXA1 - (FPR2+LXA4),ANNEXIN,Secreted Signaling,PMID: 22610094
CD8.TPEX,Classical Mono-derived,ANXA1,FPR2_LXA4,0.0117898773960213,0,ANXA1_FPR2_LXA4,ANXA1 - (FPR2+LXA4),ANNEXIN,Secreted Signaling,PMID: 22610094
Classical Mono-derived,Classical Mono-derived,ANXA1,FPR2_LXA4,0.017962227046281,0,ANXA1_FPR2_LXA4,ANXA1 - (FPR2+LXA4),ANNEXIN,Secreted Signaling,PMID: 22610094
IFN-stimulated,Classical Mono-derived,ANXA1,FPR2_LXA4,0.01848922948463,0,ANXA1_FPR2_LXA4,ANXA1 - (FPR2+LXA4),ANNEXIN,Secreted Signaling,PMID: 22610094
Inflammatory Mono-derived,Classical Mono-derived,ANXA1,FPR2_LXA4,0.02696554384568,0,ANXA1_FPR2_LXA4,ANXA1 - (FPR2+LXA4),ANNEXIN,Secreted Signaling,PMID: 22610094
Lipid-associated,Classical Mono-derived,ANXA1,FPR2_LXA4,0.0207822021194907,0,ANXA1_FPR2_LXA4,ANXA1 - (FPR2+LXA4),ANNEXIN,Secreted Signaling,PMID: 22610094
Proliferating,Classical Mono-derived,ANXA1,FPR2_LXA4,0.0150610230133265,0,ANXA1_FPR2_LXA4,ANXA1 - (FPR2+LXA4),ANNEXIN,Secreted Signaling,PMID: 22610094
Resident M2,Classical Mono-derived,ANXA1,FPR2_LXA4,0.0154817515729695,0,ANXA1_FPR2_LXA4,ANXA1 - (FPR2+LXA4),ANNEXIN,Secreted Signaling,PMID: 22610094
Stress-response,Classical Mono-derived,ANXA1,FPR2_LXA4,0.0291081467304461,0,ANXA1_FPR2_LXA4,ANXA1 - (FPR2+LXA4),ANNEXIN,Secreted Signaling,PMID: 22610094
CD8.CM,Classical Mono-derived,ANXA1,FPR3,0.0521041389493774,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.EM,Classical Mono-derived,ANXA1,FPR3,0.0299821241229944,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.MAIT,Classical Mono-derived,ANXA1,FPR3,0.0443499539243481,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.NaiveLike,Classical Mono-derived,ANXA1,FPR3,0.0385537327583821,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.TEMRA,Classical Mono-derived,ANXA1,FPR3,0.0302180245947004,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.TEX,Classical Mono-derived,ANXA1,FPR3,0.0217715286405051,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.TPEX,Classical Mono-derived,ANXA1,FPR3,0.0224170031709537,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Classical Mono-derived,Classical Mono-derived,ANXA1,FPR3,0.0339617631507164,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
IFN-stimulated,Classical Mono-derived,ANXA1,FPR3,0.0349414815195513,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Inflammatory Mono-derived,Classical Mono-derived,ANXA1,FPR3,0.0505716455453984,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Lipid-associated,Classical Mono-derived,ANXA1,FPR3,0.039193332976227,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Proliferating,Classical Mono-derived,ANXA1,FPR3,0.0285514951358351,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Resident M2,Classical Mono-derived,ANXA1,FPR3,0.0293378538429547,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Stress-response,Classical Mono-derived,ANXA1,FPR3,0.0544848920201827,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.CM,IFN-stimulated,ANXA1,FPR3,0.0456246037519952,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.EM,IFN-stimulated,ANXA1,FPR3,0.0261776509120748,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.MAIT,IFN-stimulated,ANXA1,FPR3,0.0387952427786476,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.NaiveLike,IFN-stimulated,ANXA1,FPR3,0.0336993827694117,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.TEMRA,IFN-stimulated,ANXA1,FPR3,0.0263844318425268,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.TEX,IFN-stimulated,ANXA1,FPR3,0.0189885145160729,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.TPEX,IFN-stimulated,ANXA1,FPR3,0.019553128465755,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Classical Mono-derived,IFN-stimulated,ANXA1,FPR3,0.0296677527821262,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
IFN-stimulated,IFN-stimulated,ANXA1,FPR3,0.0305275133311244,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Inflammatory Mono-derived,IFN-stimulated,ANXA1,FPR3,0.0442737858835437,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Lipid-associated,IFN-stimulated,ANXA1,FPR3,0.0342613199072758,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Proliferating,IFN-stimulated,ANXA1,FPR3,0.0249238920218845,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Resident M2,IFN-stimulated,ANXA1,FPR3,0.025612974337806,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Stress-response,IFN-stimulated,ANXA1,FPR3,0.0477241986622245,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.CM,Inflammatory Mono-derived,ANXA1,FPR3,0.0203812235856124,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.EM,Inflammatory Mono-derived,ANXA1,FPR3,0.0115635970034211,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.MAIT,Inflammatory Mono-derived,ANXA1,FPR3,0.0172620969227141,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.NaiveLike,Inflammatory Mono-derived,ANXA1,FPR3,0.0149506800238074,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.TEMRA,Inflammatory Mono-derived,ANXA1,FPR3,0.0116563212344653,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.TEX,Inflammatory Mono-derived,ANXA1,FPR3,0.0083534730485928,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.TPEX,Inflammatory Mono-derived,ANXA1,FPR3,0.00860463306838591,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Classical Mono-derived,Inflammatory Mono-derived,ANXA1,FPR3,0.0131315721333708,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
IFN-stimulated,Inflammatory Mono-derived,ANXA1,FPR3,0.01351879670808,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Inflammatory Mono-derived,Inflammatory Mono-derived,ANXA1,FPR3,0.0197623159500917,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Lipid-associated,Inflammatory Mono-derived,ANXA1,FPR3,0.0152049019396632,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Proliferating,Inflammatory Mono-derived,ANXA1,FPR3,0.0110018597049652,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Resident M2,Inflammatory Mono-derived,ANXA1,FPR3,0.0113104979752748,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Stress-response,Inflammatory Mono-derived,ANXA1,FPR3,0.0213451268997102,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.CM,Lipid-associated,ANXA1,FPR3,0.017364907468992,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.EM,Lipid-associated,ANXA1,FPR3,0.00983913735861929,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.MAIT,Lipid-associated,ANXA1,FPR3,0.0147004683515497,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.NaiveLike,Lipid-associated,ANXA1,FPR3,0.0127276144773274,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.TEMRA,Lipid-associated,ANXA1,FPR3,0.00991817253310581,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.TEX,Lipid-associated,ANXA1,FPR3,0.00710429299750525,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.TPEX,Lipid-associated,ANXA1,FPR3,0.00731817167215712,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Classical Mono-derived,Lipid-associated,ANXA1,FPR3,0.0111759268452549,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
IFN-stimulated,Lipid-associated,ANXA1,FPR3,0.0115061556045437,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Inflammatory Mono-derived,Lipid-associated,ANXA1,FPR3,0.0168360207943619,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Lipid-associated,Lipid-associated,ANXA1,FPR3,0.0129445320485097,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Proliferating,Lipid-associated,ANXA1,FPR3,0.00936037769152317,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Resident M2,Lipid-associated,ANXA1,FPR3,0.00962341508230953,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Stress-response,Lipid-associated,ANXA1,FPR3,0.0181888067231254,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.CM,Resident M2,ANXA1,FPR3,0.018014383456409,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.EM,Resident M2,ANXA1,FPR3,0.0102100618902469,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.MAIT,Resident M2,ANXA1,FPR3,0.0152518367229618,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.NaiveLike,Resident M2,ANXA1,FPR3,0.0132059790626955,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.TEMRA,Resident M2,ANXA1,FPR3,0.0102920456326157,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.TEX,Resident M2,ANXA1,FPR3,0.00737288464172474,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.TPEX,Resident M2,ANXA1,FPR3,0.00759478756493176,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Classical Mono-derived,Resident M2,ANXA1,FPR3,0.0115966566268951,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
IFN-stimulated,Resident M2,ANXA1,FPR3,0.0119391670997877,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Inflammatory Mono-derived,Resident M2,ANXA1,FPR3,0.01746606715956,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Lipid-associated,Resident M2,ANXA1,FPR3,0.013430938521608,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Proliferating,Resident M2,ANXA1,FPR3,0.00971343057330597,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Resident M2,Resident M2,ANXA1,FPR3,0.00998628914453251,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Stress-response,Resident M2,ANXA1,FPR3,0.0188685061809366,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.CM,Stress-response,ANXA1,FPR3,0.0147872638996781,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.EM,Stress-response,ANXA1,FPR3,0.008369103132103,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.MAIT,Stress-response,ANXA1,FPR3,0.0125132970398993,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.NaiveLike,Stress-response,ANXA1,FPR3,0.0108307426108541,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.TEMRA,Stress-response,ANXA1,FPR3,0.00843643052310164,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.TEX,Stress-response,ANXA1,FPR3,0.00604037052332233,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
CD8.TPEX,Stress-response,ANXA1,FPR3,0.00622241995274956,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Classical Mono-derived,Stress-response,ANXA1,FPR3,0.00950808502920212,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
IFN-stimulated,Stress-response,ANXA1,FPR3,0.00978951992694,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Inflammatory Mono-derived,Stress-response,ANXA1,FPR3,0.0143357397057197,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Lipid-associated,Stress-response,ANXA1,FPR3,0.0110156923819235,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Proliferating,Stress-response,ANXA1,FPR3,0.00796129829439106,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Resident M2,Stress-response,ANXA1,FPR3,0.00818534479685765,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Stress-response,Stress-response,ANXA1,FPR3,0.01549079169962,0,ANXA1_FPR3,ANXA1 - FPR3,ANNEXIN,Secreted Signaling,PMID: 33082511
Classical Mono-derived,CD8.CM,LGALS9,P4HB,0.00846302765333916,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
IFN-stimulated,CD8.CM,LGALS9,P4HB,0.0120183789271164,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Inflammatory Mono-derived,CD8.CM,LGALS9,P4HB,0.00732973237774351,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Lipid-associated,CD8.CM,LGALS9,P4HB,0.00848653049932714,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Proliferating,CD8.CM,LGALS9,P4HB,0.00847247241945776,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Resident M2,CD8.CM,LGALS9,P4HB,0.00818955018222112,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Stress-response,CD8.CM,LGALS9,P4HB,0.00842614318196722,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Classical Mono-derived,CD8.EM,LGALS9,P4HB,0.00868020195624569,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
IFN-stimulated,CD8.EM,LGALS9,P4HB,0.0123256548716621,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Inflammatory Mono-derived,CD8.EM,LGALS9,P4HB,0.0075180450879358,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Lipid-associated,CD8.EM,LGALS9,P4HB,0.00870430262686169,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Proliferating,CD8.EM,LGALS9,P4HB,0.00868988696546555,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Resident M2,CD8.EM,LGALS9,P4HB,0.00839976608415949,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Stress-response,CD8.EM,LGALS9,P4HB,0.00864237922255955,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Classical Mono-derived,CD8.MAIT,LGALS9,P4HB,0.00860403333395038,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
IFN-stimulated,CD8.MAIT,LGALS9,P4HB,0.0122178917207412,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Inflammatory Mono-derived,CD8.MAIT,LGALS9,P4HB,0.00745199771189274,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Lipid-associated,CD8.MAIT,LGALS9,P4HB,0.00862792436223399,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Proliferating,CD8.MAIT,LGALS9,P4HB,0.00861363409582791,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Resident M2,CD8.MAIT,LGALS9,P4HB,0.00832603761351556,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Stress-response,CD8.MAIT,LGALS9,P4HB,0.00856653962602212,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Classical Mono-derived,CD8.NaiveLike,LGALS9,P4HB,0.00772009644024601,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
IFN-stimulated,CD8.NaiveLike,LGALS9,P4HB,0.0109667914248664,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Inflammatory Mono-derived,CD8.NaiveLike,LGALS9,P4HB,0.00668561726188318,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
Lipid-associated,CD8.NaiveLike,LGALS9,P4HB,0.00774155218564442,0,LGALS9_P4HB,LGALS9 - P4HB,GALECTIN,Secreted Signaling,PMID:21670307;uniprot
