source,target,ligand.complex,receptor.complex,aggregate_rank,mean_rank,sca.LRscore,sca.rank,natmi.edge_specificity,natmi.rank,connectome.weight_sc,connectome.rank
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),HMGB1,CXCR4,0.480491450179465,12814,0.920530415570271,1221,0.0105533773823323,16221,-0.330668121080672,21000
Proliferating TAMs (cycling/MKI67+),CD8.TPEX,SEMA7A,ITGA1_ITGB1,0.480491450179465,8967.83333333334,0.716260895163953,14872.5,0.0591024150778019,1221,0.240708300455979,10810
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),PTGS2,ALOX5,0.480600495721721,6814.33333333333,0.762001931382644,12127,0.0264157978979987,5476,0.627150352140976,2840
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),VCAN,SELL,0.48075818671947,6892.33333333333,0.761102374822466,12175,0.0264133618261797,5477,0.611504421920934,3025
CD8.TPEX,Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),HSP90B1,TLR4,0.480814571803049,10355.6666666667,0.803087233709913,9281,0.0178310572698391,10052,0.208041466901977,11734
Proliferating TAMs (cycling/MKI67+),Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),C1QA,CR1,0.48091589673057,7492.33333333333,0.748711559061687,12984,0.0264108760808193,5478,0.543787554812381,4015
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),ADAM10,TSPAN14,0.480937510838966,9686.33333333333,0.768377266086896,11735,0.0260631308834918,5618,0.209322020285278,11706
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Proliferating TAMs (cycling/MKI67+),HLA-F,LILRB1,0.481306453679824,11205.6666666667,0.768413134463626,11733,0.0156910908839423,11738,0.264398044352196,10146
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),IL18,IL18BP,0.481389140808263,7410.66666666667,0.739154965173806,13564,0.0264075007844672,5481,0.598751474754688,3187
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),Proliferating TAMs (cycling/MKI67+),ADAM17,ITGA5,0.481429476543763,7689,0.768269592732442,11739,0.0238539221670841,6501,0.496094373511528,4827
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),C1QB,C1QBP,0.481552520369171,8472.33333333333,0.818729545111807,8243,0.0156909023445002,11740,0.461779180933927,5434
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),CD8.TPEX,RETN,CAP1,0.481552520369171,11009.6666666667,0.772973032172403,11415,0.0180725619866139,9874,0.207892778457909,11740
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD52,SIGLEC10,0.481552520369171,9253.33333333333,0.768222615616288,11740,0.0276641450243584,5063,0.235187305510848,10957
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),HSP90B1,TLR7,0.481675585157834,6953.66666666667,0.768185703401796,11741,0.0401036019267681,2690,0.414883292223436,6430
