source,target,ligand.complex,receptor.complex,aggregate_rank,mean_rank,sca.LRscore,sca.rank,natmi.edge_specificity,natmi.rank,connectome.weight_sc,connectome.rank
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),CD8.TPEX,LGALS1,PTPRC,0.559259462572114,10486.3333333333,0.922310405489776,1322,0.0103677836318499,15452,0.062446837566696,14685
CD8.TPEX,Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),CALR,ITGAV,0.559492440788852,9539.66666666667,0.839310056946368,7002,0.0164970384864934,10252,0.206798781932925,11365
TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),CD8.TEX,HLA-F,CD8B,0.559944361320493,7604.66666666667,0.862658792770406,5493,0.040694019088452,2323,0.0493986612301444,14998
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),Proliferating TAMs (cycling/MKI67+),LGALS9,CD47,0.560083401860493,10370.3333333333,0.796405928205092,10021,0.015051186155346,11369,0.279665271749922,9721
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),ACTR2,LDLR,0.560379038382163,10574.3333333333,0.775630967260491,11371,0.0176207087084119,9470,0.22685550529968,10882
CD8.TEX,CD8.TPEX,ICAM3,ITGAL,0.560526895647465,7417.33333333333,0.807999173355854,9229,0.0481401895137881,1651,0.206502374614236,11372
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),LGALS9,SLC1A5,0.560822688198435,9284.33333333333,0.775569825938054,11374,0.0188079915956574,8681,0.369941121547689,7798
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),S100A8,TLR4,0.560836338072452,6587.66666666667,0.768746882006689,11776,0.0225088357405827,6661,0.904401656379146,1326
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),Proliferating TAMs (cycling/MKI67+),PLTP,ABCA1,0.560970623488677,8717.66666666667,0.808531274747085,9181,0.0150428424632179,11375,0.490777840148521,5597
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),ADAM10,NOTCH2,0.561210986616607,7459,0.767318771351166,11872,0.0268117429099083,5005,0.497384114021718,5500
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),CD8.TEX,GRN,TNFRSF1B,0.561392014462652,6707.66666666667,0.894822400828972,3119,0.0148790045037897,11503,0.497327966143654,5501
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),SERPINF1,PLXDC2,0.561392014462652,7061.66666666667,0.745211953862341,13142,0.0252985653314017,5501,0.741515945134369,2542
CD8.TPEX,Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),CD47,SIRPA,0.561636654237263,8828.5,0.775455794479124,11379.5,0.0197062329901024,8153.5,0.412075195633282,6952.5
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),CD8.TPEX,SIRPA,CD47,0.561636654237263,8828.5,0.775455794479124,11379.5,0.0197062329901024,8153.5,0.412075195633282,6952.5
CD8.TEX,Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),ADAM10,GPNMB,0.561710690178934,9521.66666666667,0.802730145898939,9578,0.0150379585472547,11380,0.378663167618413,7607
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),FN1,PLAUR,0.561754131140385,8761,0.862556189954809,5503,0.00859070185969332,17008,0.627878576106546,3772
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),CD8.TPEX,PLAU,IGF2R,0.562116329101815,7936,0.737095423183288,13596,0.0278390082271582,4707,0.497067570261276,5505
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),HSP90B1,TLR2,0.562303211955206,9511.33333333333,0.83427021702435,7330,0.0150325178557901,11384,0.275376067196269,9820
CD8.TEX,Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),ARF1,PLD2,0.562303211955206,7705.33333333333,0.775387101392562,11384,0.0353183291475384,3085,0.328109757047949,8647
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),FABP5,RXRA,0.563192775669416,10586,0.775284749328816,11390,0.0164396889902365,10290,0.263683456554465,10078
Proliferating TAMs (cycling/MKI67+),Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),HLA-DRB5,CD4,0.5632034103224,8202,0.869779661152041,4972,0.0118965398916522,14123,0.4965867193531,5511
Proliferating TAMs (cycling/MKI67+),Proliferating TAMs (cycling/MKI67+),LGALS1,PTPRC,0.563594235668267,11400,0.922150006638153,1333,0.0103215139909573,15496,-0.0844104546314297,17371
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),SEMA4A,PLXNB2,0.563747224832958,8964,0.675005942684965,16349,0.0252636044530533,5514,0.529116675430405,5029
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),CD14,TLR4,0.563786339058865,8258.66666666667,0.775218527033575,11394,0.0187672173366597,8704,0.554835283168015,4678
Proliferating TAMs (cycling/MKI67+),CD8.TPEX,TNF,ICOS,0.563934795041353,8298,0.775218427366876,11395,0.0354836927238216,3055,0.247042948580519,10444
CD8.TPEX,IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CALM1,FAS,0.564291221779042,7773.33333333333,0.862416477925719,5517,0.0253850718161712,5476,0.165291175141294,12327
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),SCGB3A1,MARCO,0.564472594614287,7536.33333333333,0.768537488283165,11785,0.0252438121162925,5518,0.510591381747496,5306
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),PSAP,SORT1,0.564528879580418,6955.33333333333,0.840226557229551,6953,0.0150124795221025,11399,0.743737589234629,2514
Proliferating TAMs (cycling/MKI67+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),HSP90B1,TLR4,0.564677465878895,10772,0.784313598220056,10833,0.0150120904828621,11400,0.263539763811765,10083
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),PIGF,FLT1,0.564775555111056,9064.33333333333,0.564625325850671,19108,0.0522291047205859,1336,0.423623882813479,6749
TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),CALR,ITGAV,0.564826078247432,9709.33333333333,0.832842606547256,7423,0.0150111241143659,11401,0.252772369077807,10304
CD8.TPEX,Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),HSP90B1,TLR2,0.564974716688313,9527.33333333333,0.834169068024992,7341,0.0150105447096796,11402,0.274439215549631,9839
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),LRPAP1,SORL1,0.565123381203828,9344.33333333333,0.77512001626838,11403,0.0184456941811077,8906,0.373276343956782,7724
TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),PKM,CD44,0.565169243386129,7406.33333333333,0.922084318188571,1337,0.0148353835343411,11535,0.297336967322528,9347
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),COPA,CD74,0.565198288432721,8535,0.888966258639931,3568,0.00916009283802413,16515,0.495956388421046,5522
TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),CD8.TPEX,CALM1,FAS,0.565198288432721,9740.33333333333,0.862306639452635,5522,0.0253381330214195,5488,-0.155429248676695,18211
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),LRPAP1,SORT1,0.565198288432721,7794.33333333333,0.756077740545536,12546,0.0252370468867507,5522,0.509965772764367,5315
Proliferating TAMs (cycling/MKI67+),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),S100A8,CD36,0.565420788467899,8755.66666666667,0.786870468107318,10662,0.0150043513535055,11405,0.590070216487549,4200
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),LGALS9,HAVCR2,0.56556953122103,10729.3333333333,0.803986218200898,9500,0.0150036465279595,11406,0.210856543317331,11282
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),PLTP,ABCA1,0.565867094980918,8982.33333333334,0.808320389928135,9197,0.015001931764239,11408,0.447516514427829,6342
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),IL10,IL10RA_IL10RB,0.56595649264121,8339.33333333333,0.6838027936946,16011,0.0521907761065545,1339,0.375842358933293,7668
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),HLA-A,APLP2,0.566350053625792,10566.6666666667,0.92207290948968,1340,0.0111798107783416,14765,0.0197140557477857,15595
CD8.TPEX,Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),RPS19,C5AR1,0.566462535579228,6767.33333333333,0.921966443743697,1347,0.0149872251375258,11412,0.381650982728249,7543
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),PSEN1,NOTCH2,0.566469031448829,8896.66666666667,0.689959174377897,15757,0.0256023151132704,5404,0.49551801224913,5529
TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),SCGB3A2,MARCO,0.56665064701004,8329.33333333333,0.729623408484448,13960,0.0252165150101116,5530,0.497602570175991,5498
