source,target,ligand.complex,receptor.complex,aggregate_rank,mean_rank,sca.LRscore,sca.rank,natmi.edge_specificity,natmi.rank,connectome.weight_sc,connectome.rank
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),RETN,TLR4,0.000316473651181565,6647.33333333333,0.849296583849976,19492,0.0605011995472806,238,1.6968102365528,212
TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),CD8.TEX,HLA-DRA,LAG3,0.000325250985617124,1185.33333333333,0.961871202020301,453,0.0345216941605129,1193,1.17624429818354,1910
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),S100A9,CD68,0.000336619976848089,1015.66666666667,0.957255476495693,1047,0.0290401047130693,1932,2.07646929915463,68
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),S100A9,CD36,0.000343569363542509,2811.66666666667,0.913287908754944,8118,0.0592788948095012,248,2.0698629328693,69
Proliferating TAMs (cycling/MKI67+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),C3,ITGAX,0.000346339882097576,2633.66666666667,0.916458392178127,7506,0.0592766087532362,249,1.80304248410724,146
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),S100A9,CD36,0.000357532741617864,2831,0.913029032472665,8168,0.058893121617045,253,2.06182784022577,72
CD8.MAIT,Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),IL23A,LILRB2,0.000363195634716002,8413.33333333333,0.814139182204875,24913,0.0844781412222068,72,1.65057208321955,255
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CXCL10,SDC4,0.000366043695139064,4203.66666666667,0.891327561433734,12344,0.0585037270892569,256,2.53673909906532,11
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),CD8.EM,S100A8,CD69,0.000370635675199991,1023.33333333333,0.959515789586322,744,0.028685083452209,1995,1.58953365926468,331
TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),CD8.TEMRA,GNAI2,S1PR5,0.0003746543251825,4043.66666666667,0.89450956906943,11778,0.058300898827272,259,1.93349244629955,94
CD8.MAIT,IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD40LG,CD40,0.000380450113588555,10282.6666666667,0.767433952591592,30574,0.132342851673834,13,1.64083438235614,261
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),RETN,TLR4,0.00040108412320731,6832,0.846323039736718,19995,0.0577758348755593,268,1.66794263654615,233
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),TNFSF13B,CD40,0.000407079178955788,2962,0.910795847186344,8578,0.0575060419245303,270,2.25811936613729,38
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),CD8.TEX,HLA-DPA1,LAG3,0.000415229091130806,1391.33333333333,0.958610244094305,858,0.0338869360088575,1244,1.14887921504078,2072
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),S100A8,CD68,0.000415229091130806,1344.33333333333,0.952703958312487,1865,0.0282087210050078,2072,1.907013746716,96
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),TNFSF13,SDC2,0.000425329944127488,6492.33333333333,0.852107497619405,19098,0.0767237344152154,103,1.63037578051055,276
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),CD8.TEX,HLA-DQA1,LAG3,0.00044036927551002,1454,0.955438629940651,1317,0.0377587684137645,932,1.14528068922691,2113
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),S100A12,TLR4,0.000440843179310578,10601.3333333333,0.75977806436719,31452,0.0845996355588645,71,1.62630248732906,281
CD8.EM,CD8.TEX,B2M,CD3D,0.000449348444008302,7588.33333333333,0.970511780474889,2,0.0139051269963061,9778,0.517019021368315,12985
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),CD8.MAIT,S100A8,CD69,0.000449814437220492,1188.33333333333,0.959012380267168,805,0.0279554343012428,2128,1.43669656521257,632
Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),S100A8,CD68,0.000452355755732815,1379.33333333333,0.952485845544629,1904,0.0279375358279616,2132,1.89627634790507,102
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),C3,C3AR1,0.000453452871797539,3303.33333333333,0.906598701626006,9419,0.0567557032178386,285,1.70798753469523,206
CD8.CM,CD8.TEMRA,CLEC2B,KLRF1,0.000456632943632036,6106.66666666667,0.859251386062456,17927,0.0760962776732391,107,1.62329191800919,286
Stress-response immunosuppressive TAMs (MARCO+/PPARG+/HSP-high),TREM2+/APOE+ lipid-associated immunosuppressive TAMs (LAMs),APOE,TREM2,0.000456826062786143,1125.33333333333,0.951126709207447,2139,0.0365783442735824,1022,1.69304679201192,215
CD8.MAIT,CD8.MAIT,CCL20,CCR6,0.000459824073831347,4914,0.879767386406546,14438,0.121786506644807,17,1.62309775253481,287
Proliferating TAMs (cycling/MKI67+),CD8.TEX,HLA-DRA,LAG3,0.000461325724471084,1314,0.961345968741452,526,0.0335532286516752,1270,1.14049745185836,2146
Classical monocyte-derived TAMs (S100A8+/S100A9+/CCR2+),Proliferating TAMs (cycling/MKI67+),S100A8,CD68,0.00046845616080134,1391,0.95232260226948,1936,0.0277370419877071,2157,2.02680437523786,80
Tissue-resident immunosuppressive TAMs (anti-inflammatory/M2-like),CD8.TEX,HLA-DPB1,LAG3,0.000471721410434877,1472.66666666667,0.957505655223068,1014,0.0339006158492574,1242,1.13696100841567,2162
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),CD8.CM,CXCL9,CXCR3,0.000472699167073851,4120,0.893365553511882,11999,0.0846893150108835,70,1.61993617482425,291
IFN-stimulated immunomodulatory TAMs (ISG-high/PD-L1+/IDO1+),Inflammatory monocyte-derived TAMs (FCN1+/S100A8+),CXCL9,FCGR2A,0.000502314822754919,1750,0.931397234481111,4905,0.0560496378345078,300,2.21672654841057,45
Proliferating TAMs (cycling/MKI67+),CD8.NaiveLike,SPP1,S1PR1,0.0005056607112465,3078.66666666667,0.909093687493569,8901,0.100599742999719,34,1.61250909661317,301
