source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
CD8.CM,Classical Mono-derived,TGFB1,TGFbR1_R2,0.0188783058335416,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.EM,Classical Mono-derived,TGFB1,TGFbR1_R2,0.01634213267986,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.MAIT,Classical Mono-derived,TGFB1,TGFbR1_R2,0.023229019685406,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.NaiveLike,Classical Mono-derived,TGFB1,TGFbR1_R2,0.0138622196926848,0.01,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.TEMRA,Classical Mono-derived,TGFB1,TGFbR1_R2,0.0261733363098722,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.TEX,Classical Mono-derived,TGFB1,TGFbR1_R2,0.0178330307610125,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.TPEX,Classical Mono-derived,TGFB1,TGFbR1_R2,0.0233746497849037,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
Classical Mono-derived,Classical Mono-derived,TGFB1,TGFbR1_R2,0.00767084243287621,0.03,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
IFN-stimulated,Classical Mono-derived,TGFB1,TGFbR1_R2,0.0248001880553435,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
Inflammatory Mono-derived,Classical Mono-derived,TGFB1,TGFbR1_R2,0.0205591486031765,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
Lipid-associated,Classical Mono-derived,TGFB1,TGFbR1_R2,0.0103326973489488,0.02,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
Proliferating,Classical Mono-derived,TGFB1,TGFbR1_R2,0.00936671942270666,0.02,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
Resident M2,Classical Mono-derived,TGFB1,TGFbR1_R2,0.0149511035681193,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
Stress-response,Classical Mono-derived,TGFB1,TGFbR1_R2,0.0126402602153879,0.02,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.CM,Proliferating,TGFB1,TGFbR1_R2,0.00999964094377114,0.03,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.EM,Proliferating,TGFB1,TGFbR1_R2,0.00864509245419984,0.04,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.MAIT,Proliferating,TGFB1,TGFbR1_R2,0.0123314867179282,0.02,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.NaiveLike,Proliferating,TGFB1,TGFbR1_R2,0.00732396635355664,0.04,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.TEMRA,Proliferating,TGFB1,TGFbR1_R2,0.0139154314172187,0.01,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.TEX,Proliferating,TGFB1,TGFbR1_R2,0.00944094484284276,0.04,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.TPEX,Proliferating,TGFB1,TGFbR1_R2,0.012409718981203,0.02,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
Classical Mono-derived,Proliferating,TGFB1,TGFbR1_R2,0.00404010931647631,0.04,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
IFN-stimulated,Proliferating,TGFB1,TGFbR1_R2,0.0131640699355372,0.03,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
Inflammatory Mono-derived,Proliferating,TGFB1,TGFbR1_R2,0.010883505556987,0.03,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
Lipid-associated,Proliferating,TGFB1,TGFbR1_R2,0.0054494095825703,0.04,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
Proliferating,Proliferating,TGFB1,TGFbR1_R2,0.00493624554563466,0.04,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
Resident M2,Proliferating,TGFB1,TGFbR1_R2,0.00789906635263819,0.04,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
Stress-response,Proliferating,TGFB1,TGFbR1_R2,0.00667421403327065,0.04,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.CM,Resident M2,TGFB1,TGFbR1_R2,0.0120570003322516,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.EM,Resident M2,TGFB1,TGFbR1_R2,0.0104261739457155,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.MAIT,Resident M2,TGFB1,TGFbR1_R2,0.0148626901571664,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.NaiveLike,Resident M2,TGFB1,TGFbR1_R2,0.00883485986984373,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.TEMRA,Resident M2,TGFB1,TGFbR1_R2,0.0167672278527187,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.TEX,Resident M2,TGFB1,TGFbR1_R2,0.0113844422621134,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.TPEX,Resident M2,TGFB1,TGFbR1_R2,0.0149567809325564,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
Classical Mono-derived,Resident M2,TGFB1,TGFbR1_R2,0.00487629682137759,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
IFN-stimulated,Resident M2,TGFB1,TGFbR1_R2,0.0158664961711237,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
Inflammatory Mono-derived,Resident M2,TGFB1,TGFbR1_R2,0.0131241103727055,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
Lipid-associated,Resident M2,TGFB1,TGFbR1_R2,0.00657569813985159,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
Proliferating,Resident M2,TGFB1,TGFbR1_R2,0.00595727292016183,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
Resident M2,Resident M2,TGFB1,TGFbR1_R2,0.00952864318932225,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
Stress-response,Resident M2,TGFB1,TGFbR1_R2,0.00805196097807183,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.CM,Stress-response,TGFB1,TGFbR1_R2,0.00908900208833531,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.EM,Stress-response,TGFB1,TGFbR1_R2,0.00785742357284312,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.MAIT,Stress-response,TGFB1,TGFbR1_R2,0.0112094385822802,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.NaiveLike,Stress-response,TGFB1,TGFbR1_R2,0.00665634948146158,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.TEMRA,Stress-response,TGFB1,TGFbR1_R2,0.0126499840383723,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.TEX,Stress-response,TGFB1,TGFbR1_R2,0.00858101147504403,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.TPEX,Stress-response,TGFB1,TGFbR1_R2,0.011280584370535,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
Classical Mono-derived,Stress-response,TGFB1,TGFbR1_R2,0.00367139679078748,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
IFN-stimulated,Stress-response,TGFB1,TGFbR1_R2,0.011966212874307,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
Inflammatory Mono-derived,Stress-response,TGFB1,TGFbR1_R2,0.00989215277689614,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
Lipid-associated,Stress-response,TGFB1,TGFbR1_R2,0.0049523324229048,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
Proliferating,Stress-response,TGFB1,TGFbR1_R2,0.00448585004869848,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
Resident M2,Stress-response,TGFB1,TGFbR1_R2,0.00717901926365588,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
Stress-response,Stress-response,TGFB1,TGFbR1_R2,0.00606568288198381,0,TGFB1_TGFBR1_TGFBR2,TGFB1 - (TGFBR1+TGFBR2),TGFb,Secreted Signaling,KEGG: hsa04350
CD8.CM,Classical Mono-derived,CCL5,CCR1,0.0260246218971674,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,Classical Mono-derived,CCL5,CCR1,0.0286303027054665,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.MAIT,Classical Mono-derived,CCL5,CCR1,0.021608653474807,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.NaiveLike,Classical Mono-derived,CCL5,CCR1,0.00518181626873715,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEMRA,Classical Mono-derived,CCL5,CCR1,0.0272471475449462,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEX,Classical Mono-derived,CCL5,CCR1,0.0290272582239813,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TPEX,Classical Mono-derived,CCL5,CCR1,0.0245969332105222,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Proliferating,Classical Mono-derived,CCL5,CCR1,0.00167871868370525,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.CM,IFN-stimulated,CCL5,CCR1,0.0343666443097787,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,IFN-stimulated,CCL5,CCR1,0.0377751649209458,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.MAIT,IFN-stimulated,CCL5,CCR1,0.0285766975146465,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.NaiveLike,IFN-stimulated,CCL5,CCR1,0.00689007636616352,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEMRA,IFN-stimulated,CCL5,CCR1,0.0359665716475034,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEX,IFN-stimulated,CCL5,CCR1,0.0382939143113895,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TPEX,IFN-stimulated,CCL5,CCR1,0.0324965883354297,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Proliferating,IFN-stimulated,CCL5,CCR1,0.00223472659780388,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.CM,Proliferating,CCL5,CCR1,0.0187511769730777,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,Proliferating,CCL5,CCR1,0.0206440493510195,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.MAIT,Proliferating,CCL5,CCR1,0.0155496935385347,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.NaiveLike,Proliferating,CCL5,CCR1,0.00371138830425413,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEMRA,Proliferating,CCL5,CCR1,0.0196389166552209,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEX,Proliferating,CCL5,CCR1,0.0209326626353481,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TPEX,Proliferating,CCL5,CCR1,0.0177152457831393,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Proliferating,Proliferating,CCL5,CCR1,0.00120115363657364,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.CM,Stress-response,CCL5,CCR1,0.025984050429829,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,Stress-response,CCL5,CCR1,0.0285857882965854,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.MAIT,Stress-response,CCL5,CCR1,0.0215748138494264,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.NaiveLike,Stress-response,CCL5,CCR1,0.0051735654025267,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEMRA,Stress-response,CCL5,CCR1,0.0272047234374402,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEX,Stress-response,CCL5,CCR1,0.0289821450430711,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TPEX,Stress-response,CCL5,CCR1,0.0245585313386276,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Proliferating,Stress-response,CCL5,CCR1,0.00167603630780818,0,CCL5_CCR1,CCL5 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,Classical Mono-derived,CCL3,CCR1,0.00181071498736233,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEMRA,Classical Mono-derived,CCL3,CCR1,0.00239106869558867,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEX,Classical Mono-derived,CCL3,CCR1,0.00245979516098251,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Classical Mono-derived,Classical Mono-derived,CCL3,CCR1,0.00525536389213885,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
IFN-stimulated,Classical Mono-derived,CCL3,CCR1,0.00707238687866675,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Inflammatory Mono-derived,Classical Mono-derived,CCL3,CCR1,0.00176013134426357,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Lipid-associated,Classical Mono-derived,CCL3,CCR1,0.00185632096114996,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Proliferating,Classical Mono-derived,CCL3,CCR1,0.00417840833636233,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Resident M2,Classical Mono-derived,CCL3,CCR1,0.0137743381643692,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Stress-response,Classical Mono-derived,CCL3,CCR1,0.00930249863529198,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,IFN-stimulated,CCL3,CCR1,0.00241033580443667,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEMRA,IFN-stimulated,CCL3,CCR1,0.00318226176790549,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEX,IFN-stimulated,CCL3,CCR1,0.00327365486300128,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Classical Mono-derived,IFN-stimulated,CCL3,CCR1,0.00698769971263378,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
IFN-stimulated,IFN-stimulated,CCL3,CCR1,0.00939801285291989,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Inflammatory Mono-derived,IFN-stimulated,CCL3,CCR1,0.00234304063582265,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Lipid-associated,IFN-stimulated,CCL3,CCR1,0.00247100687461192,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Proliferating,IFN-stimulated,CCL3,CCR1,0.00555772861391853,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Resident M2,IFN-stimulated,CCL3,CCR1,0.0182632436039819,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Stress-response,IFN-stimulated,CCL3,CCR1,0.0123523334779376,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,Proliferating,CCL3,CCR1,0.00129564811773218,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEMRA,Proliferating,CCL3,CCR1,0.00171120033687229,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEX,Proliferating,CCL3,CCR1,0.00176041983593085,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Classical Mono-derived,Proliferating,CCL3,CCR1,0.00376414451452961,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
IFN-stimulated,Proliferating,CCL3,CCR1,0.00506821070703361,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Inflammatory Mono-derived,Proliferating,CCL3,CCR1,0.00125943508850359,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Lipid-associated,Proliferating,CCL3,CCR1,0.00132829850888025,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Proliferating,Proliferating,CCL3,CCR1,0.0029918580143414,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Resident M2,Proliferating,CCL3,CCR1,0.00988987668507567,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Stress-response,Proliferating,CCL3,CCR1,0.00667059803713699,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,Stress-response,CCL3,CCR1,0.00180782208033437,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEMRA,Stress-response,CCL3,CCR1,0.00238725079810951,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.TEX,Stress-response,CCL3,CCR1,0.00245586779585889,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Classical Mono-derived,Stress-response,CCL3,CCR1,0.00524699653569774,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
IFN-stimulated,Stress-response,CCL3,CCR1,0.00706114707481498,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Inflammatory Mono-derived,Stress-response,CCL3,CCR1,0.00175731911042605,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Lipid-associated,Stress-response,CCL3,CCR1,0.00185335532656456,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Proliferating,Stress-response,CCL3,CCR1,0.00417174846960741,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Resident M2,Stress-response,CCL3,CCR1,0.0137525947955588,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Stress-response,Stress-response,CCL3,CCR1,0.0092877477744165,0,CCL3_CCR1,CCL3 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,Classical Mono-derived,CCL3L1,CCR1,0.00224819649517247,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Classical Mono-derived,Classical Mono-derived,CCL3L1,CCR1,0.00181563649321407,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Resident M2,Classical Mono-derived,CCL3L1,CCR1,0.00781848617906566,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Stress-response,Classical Mono-derived,CCL3L1,CCR1,0.00202762357886076,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,IFN-stimulated,CCL3L1,CCR1,0.0029922556471485,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Classical Mono-derived,IFN-stimulated,CCL3L1,CCR1,0.00241688312778602,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Resident M2,IFN-stimulated,CCL3L1,CCR1,0.0103868868748879,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Stress-response,IFN-stimulated,CCL3L1,CCR1,0.00269887977028399,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,Proliferating,CCL3L1,CCR1,0.00160888641735269,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Classical Mono-derived,Proliferating,CCL3L1,CCR1,0.00129917149887585,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Resident M2,Proliferating,CCL3L1,CCR1,0.00560407336094596,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Stress-response,Proliferating,CCL3L1,CCR1,0.00145094567007338,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
CD8.EM,Stress-response,CCL3L1,CCR1,0.00224460621311554,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Classical Mono-derived,Stress-response,CCL3L1,CCR1,0.00181273573757195,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Resident M2,Stress-response,CCL3L1,CCR1,0.00780606995742377,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Stress-response,Stress-response,CCL3L1,CCR1,0.00202438482845343,0,CCL3L1_CCR1,CCL3L1 - CCR1,CCL,Secreted Signaling,KEGG: hsa04060
Classical Mono-derived,Classical Mono-derived,CCL2,CCR2,0.00126168530052572,0,CCL2_CCR2,CCL2 - CCR2,CCL,Secreted Signaling,KEGG: hsa04060
IFN-stimulated,Classical Mono-derived,CCL2,CCR2,0.00145401115002914,0,CCL2_CCR2,CCL2 - CCR2,CCL,Secreted Signaling,KEGG: hsa04060
Resident M2,Classical Mono-derived,CCL2,CCR2,0.00133805444768033,0,CCL2_CCR2,CCL2 - CCR2,CCL,Secreted Signaling,KEGG: hsa04060
Stress-response,Classical Mono-derived,CCL2,CCR2,0.00154812110030146,0,CCL2_CCR2,CCL2 - CCR2,CCL,Secreted Signaling,KEGG: hsa04060
CD8.MAIT,CD8.MAIT,CCL20,CCR6,0.00437484182451277,0,CCL20_CCR6,CCL20 - CCR6,CCL,Secreted Signaling,KEGG: hsa04060
