p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.823848408035384e-176	1.590007012609258	0.334	0.21	9.288892552799554e-172	5	IL6ST
6.8770444250452325e-267	1.5732206662314685	0.312	0.151	1.6705716317319879e-262	5	RORA
0	1.5565478922007572	0.585	0.248	0	5	LTB
0	1.5087867152936631	0.394	0.197	0	5	PBXIP1
0	1.4497623523716445	0.352	0.165	0	5	ITK
0	1.4459660408999508	0.735	0.307	0	5	SPOCK2
9.82143403170621e-230	1.3924663246225988	0.316	0.164	2.3858227549820725e-225	5	FAM102A
0	1.3794059436320807	0.489	0.315	0	5	LEPROTL1
0	1.3131757684007814	0.559	0.391	0	5	FXYD5
0	1.3094589869772841	0.816	0.596	0	5	ZFP36L2
0	1.2768380515204703	0.525	0.266	0	5	CD4
3.5320763377088615e-85	1.232271127211178	0.276	0.195	8.580119839562366e-81	5	TMEM173
0	1.2175057161390717	0.726	0.413	0	5	ETS1
5.3884821308367136e-90	1.201303640236092	0.27	0.183	1.3089700792228545e-85	5	SATB1
2.8126510875281604e-109	1.1867664031061478	0.257	0.158	6.832492021823407e-105	5	DYRK2
0	1.1819522272485292	0.719	0.581	0	5	SARAF
3.1638471224631794e-250	1.1802879180900852	0.509	0.364	7.685617429887556e-246	5	NOP53
0	1.154518494904956	0.889	0.43	0	5	TRAC
6.80598859502228e-168	1.1514262703011582	0.437	0.324	1.6533107495028122e-163	5	RPL3P4
3.683096631580776e-83	1.13734963532658	0.281	0.2	8.94697833743602e-79	5	RPL13P12
9.277648427802352e-199	1.1267266115076482	0.435	0.288	2.2537263560817472e-194	5	GPRIN3
3.899525327060357e-114	1.1172391592181918	0.351	0.252	9.472726924495019e-110	5	CDKN1B
0	1.1160659687009538	0.518	0.284	0	5	MAF
0	1.112471036582218	0.85	0.696	0	5	RPL4
1.8107010684765242e-67	1.1116557749753342	0.288	0.219	4.3985550355431727e-63	5	RPL10P3
6.069687572691398e-116	1.105316721413984	0.306	0.199	1.4744485051581943e-111	5	ZC3H6
0	1.105037067269493	0.929	0.791	0	5	RPL13
0	1.0881911586228257	0.867	0.717	0	5	RPL3
0	1.0860915021407527	0.491	0.252	0	5	TRBC1
6.484596071020693e-232	1.0843115820076408	0.539	0.42	1.5752380775723467e-227	5	AP001324.1
2.4333883903934485e-96	1.0806037101990489	0.279	0.184	5.911187077943765e-92	5	DENND2D
1.148456717272706e-41	1.0791019248301676	0.252	0.205	2.7898310575988574e-37	5	LDHB
7.271718683409973e-80	1.076333762363097	0.299	0.22	1.7664459025739506e-75	5	RPL34P27
8.452907063433837e-86	1.0742384604306434	0.252	0.164	2.0533801838493477e-81	5	EPB41
2.1135769780878104e-132	1.0718888266748021	0.404	0.295	5.134301195170909e-128	5	PIK3R1
0	1.067314954644377	0.949	0.816	0	5	RPS12
0	1.0601973772725004	0.934	0.802	0	5	RPS3
0	5.851422700795716	0.412	0.013	0	6	FOXP3
0	5.138018553289927	0.311	0.015	0	6	TNFRSF4
0	4.117173963892724	0.258	0.032	0	6	ICA1
0	3.8065645724556063	0.283	0.045	0	6	IL2RA
0	3.3640104042722276	0.295	0.036	0	6	MAL
0	3.3571159738994503	0.287	0.049	0	6	IKZF4
0	3.173447087267403	0.621	0.103	0	6	CTLA4
0	3.166913007004136	0.363	0.053	0	6	TOX2
0	3.1349700977326753	0.342	0.113	0	6	CXCL13
0	3.0506249994717125	0.253	0.046	0	6	LINC01943
0	2.9494342958803688	0.515	0.101	0	6	TBC1D4
0	2.8881532921965962	0.8	0.258	0	6	MAF
0	2.759056937270434	0.402	0.077	0	6	ICOS
0	2.7397711710427104	0.323	0.069	0	6	IKZF2
0	2.5399945477950525	0.252	0.045	0	6	TNFRSF25
0	2.4282194332319422	0.36	0.104	0	6	BATF
0	2.3967707677970544	0.34	0.063	0	6	CD28
0	2.388205810434949	0.768	0.244	0	6	CD4
0	2.275785217514854	0.878	0.295	0	6	SPOCK2
0	2.188822841022569	0.283	0.088	0	6	TIAM1
0	2.1186750338634974	0.45	0.137	0	6	DUSP16
0	2.100996011627352	0.696	0.203	0	6	TIGIT
0	2.0343820121016045	0.517	0.177	0	6	DUSP4
0	1.8865546907944863	0.45	0.13	0	6	SIRPG
0	1.8493808380948167	0.303	0.096	0	6	SLAMF1
0	1.8437550886792327	0.431	0.18	0	6	TMEM173
0	1.8219378898260603	0.422	0.141	0	6	RORA
0	1.8182557945309292	0.328	0.118	0	6	ZNRF1
0	1.800088865110217	0.96	0.493	0	6	IL32
0	1.773762534520988	0.615	0.247	0	6	LTB
3.1172815832035577e-277	1.7604628934748554	0.262	0.107	7.572500421918082e-273	6	MFHAS1
0	1.7595770426094157	0.427	0.146	0	6	SH2D2A
0	1.7538056005253266	0.291	0.103	0	6	TRAF1
0	1.7411597650865576	0.407	0.203	0	6	IL6ST
0	1.740061575991318	0.426	0.181	0	6	ARID5B
0	1.7278469187078418	0.293	0.102	0	6	PDCD1
1.5116477910838147e-252	1.726799204073353	0.307	0.149	3.6720948141008025e-248	6	SNX9
0	1.718814771223431	0.359	0.164	0	6	PHACTR2
0	1.7132657968203664	0.655	0.298	0	6	PIM2
0	1.667805632814191	0.485	0.19	0	6	PBXIP1
0	1.6461688251421709	0.389	0.118	0	6	CD5
0	1.630245993023009	0.961	0.426	0	6	TRAC
0	1.5898715357195508	0.612	0.279	0	6	BIRC3
0	1.5882801396877255	0.551	0.248	0	6	TRBC1
0	1.556618146298502	0.528	0.235	0	6	DGKA
2.4379767361029754e-269	1.5517082250500267	0.292	0.127	5.922333087341348e-265	6	SESN3
2.4805606850988655e-211	1.5402447206935295	0.367	0.215	6.025778016242164e-207	6	FURIN
0	1.5348305406979985	0.446	0.157	0	6	ITK
0	1.5299461896651518	0.626	0.243	0	6	CD7
3.1598767649418347e-304	1.526719530220758	0.305	0.127	7.675972637396705e-300	6	GLCCI1
0	6.87226392405173	0.523	0.004	0	7	DSC3
0	6.870867074502293	0.486	0.007	0	7	NTS
0	6.86030560037314	0.787	0.028	0	7	AKR1B10
0	6.8338773474025105	0.348	0.002	0	7	PCDH19
0	6.808690004620859	0.841	0.018	0	7	GPX2
0	6.778433134984998	0.269	0.001	0	7	GRHL3
0	6.7317447362397775	0.544	0.007	0	7	FGFBP1
0	6.667254809114148	0.747	0.042	0	7	ALDH3A1
0	6.636314493527135	0.325	0.002	0	7	FOXE1
0	6.634373552805517	0.636	0.008	0	7	PKP1
0	6.625705965815694	0.289	0.002	0	7	SOX21
0	6.607382652409724	0.29	0.002	0	7	WDR72
0	6.589574157744079	0.3	0.008	0	7	KRT13
0	6.555203687490628	0.792	0.041	0	7	KRT5
0	6.492677818588602	0.363	0.002	0	7	ARTN
0	6.470756366824886	0.493	0.005	0	7	CLCA2
0	6.442268226869864	0.289	0.002	0	7	CAPNS2
0	6.420626048772502	0.629	0.011	0	7	NTRK2
0	6.405326025432926	0.705	0.022	0	7	CLDN1
0	6.403573478571439	0.427	0.003	0	7	SOX15
0	6.3785133582498155	0.343	0.002	0	7	BMP7
0	6.372723648355332	0.354	0.004	0	7	GJB6
0	6.367268516971386	0.647	0.011	0	7	SERPINB5
0	6.337821360865355	0.455	0.004	0	7	PTPRZ1
0	6.296950671046504	0.754	0.023	0	7	SOX2
0	6.287450784967569	0.864	0.048	0	7	SFN
0	6.282726883205326	0.484	0.009	0	7	NDUFA4L2
0	6.279811840223518	0.562	0.013	0	7	SLC6A8
0	6.233017817565233	0.339	0.002	0	7	CASC9
0	6.179246662227428	0.364	0.003	0	7	NDRG4
0	6.161099049556191	0.265	0.003	0	7	GJB3
0	6.099283990669772	0.817	0.035	0	7	AKR1C2
0	6.079668065715126	0.266	0.005	0	7	PTHLH
0	6.075753157617459	0.433	0.008	0	7	FERMT1
0	6.05843693034798	0.624	0.01	0	7	TRIM29
0	6.036110326629284	0.666	0.046	0	7	S100A2
0	6.008303298394459	0.286	0.002	0	7	SPTSSB
0	5.976809690984813	0.81	0.04	0	7	KRT19
0	5.962074522320482	0.516	0.007	0	7	CYP4F11
0	5.961617414804801	0.551	0.01	0	7	CALB2
0	5.952096388692513	0.59	0.01	0	7	TP63
0	5.9191572717435825	0.909	0.094	0	7	PERP
0	5.896406949888184	0.76	0.038	0	7	AKR1C1
0	5.865337253573124	0.78	0.034	0	7	AKR1C3
0	5.828676374032181	0.495	0.012	0	7	UCHL1
0	5.784723965496929	0.415	0.007	0	7	RAB6B
0	5.763741282100589	0.622	0.011	0	7	TMPRSS4
0	5.756264403397676	0.734	0.029	0	7	DSP
0	5.669336138705754	0.797	0.029	0	7	S100A16
0	5.668845492062468	0.744	0.025	0	7	NQO1
0	7.655448975805137	0.292	0.005	0	8	MYOM2
0	7.430151523194331	0.454	0.005	0	8	KLRF1
0	6.699661307465628	0.658	0.02	0	8	CX3CR1
0	6.367072877529611	0.262	0.005	0	8	SH2D1B
0	6.327805379903669	0.654	0.025	0	8	FGFBP2
0	6.066867816573923	0.313	0.006	0	8	S1PR5
0	5.7528725940547005	0.46	0.023	0	8	SPON2
0	4.549706886256681	0.356	0.014	0	8	TRDC
0	4.405190227586208	0.304	0.017	0	8	PRSS23
