p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
7.492268583893234e-49	0.39118169096872757	0.863	0.789	1.9993867942977485e-44	17	RAC2
2.992686217946006e-48	0.8518196324060521	0.254	0.135	7.986282441210712e-44	17	SYTL2
3.365780468428855e-48	0.6547513280851884	0.546	0.405	8.981921758049243e-44	17	PIK3R1
3.521662603475894e-48	0.6409581145654167	0.412	0.259	9.397908823635771e-44	17	ZAP70
5.5553759325571565e-48	1.0097949705561882	0.254	0.14	1.4825076213622028e-43	17	GIMAP1
1.8150394479644344e-47	0.8698772738447093	0.375	0.245	4.84361427083789e-43	17	IRF2
1.112909191058017e-46	0.41259506454993655	0.809	0.684	2.969909467257424e-42	17	CD99
1.3574628942750841e-46	0.4889637451180122	0.75	0.66	3.6225254796624893e-42	17	SUB1
1.3812062182472968e-46	0.5267265962715233	0.564	0.402	3.6858869140147365e-42	17	ARL4C
1.8200577447042917e-46	0.6140079871488833	0.442	0.292	4.8570060975178726e-42	17	SYTL3
3.1562827220502078e-46	0.828573338190286	0.378	0.248	8.422856072063184e-42	17	CAPN2
3.2720475919635006e-46	0.6891676217554168	0.324	0.191	8.731786203913798e-42	17	FKBP11
4.451913846829038e-46	0.8058614969549567	0.323	0.194	1.1880377291647972e-41	17	VAMP5
2.78975858933092e-45	0.6701960830666089	0.391	0.245	7.444749771488493e-41	17	CTSW
2.8039535581655146e-45	0.9546982896921138	0.323	0.201	7.482630465320493e-41	17	GSDMD
4.0285464584573876e-45	0.6732268899647914	0.541	0.421	1.0750579079039385e-40	17	CD164
1.7770691433494958e-44	0.8967258647479507	0.305	0.183	4.742286715942465e-40	17	RAB27A
2.0810590135293883e-44	0.48050281725981536	0.602	0.436	5.5535140835045254e-40	17	ID2
3.429990451207957e-44	0.5358065312608151	0.676	0.569	9.153272518093554e-40	17	GSTK1
3.667312151276473e-44	0.5544057929005985	0.504	0.348	9.786589206896396e-40	17	ITM2A
1.4532427469984657e-43	0.6371309740234719	0.358	0.22	3.878123594640106e-39	17	OXNAD1
2.695775255833383e-43	0.5038146513995314	0.701	0.581	7.193945847716967e-39	17	CD48
3.6023671002542344e-43	0.5794429014408733	0.64	0.493	9.61327684373845e-39	17	RGCC
9.56861375951665e-43	0.5604852761494893	0.469	0.321	2.553480267864613e-38	17	CBLB
1.1606467969260946e-41	0.8850408348035373	0.338	0.218	3.097302042276976e-37	17	CASP1
1.195942338757207e-41	0.7863136609227857	0.372	0.248	3.191491725207483e-37	17	CALCOCO2
3.072877882808635e-41	0.5682590477823717	0.522	0.383	8.200281918063124e-37	17	IL7R
4.4445098027261215e-41	0.7388777339451299	0.418	0.293	1.1860618859554928e-36	17	PSMA5
6.716244030266998e-41	0.7271522448310159	0.497	0.361	1.7922968819170512e-36	17	PTGER4
8.763717703419796e-41	0.7496701353353915	0.438	0.308	2.338685706334607e-36	17	DOK2
1.2860366431268804e-40	0.9679830750861762	0.367	0.235	3.431917385848393e-36	17	CCL4L2
1.3335069582844711e-40	0.4359372307827596	0.76	0.657	3.55859666887794e-36	17	SOD1
2.938649494547274e-40	0.7149318231175563	0.394	0.268	7.842080041148856e-36	17	RUNX3
2.5648581092267498e-39	0.31987835505897344	0.916	0.872	6.844580350282504e-35	17	SARAF
2.8643000903927952e-39	0.34921923224261797	0.36	0.22	7.643671221222213e-35	17	CTLA4
3.0607351421594124e-39	0.7763839713199655	0.285	0.172	8.167877800366608e-35	17	LRBA
4.197584114619575e-39	0.4796136796340158	0.575	0.434	1.1201672968273799e-34	17	GNG2
8.000319233423697e-39	0.6842296122209992	0.341	0.212	2.134965190631448e-34	17	TRBC1
1.6959193109205942e-38	0.5075026097107012	0.662	0.553	4.525730273122698e-34	17	WIPF1
2.357526144348506e-38	0.5698673780403529	0.555	0.433	6.291294268808424e-34	17	RNF19A
2.882816440125712e-38	0.6102320010622827	0.382	0.252	7.693083952119476e-34	17	STAT4
9.453937153145497e-38	0.5348886615763737	0.914	0.873	2.5228776686884073e-33	17	DNAJB1
2.5656654837149125e-37	0.6793594639714708	0.431	0.308	6.846734909841616e-33	17	HERPUD2
6.853804021272917e-37	0.6634045173303847	0.326	0.206	1.8290061411168905e-32	17	PYHIN1
1.54137992302711e-36	0.5159385468520471	0.555	0.434	4.113326462590146e-32	17	PGAM1
1.9908513664972503e-36	0.47768620276848583	0.477	0.33	5.312785956634562e-32	17	SKAP1
2.0190665075243616e-36	0.6139588087999177	0.499	0.379	5.388080881979512e-32	17	SNX6
4.9079571626061824e-36	0.5263553836814912	0.549	0.411	1.3097374484130858e-31	17	TRBC2
2.1917005942317926e-35	0.8107922447289558	0.321	0.212	5.848772205766962e-31	17	PCGF5
4.922417359583427e-35	0.5819547535163346	0.325	0.204	1.3135962965784335e-30	17	TC2N
2.186587816573218e-34	0.5221891306360572	0.521	0.399	5.835128247307289e-30	17	RNF149
4.107589155498391e-34	0.35509606606437516	0.483	0.339	1.0961512420363006e-29	17	DUSP4
5.371410125545031e-34	0.7402698501733989	0.295	0.188	1.433414506102947e-29	17	CXCR3
1.0472701918259485e-33	0.40451300894902564	0.835	0.735	2.794745233906726e-29	17	PTPRCAP
1.4670616251882539e-33	0.7043176317396742	0.425	0.311	3.9150006529773744e-29	17	CLDND1
1.9555505466458835e-33	0.4614520311226872	0.506	0.379	5.218582188779205e-29	17	PPP2R5C
3.917451911908715e-33	0.32283698778570447	0.967	0.941	1.0454112172119597e-28	17	HSPA8
9.115075187284433e-33	0.757876347724107	0.307	0.199	2.432448964478724e-28	17	FAS
1.1463145842931363e-32	0.42046678180088104	0.359	0.238	3.0590550996446637e-28	17	TYMP
1.2460550540177243e-32	0.47621816521868376	0.399	0.276	3.3252225171516993e-28	17	GPRIN3
1.8277163757362254e-32	0.4125899107055699	0.349	0.225	4.877443920289691e-28	17	ICOS
2.6110034449642947e-32	0.5830494352423174	0.451	0.335	6.967723793231717e-28	17	ABRACL
5.232501936758914e-32	0.5329467392273091	0.341	0.222	1.3963454668434839e-27	17	SH2D1A
6.76267042202944e-32	0.6742060580516458	0.331	0.218	1.8046862288227762e-27	17	TRAC
7.421371467161121e-32	0.8301484944570796	0.3	0.201	1.980467189726617e-27	17	OGFR
8.971379902787676e-32	0.53517219590753	0.543	0.446	2.3941024408579193e-27	17	C4orf3
1.047832534721436e-31	0.43933468128258985	0.447	0.309	2.796245902157624e-27	17	LAT
2.721694117761006e-31	0.6192434024538249	0.437	0.324	7.263112922657021e-27	17	UTRN
3.604313255286565e-31	0.3335148533757244	0.848	0.794	9.618470353057728e-27	17	RPL36AL
1.69248097920505e-30	0.34553779427747644	0.627	0.494	4.516554741106597e-26	17	LCP2
2.132311377973791e-30	0.6787832131178535	0.393	0.288	5.690286143260858e-26	17	HM13
