p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
6.22659488237108e-105,1.75089729092006,0.437,0.188,1.51256442882558e-100,2,LILRA2
3.61327062177454e-119,1.74590216367043,0.65,0.394,8.77735699441471e-115,2,SLC39A8
1.77569279621887e-213,1.7148900069881,0.889,0.636,4.31351294057489e-209,2,SERPINB9
0,5.95373396738644,0.462,0.025,0,3,ALDH3A1
0,5.56777912868004,0.355,0.025,0,3,NMRAL2P
1.52787403771861e-269,5.25420444917861,0.271,0.018,3.71151161242606e-265,3,AKR1B10
5.92309474868009e-239,4.6906108574674,0.295,0.031,1.43883817634937e-234,3,AKR1C1
4.68334837916222e-245,4.56305370824526,0.328,0.041,1.13767898826609e-240,3,SFN
5.04813215712857e-251,4.55271271197344,0.334,0.042,1.22629226360967e-246,3,PERP
6.68751271982935e-198,4.35404515080012,0.276,0.036,1.62453058990095e-193,3,AKR1C2
6.11782016975637e-109,2.77822248492125,0.687,0.506,1.48614087563722e-104,3,CCL18
7.64081603860582e-169,2.50764238813618,0.623,0.304,1.85610703209813e-164,3,LMNA
4.5789599684123e-84,2.4088109567628,0.258,0.075,1.11232095552672e-79,3,CCL13
1.16729337977633e-52,2.1906380465434,0.306,0.148,2.83558907815267e-48,3,DST
8.13116150209988e-56,2.06614818900266,0.383,0.202,1.9752217520901e-51,3,HES1
1.56784880874232e-31,1.86799949390872,0.251,0.134,3.80861832619683e-27,3,B3GNT7
1.68496372612943e-106,1.85611446850382,0.45,0.181,4.09311388351361e-102,3,F13A1
2.10183184713934e-18,1.82719247716872,0.255,0.166,5.10576992307089e-14,3,IFIT1
2.58739924063114e-73,1.81430355137964,0.379,0.168,6.28531023534118e-69,3,SLC40A1
5.31443672982283e-48,1.77098530165815,0.346,0.186,1.29098297040856e-43,3,CD209
1.00901608391383e-35,1.70853187189314,0.36,0.238,2.45110187104348e-31,3,ABCC5
1.18660467932351e-33,1.70572916304853,0.346,0.212,2.88250008701268e-29,3,EMP1
6.42209474527462e-84,1.68828878064013,0.57,0.341,1.56005525552211e-79,3,RGCC
1.40326739397057e-233,3.8262428253166,0.294,0.03,3.4088171534333e-229,4,EGLN3
0,3.74641702582295,0.537,0.087,0,4,INHBA
5.73582080002473e-164,3.48253499730207,0.541,0.185,1.39334558874201e-159,4,TNF
1.25325263450819e-117,3.38554769551185,0.265,0.058,3.04440129974729e-113,4,ENO2
1.32454673866129e-144,3.35892055146779,0.306,0.061,3.217588937556e-140,4,IL1A
6.35053954329441e-157,3.30324889117407,0.314,0.06,1.54267306585708e-152,4,MMP12
1.73323192403586e-230,3.28157918111294,0.301,0.032,4.21036698986791e-226,4,FOLR3
3.99483095824962e-222,3.28057661155261,0.599,0.19,9.70424336377999e-218,4,BAG3
1.76677555102238e-113,3.17263314767174,0.391,0.132,4.29185116854357e-109,4,CCL20
7.45724039884973e-261,3.11532986763366,0.338,0.035,1.81151283768858e-256,4,AC099789.1
9.38037692652222e-77,3.02805380183897,0.312,0.109,2.27868116299078e-72,4,SLC2A1
1.02120338245427e-132,2.81511139399491,0.349,0.088,2.48070725665791e-128,4,IL6
7.00718573931076e-165,2.55467727354333,0.583,0.219,1.70218555979337e-160,4,DNAJA4
7.70400438027185e-141,2.52408414972306,0.693,0.34,1.87145674405564e-136,4,HSPA6
7.33069201841758e-170,2.50164424751054,0.49,0.14,1.780771705114e-165,4,DUSP5
1.08518632543859e-64,2.47781084483824,0.267,0.091,2.63613462175543e-60,4,MIR3945HG
3.88117873446618e-110,2.46803034000687,0.391,0.128,9.42815938176524e-106,4,CXCL1
4.99751915579217e-99,2.43314798352153,0.507,0.231,1.21399735332503e-94,4,SERPINH1
1.80586191418371e-151,2.37653605112146,0.507,0.163,4.38679976193507e-147,4,CCL5
7.81699519746722e-83,2.37086256033548,0.51,0.257,1.89890447336874e-78,4,ZFAND2A
5.78965874579991e-228,3.39140801303661,0.672,0.197,1.40642390252971e-223,5,PDK4
4.08092502048317e-248,3.30591825507308,0.601,0.125,9.91338305975772e-244,5,THBS1
2.16370313287473e-140,2.96237490795918,0.295,0.046,5.2560676503793e-136,5,GFOD1
3.90225682646917e-101,2.93502455198783,0.269,0.053,9.4793622828589e-97,5,ALOX15B
4.99456726678542e-164,2.65220851473225,0.565,0.167,1.21328028044752e-159,5,SAP30
5.67329436907358e-52,2.54108369480171,0.37,0.161,1.37815666813535e-47,5,SELENOP
